"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
802866	3786000	0	29000	7987000	0	8040000	0	0	0	0	174762000	0	125000		29000	170631000	34000	8010000	174629000	1000	8000	12000	0	0	33000	46000	4000	1000	79000	89000	159000	12000	1000	55000	261000	575000	0	248000	0	81000	81000	220000	220000	0	0	0	0	301000	true	17000	54000	3624000	167007000	1027000	2759000	
803256	26271	0	3560	28282	0	40100	0	0	0	0	48736	0	1918		8485	8938		36540	46818	0	0	0	0	0	2809	6557	2800	0	9366	816	274	269	0	3681	1359	0	0	1090	0																	
803265	6826	38	11278	13401	0	27371	0	0	0	0	18645	401	2736		4437	488		16055	15508	0	0	394	0	0	3422	4714	13	0	8136	2442	740	0	0	3712	3182	0	0	3182	0																	
803649	48367	0	19440	69208	0	187434	0	0	6181	0	379286	0	36827		49045	221290		167994	340517	0	1942	5546	6181	16	17059	34336	20894	9242	47754	5289	11717	3582	7510	32486	28098	44333	0	16725	0																	
803658	9053	0	1941	16194	0	23913	0	0	1479	0	36871	0	1183		7436	12385		21972	34948	0	740	1064	1479	989	4571	4415	2725	214	8331	256	2538	441	273	4489	3508	0	0	2538	0																	
803957	36741	0	16495	79433	0	152823	0	0	744	0	195718	2	14237		33170	86840		136328	181479	0	0	2756	744	248	11238	28204	18090	7803	39442	769	2782	1813	1438	32165	6802	0	0	3550	7301																	
804150	8739	0	1217	12900	0	17867	0	0	0	0	30119	0	1562		8807	5457	4560	16650	28557	0	0	2010	0	0	3363	6899	3979	280	10262	255	718	0	429	5714	1402	0	0	973	0	0		0		0		0		0	true							
804338	426736	0	212112	496165	0	555760	0	0	146704	0	912564	0	131405		198073	31220		343648	781159	0	0	27036	146704	79554	52778	112272	97026	19399	165050	52511	99803	16998	3821	83402	173133	234038	0	152314	7902																	
804374	136831	0	662	1976	0	203607	0	0	6000	0	313742	0	32022		31643	97473		202945	281720	0	0	6079	6000	3000	11325	22324	21815	6994	33649	3580	8739	4082	579	30815	16980	0	0	12319	0																	
804422	19056	0	5814	17722	0	28941	0	0	0	0	40100	0	279		10910	3793		23127	39821	0	0	2427	0	0	2162	4704	3387	4123	6866	777	286	0	1811	3466	2874	0	0	1062	0																	
804860	18549	0	762	15545	0	19332	0	0	0	0	59661	0	1652		11035	3793	1436	18570	58009	0	0	581	0	0	5877	13150	4662	0	19027	7131	2413	4087	0	12654	13631	0	0	9544	0	0		0		0		0		0	true							
804963	5598312	30	1562199	5459462	0	6433179	816	643400	3930761	2192	73785601	0	6058050		1590581	63385206	809632	4604852	66771897	265282	310062	100234	3930761	3561453	468063	1134954	420482	274082	1601550	1741412	709655	36827	16608	707000	2504502	197468	0	2400317	0	0		0		3387746		0		163380	true	305752	244280	26389006	31196551	4938421	646376	
805045	16730	0	3880	28097	0	49370	0	0	0	0	76086	0	20714		11021	33800		45490	55372	0	0	610	0	0	2788	11294	4499	689	14082	1838	3489	959	0	8249	6286	0	0	5327	0																	
805250	54063	0	9655	126082	0	126082	0	0	10	0	93955	0	8342		11301	13792	6086	116417	85613	10	0	1903	10	10	4040	8712	6265	253	12752	4009	2073	748	0	7969	6830	0	0	6082	0	0		0		0		0		0	true							
805335	18407	0	5910	36098	0	60519	0	0	0	0	92248	0	14230		16746	45993	5856	54609	78018	0	0	2410	0	0	3962	11071	6928	3712	15033	0	772	503	900	8928	2175	0	0	772	0	0		0		0		0		0	true							
805755	78628	0	20890	233325	0	259036	0	0	0	0	430982	0	36490		70396	177350	35083	238134	394318	12	174	15530	0	0	21564	57003	28313	13517	78067	12187	33046	7905	1470	50000	54608	0	0	45233	0	0		0		0		0		0	false							
805876	61222	0	1443	45756	0	57244	0	0	0	0	120901	0	589		33123	10699		55801	120312	0	0	4980	0	0	8009	15213	17963	5844	23162	0	1371	580	0	13906	1951	0	0	1371	0																	
806220	10537	0	0	31466	0	84823	0	0	0	0	125161	0	0		15799	79144		84823	125161	0	0	3224	0	0	9190	12474	6203	748	21664	943	3798	1321	803	12816	6865	0	0	4741	0																	
806846	482147	0	26975	86193	0	230397	0	0	27530	0	1113416	0	5394		116889	357309		203422	1108022	0	0	11634	27530	8634	42711	100765	42498	11614	143475	11915	50366	14092	0	80698	76373	116307	0	62281	497																	
806958	53086	0	20136	143805	0	261673	0	0	5484	0	349659	50	41992		45456	202451	20390	240961	306451	576	1166	5816	0	0	12563	38991	23506	5547	51554	3108	5410	4692	305	35151	13515	51066	3484	8518	0	0		0		0		0		0	true							
807348	17147	0	3626	24573	0	36751	0	0	21143	0	104263	0	2695		34918	23155		33125	97142	0	4426	2344	21143	5984	7811	15885	15019	9502	23696	12091	1633	1769	252	13299	15744	0	0	13724	4426																	
807432	20368	54	11220	42178	0	80706	0	0	0	0	63273	0	486		15088	7984		69432	62787	0	0	1979	0	0	5737	14326	6133	2203	20063	1547	4621	353	0	13311	6521	0	0	6168	0																	
807656	40824	0	27804	88685	0	166341	0	0	0	0	79492	0	77		8820	16619		138537	79415	0	0	2104	0	0	3895	6753	2535	2537	10648	251	4512	1069	497	6900	6329	0	0	4763	0																	
807955	107134	0	33579	748306	0	1452848	0	0	0	0	393445	0	316		10780	227636		1419269	390402	0	2727	274	0	0	8986	16251	1561	365	25237	8194	23065	253	0	16384	31512	253	0	31259	0																	
808260	508638	1	229714	925013	0	925013	0	0	0	0	3914977	0	87212		98706	3015559	54615	695298	3827039	0	726	13278	0	0	56944	146330	16105	2525	203274	48962	110034	8632	1249	123198	168877	16973	0	158996	0	0		0		2717		0		2717	true	75001	152659	1379465	1592280	446381	56812	
808345	34244	0	518	2998	0	5458	0	0	0	0	37083	0	9530		2635	0		4940	27553	0	0	0	0	0	615	1375	556	293	1990	0	0	0	0	204	0	0	0	0	0																	
808354	14649	0	1602	26793	0	42906	0	0	0	0	50926	0	3253		8046	19943		41304	47673	0	0	1183	0	0	3388	7687	2934	504	11075	0	1820	0	0	6468	1820	0	0	1820	0																	
808653	48922	0	26943	63954	0	128196	0	0	0	0	166913	0	24466		28739	59564		101253	142198	0	249	2669	0	0	5049	10872	21774	9665	15796	301	2620	3941	4205	18621	11067	0	0	2921	0																	
809070	0	0	0	1483	0	13383	0	0	0	0	16893	0	0		2294	0		13383	16893	0	0	292	0	0	1442	5841	6762	573	7283	474	251	1550	0	12324	2275	0	0	725	10831																	
809276	8038	0	1024	28691	0	28691	0	0	14994	0	403582	0	170		121702	49097		27667	403412	0	0	9865	14994	14994	40210	141858	79037	9584	182068	16494	41160	13711	4392	148987	75757	0	0	57654	0																	
809379	13728	0	292	18444	0	29096	0	0	613	0	47473	0	1346		4493	26727		28804	46127	0	0	0	0	0	3026	2368	1361	263	5149	0	0	0	0	2525	0	613	0	0	0																	
809650	26311	0	13610	98267	0	104423	0	0	5106	0	119218	0	11393		15271	52396	3085	90813	107226	0	599	2051	5106	5106	8024	17263	2789	2670	25287	1998	4522	2737	508	15475	9765	6080	0	6520	0	0		0		0		0		0	false							
809771	196204	0	184	534383	0	537397	0	0	0	0	992359	0	26758		171709	228759		537213	965601	0	0	46054	0	0	82904	119129	85557	39206	202033	40299	99674	79777	20850	155086	240600	0	0	139973	0																	
809856	12770	0	3121	23394	0	33608	0	0	0	0	33005	0	1487		3991	4242		30487	31518	0	0	2333	0	0	1018	4294	2251	771	5312	1432	3331	2896	0	4343	7659	0	0	4763	0																	
810544	43143	0	17955	49395	0	123440	0	0	4735	0	134794	0	29783		22414	42829		105309	100276	176	4735	739	0	0	6569	13872	7529	3854	20427	2564	8809	806	4819	9410	16998	0	0	11373	0																	
811046	171514	0	97919	443280	0	536492	0	0	0	0	4228597	0	432144		221048	3449766	52004	424797	3796253	13776	200	22334	0	0	163058	256006	13587	4242	419064	83622	85044	1427	330	215845	170423	13131	0	168666	0	0		0		343		0		343	true	142213	104031	785219	2664547	125286	46228	
811279	200685	0	12780	214423	0	338213	0	0	482	0	458001	0	23907		89657	79396	29969	325433	434094	0	0	11047	482	0	23518	41203	54728	16843	64721	13317	13658	12911	1742	46635	41628	0	0	26975	0	0		0		0		0		0	true	81913	96850	40016	39380	181598	19087	
811457	5429	0	1318	13442	0	14635	0	0	0	0	10740	0	0		1925	2202	0	13317	10740	0	0	0	0	0	711	2397	0	0	3108	0	0	0	0	1183	0	0	0	0	0	0		0		0		0		0	true							
811541	18035	0	2700	40277	0	51068	0	0	0	0	49771	0	5899		7465	9897		48368	43872	0	0	1816	0	0	3050	9890	2730	416	12894	257	5174	322	0	8622	5753	0	0	5430	0																	
811550	17397	0	7781	20253	0	37473	0	0	0	0	31608	0	3707		6893	56		29692	27901	0	0	0	0	0	3192	6744	1314	0	9460	328	1578	1000	0	4356	2906	0	0	1906	0																	
811747	67203	0	16192	85768	0	266759	0	0	0	0	199370	0	15911		44876	42775		250070	181738	497	1721	7189	0	0	14918	46052	15259	1814	60970	2919	4964	1604	1862	33166	11349	58719	0	7883	1473																	
812164	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
812379	15498	0	0	17514	0	30929	0	0	225	0	69526	0	1225		10085	17100	2307	30929	68301	0	0	1096	225	225	6229	10565	5127	1608	16794	1486	9508	2028	379	13443	13400	0	0	10993	4097	0		0		0		0		0	false							
812436	122270	0	23878	204863	0	270948	0	0	5	0	399261	0	11754		38822	81998		247070	387507	0	0	11494	5	5	36352	54091	9081	1913	88468	49978	37873	4510	1194	62615	93555	2678	0	87851	0																	
812557	338268	49	26467	127044	0	127044	0	0	25383	0	640743	0	34329		90248	146550	22017	99783	575995	745	30419	8787	25383	0	19607	45215	56588	12359	64822	3499	11189	6473	993	43523	22154	37844	0	14688	4919	0		0		0		0		0	false							
812614	58830	0	17399	74900	0	113275	0	0	0	0	87191	0	491		16278	4818	10411	95876	86700	0	0	2642	0	0	8112	10282	3716	422	17538	506	504	0	0	6254	1010	0	0	1010	0	0		0		0		0		0	true							
813059	6483	0	3376	9968	0	19233	0	0	0	0	24470	0	135		5460	6509		15857	24335	0	0	456	0	0	1550	3208	3535	2345	4758	0	328	257	254	5179	839	0	0	328	0																	
813572	30973	0	269	35056	0	62766	0	0	16327	0	157091	0	1594		37918	18576	10611	62497	135481	0	20016	4099	16327	4513	16085	32305	42567	4322	48390	2066	6958	2738	501	57361	12263	4513	0	9024	19311	0		0		0		0		0	false							
813853	23828	0	6580	72487	0	126811	0	0	9128	0	179827	0	3094		32632	88381		120231	175835	0	898	818	3082	249	13351	23397	21253	2098	36748	314	2158	4795	253	27467	7520	6045	0	2472	0																	
814074	5907	0	0	10854	0	34000	0	0	0	0	64977	0	178		10513	12037		34000	64799	0	0	2474	0	0	9707	21920	2526	14	31627	3669	8919	277	0	23655	12865	0	0	12588	0																	
814355	1049	0	1311	7767	0	15801	0	0	0	0	18980	0	549		4908	10334		14490	18431	0	0	489	0	0	1501	3448	1279	529	4949	0	841	0	0	1849	841	0	0	841	0																	
814430	321237	0	34611	2791130	0	2791130	0	0	26876	0	16016579	0	2015501		57236	15074503	20371	2756508	14000810	11	268	8353	26345	26345	61148	86540	18981	3953	147688	220738	211852	15292	2333	113386	450215	7335	531	432590	1626	0		0		0		0		0	true	100301	23722	2601136	10600458	218904	102333	
814458	33175	0	0	140950	0	156359	0	0	0	0	114644	0	259		6515	53296		155866	114385	493	0	1365	0	0	4790	8321	2522	735	13111	5235	4147	1424	1000	9852	11806	0	0	9382	0																	
814476	36699	0	934	61051	0	81723	0	0	0	0	57735	0	15		10542	6523	3853	80789	57720	0	0	836	0	0	1809	4537	5313	2430	6346	424	0	0	0	3548	424	0	0	424	0	0		0		0		0		0	false							
814551	55268	0	11719	78034	0	134970	0	0	0	0	123143	0	3609		16833	32259		123251	119534	0	0	5315	0	0	5418	13871	7122	2214	19289	1002	4842	1147	0	11792	6991	0	0	5844	0																	
814711	54980	96	28250	60595	0	95674	0	0	0	0	159379	0	4706		36060	2689	18770	67328	146184	0	8489	8044	0	0	26457	42163	12086	840	63974	993	16284	2886	0	45486	20163	0	0	17277	8989	0		0		0		0		0	true							
815053	37430	0	14244	106230	0	106230	0	0	0	0	109050	0	15449		17478	46446		91986	93601	0	0	1619	0	0	4413	10471	8079	1100	14884	420	418	274	0	6584	1112	0	0	838	0																	
815147	74249	0	11956	112759	0	207277	0	0	0	0	127739	0	21285		13182	31037		195321	106454	0	0	1765	0	0	2766	9550	5125	2101	12316	726	1562	622	0	6361	2910	0	0	2288	0																	
815156	295696	0	33825	125192	0	578427	0	0	16786	0	510694	0	34525		59655	72392		544602	476169	0	0	2677	16286	993	18346	39041	42064	23644	57387	7485	4126	3162	4736	63441	19509	0	500	11611	1487																	
815277	16470	0	0	75847	0	76969	0	0	0	0	385913	0	0		35379	184570	26944	76969	264139	0	121774	5730	0	0	13738	54282	95982	13884	68020	265	3767	2705	250	142507	6987	0	0	4032	121774	0		0		0		0		0	true							
815754	18714	3	25342	102787	0	102787	0	0	0	0	57211	100	2432		7688	2526		75372	52846	2070	1833	2601	0	0	6574	14450	4184	122	21024	3588	5853	1200	0	17642	10641	25228	0	9441	0																	
815772	14155	0	0	10013	0	22727	0	0	8937	0	74793	0	2827		11454	31881		22727	71966	0	0	867	1936	1000	3808	15216	6696	1300	19024	251	954	266	266	15566	1737	2750	7001	1205	0																	
816256	16609	0	5403	23292	0	43794	0	0	0	0	41094	0	3572		5892	7590		38391	37522	0	0	277	0	0	3103	8757	841	2	11842	530	3661	0	0	6811	4191	0	0	3914	0																	
816304	74793	0	0	46866	0	128438	0	0	0	0	140471	0	86		9500	44979		128438	140385	0	0	575	0	0	4199	6729	3582	0	10928	2067	3771	350	0	5010	6188	0	0	5838	0																	
816603	1886929	0	140472	443905	0	745911	0	0	401785	0	4393911	0	295192		701824	1295339	151561	605433	4091238	6	7481	69411	401785	395668	323961	501674	119609	72744	825635	44265	111601	26884	10905	316164	193655	809996	0	155866	0	0		0		671383		0		671383	true	937	287950	257219	1038120	1043882	540374	
816751	4821	0	10661	33763	0	33768	0	0	0	0	14330	0	2450		3141	5329		23107	11880	0	0	0	0	0	1004	2273	615	19	3277	0	271	0	0	770	271	0	0	271	0																	
817477	61536	0	2334	17078	0	61389	0	0	0	0	118535	0	503		29988	11744		59055	117882	0	150	6294	0	0	6429	13765	14677	7677	20194	1093	572	1042	0	12560	2707	0	0	1665	0																	
817824	111233825	52311	11671368	94437794	15396	100738248	184	76	3454654	64	353434995	7987	5010812		5633805	232594120	5374992	87091639	348400710	1907350	15346	577378	3281663	3281663	2303831	4033095	1202681	559698	6336926	566991	754975	152598	33181	2465500	1507745	0	172991	1321966	0	2832605	2747221	2983612	2768172	3281663	2628541	121600	0	5816217	true	2239168	5356992	105228955	122330880	111198905	34920	
818401	766653	0	16171	63355	0	97274	0	0	226	0	1081120	0	49949		72163	164841		81103	1031171	0	0	9182	226	0	28790	55296	23935	5457	84086	5976	19883	10289	0	41315	36148	0	0	25859	0																	
818540	12340	0	2125	13935	0	34580	0	0	0	0	46335	0	6300		6955	20084	3948	32455	40035	0	0	0	0	0	2828	6057	1305	151	8885	721	2194	655	0	3386	3570	0	0	2915	0	0		0		0		0		0	true							
818559	17217	0	1221	14436	0	23807	0	0	0	0	61555	0	14235		9511	28154		22586	47320	0	0	841	0	0	2204	7568	3457	1322	9772	1000	633	0	0	5040	1633	0	0	1633	0																	
818652	0	0	1450	34226	0	69232	0	0	0	0	15764	0	675		1889	10384	469	67782	15089	0	0	146	0	0	1485	1923	44	60	3407	1081	788	0	0	1622	1869	0	0	1869	0	0		0		0		0		0	true							
819154	24499	0	1591	46593	0	79730	0	0	0	0	73951	0	1166		6967	32268		78139	72785	0	0	1749	0	0	2881	6242	4758	651	9123	501	1205	946	0	7565	2652	0	0	1706	0																	
819172	16842	0	375	16758	0	49275	0	0	0	0	79309	0	27		16168	26478		48463	79282	437	0	6995	0	0	5706	10832	10250	2536	16538	652	2589	1478	1946	13155	6665	0	0	3241	0																	
819453	3691	0	9642	55420	0	79858	0	0	0	0	216107	0	32764		46566	118620	14814	68511	183343	1705	0	4817	0	0	16536	39350	17295	6088	55886	1711	5908	5610	1298	32703	14527	0	0	7619	0	0		0		0		0		0	false							
819556	77957	0	97648	153879	0	292094	0	0	0	0	262327	0	35382		46431	31037		194446	226945	0	0	10035	0	0	22884	53562	20419	6775	76446	16773	24907	6995	1017	57209	49693	0	0	41680	0																	
819855	90163	0	60084	467461	0	567439	0	0	0	0	348277	0	16029		36770	128296		507107	332248	248	0	5851	0	0	24514	58594	9481	1107	83108	9815	19378	6418	512	56925	36123	12284	0	29193	0																	
820048	114009	0	71528	262253	0	526751	0	0	0	0	476463	0	28996		40240	272271	15884	446633	447467	8590	0	1601	0	0	15841	41355	15489	2454	57196	4349	9273	1171	250	34900	15043	0	0	13622	0	0		0		0		21400		0	true	87708	176269	195449	50243	110647	2116	
820301	45550	1	3340	66804	0	118559	0	0	0	0	216844	0	12525		31905	119717	18370	115218	203005	0	1314	4744	0	0	9501	18503	13079	4141	28004	3018	2066	950	318	13319	6353	0	0	5084	0	0		0		0		0		0	true							
820477	67356	0	0	20096	0	29561	0	0	0	0	87138	0	0		8462	2805		29561	87138	0	0	758	0	0	5078	8442	2334	242	13520	299	582	0	0	7633	881	0	0	881	0																	
820842	44060	0	14618	84560	0	125927	0	0	0	0	169328	0	27083		15928	54850		111309	142245	0	0	1790	0	0	5639	13971	6411	269	19610	17752	16096	10280	0	10361	44128	0	0	31850	0																	
820879	53387	0	140	16295	0	32376	0	0	0	0	85175	0	6599		16282	0		32236	78576	0	0	2100	0	0	2009	6274	6777	8055	8208	750	3048	2105	2770	6834	8673	0	0	3798	0																	
821036	67576	0	3953	28179	0	140413	0	0	0	0	136939	0	5803		20402	20599		135872	130869	588	267	999	0	0	9383	21337	10277	379	30720	557	3582	3249	0	20974	7388	0	0	4139	0																	
821157	29261	12956	99	45300	0	80133	0	0	0	0	67215	7406	316		12798	10778		67078	59493	0	0	1600	0	0	2513	6990	9164	2877	9503	675	1277	2984	697	8746	5633	0	0	1952	0																	
821559	1922	7	0	123	0	123	0	0	746	0	19818	0	0		16054	0		116	19818	0	0	0	746	596	2577	8465	6202	652	11042	0	0	0	0	1842	0	0	0	0	0																	
821643	5674	0	623	5923	0	13117	0	0	0	0	33828	0	1368		10610	10001	1729	12494	32460	0	0	0	0	0	3283	9663	2988	465	12946	277	477	1000	0	5789	1754	0	0	754	0	0		0		0		0		0	false							
821906	672673	0	19765	40576	0	105009	0	0	0	0	1191683	0	105377		46257	390798		85244	1073955	0	12351	9835	0	0	32018	47844	25009	6011	79862	8570	5466	2874	421	64624	17331	105330	0	14036	9280																	
822042	118936	0	229043	283725	0	705455	0	0	3057	0	363391	0	38689		32583	138362	13351	476412	324702	0	0	5017	3057	0	12301	23028	15580	7522	35329	22125	15730	9425	382	25848	47662	2803	0	37855	0	0		0		0		0		0	true	71116	134703	73528	64833	104181	12232	
822051	42216	0	15471	75734	0	123323	0	0	0	0	141435	0	30168		25096	14832		107355	109657	497	1610	3372	0	0	17868	49660	5346	458	67528	3317	6645	1093	0	48237	11054	60261	0	9962	0																	
822275	64597	2	0	32412	0	110629	0	0	8056	0	213651	0	24189		43351	58575		110627	189462	0	0	3024	8056	5029	18863	31499	13409	4227	50362	14730	4266	2361	1124	24647	22481	0	0	18996	0																	
822556	6307	0	0	34689	0	37884	0	0	1696143	0	1972839	0	3146		1709757	27881	5519	37884	1779944	0	189749	2551	1696143	50000	10779	100548	763793	1049169	111327	2617	8432	2059	1255	214531	14363	0	0	11049	189749	0		0		0		0		0	true	11731	2079	15079	12802	6307	0	
822631	12325	0	7201	13400	0	29635	0	0	0	0	45658	29	1044		7399	12303		22434	41062	0	3523	0	0	0	3222	11076	2594	2547	14298	495	796	300	0	12040	1591	0	0	1291	3523																	
823076	3981	0	0	5235	0	8244	0	0	0	0	20540	0	250		6577	4338		8244	20290	0	0	905	0	0	2628	4561	3584	373	7189	518	558	0	0	4570	1076	0	0	1076	0																	
823133	102048	0	71825	113645	0	245004	0	0	0	0	273551	50	17048		56057	60912		171795	256453	1384	0	4009	0	0	11687	31435	43978	5419	43063	4150	1071	12224	627	36462	18072	20491	0	5221	0																	
823142	16372	0	10403	39983	0	61535	0	0	0	0	64598	0	10454		6396	17873	490	51132	33030	0	21114	0	0	0	6531	8725	9153	5945	14758	0	0	0	0	23958	0	0	0	0	21114	0		0		0		0		0	false							
823450	34	0	12145	31450	0	108090	0	0	0	0	314140	0	73656		12917	284596		95945	240484	0	0	813	0	0	3784	9145	7944	1721	12779	1520	3206	1075	1115	9677	6916	0	0	4726	0																	
823478	43351	0	0	388554	0	580694	0	0	44741	0	413982	0	7587		63635	85980		580694	405898	0	497	11560	1415	1362	34464	81798	31881	7059	116262	32025	39832	20602	36991	91567	129449	16784	1704	71857	9642																	
823553	5606	2	2245	3393	0	12193	0	0	0	0	9691	0	261		2640	0		9946	9430	0	0	0	0	0	932	1175	1570	408	2107	0	0	0	0	1445	0	0	0	0	0																	
823638	18004	0	31567	28894	0	65183	0	0	0	0	80806	0	34928		9438	45547		33616	45878	0	0	1833	0	0	2471	9702	2487	283	12173	754	1288	270	0	5505	2312	0	0	2042	0																	
823656	40762	0	9421	77996	0	183386	0	0	0	0	160328	0	36920		20920	79038		173965	123408	0	0	0	0	0	7753	19442	5644	802	27195	1000	4791	1096	0	12722	6887	0	0	5791	0																	
824242	9965	0	1149	10233	0	15961	0	0	0	0	19354	0	1952		4537	1263		14812	17402	0	0	1264	0	0	667	2324	3060	1799	2991	0	275	0	0	3313	275	0	0	275	0																	
824653	16758	0	16270	151463	0	151522	0	0	0	0	205346	0	7133		20279	56692		135252	198213	0	0	2898	0	0	10265	39843	45343	7020	48131	6777	11104	10258	1284	82192	29423	0	0	17617	48161																	
824671	134232	0	9874	72484	0	232202	0	0	0	0	300690	0	5698		68827	44254		222328	294743	0	249	13210	0	0	24410	47335	33032	4057	71745	4887	5560	2625	298	40007	13370	943	0	10447	0																	
824738	10751	0	7179	15141	0	38195	0	0	0	0	31951	0	9176		5061	8642		31016	22775	0	0	1102	0	0	1637	5731	2516	360	7368	0	710	1604	0	5183	2314	0	0	710	0																	
825146	1998012	1	276042	649759	0	753644	0	0	323394	0	3467656	0	563932		324056	787827	84395	473617	2895969	3984	7755	38212	323394	163100	125285	228037	149349	44232	352964	43136	52161	21279	18337	222847	134913	758976	0	94462	0	0		0		628896		0		590059	true	85328	42309	370184	165067	1101338	577791	
825454	20475	0	4496	39259	0	92819	0	0	1861	0	96592	0	1989		20171	15796	4823	88323	94365	0	238	2271	1861	1635	8823	36226	2831	36	45049	3362	8779	264	0	27745	12405	0	0	12141	0	0		0		0		0		0	true							
825548	33766	0	12674	54092	0	100623	0	0	0	0	165574	0	22265		36034	66136		87949	143309	0	0	3520	0	0	6434	16613	17920	10482	23047	3247	4742	3407	2826	15415	14222	0	0	7989	0																	
825753	26450	0	3630	26826	0	34435	0	0	0	0	293441	0	1040		29068	230835	10242	30805	292401	0	0	1754	0	0	7277	17162	5793	5135	24437	0	524	0	264	6300	788	0	0	524	0	0		0		0		0		0	false							
825847	74492	0	18589	93046	0	135237	0	0	1001	0	144180	0	2253		22222	30762		116648	140926	0	1001	0	0	0	7575	20749	5199	362	28324	2112	2410	519	0	11663	5041	0	1001	4522	0																	
825940	7530	0	780	16523	0	25823	0	0	6810	0	43283	0	616		20045	0		25043	42667	0	0	2691	6810	0	5507	17736	9101	413	21752	0	2187	534	275	12712	2996	0	0	2187	0																	
826451	19661	11	7916	30803	0	53730	0	0	0	0	28569	0	2200		2891	1357		45803	26369	0	0	0	0	0	1533	3135	1231	0	4668	0	1400	252	0	3007	1652	0	0	1400	0																	
826648	14133	0	9432	64517	0	75226	0	0	2468	0	97178	0	15257		24050	36959		65545	81921	249	0	5817	0	0	2870	9748	12887	10387	12618	261	1711	4519	3703	11842	10194	13777	500	1972	0																	
826956	979237	0	155	55988	0	55988	0	0	137987	0	2700592	0	246587		94467	1465219	18622	55759	2449342	74	4663	7387	137987	127090	38977	75841	42635	6176	114818	18795	36991	15904	20818	69162	92507	0	0	55786	151	0		0		0		0		0	true	14474	3376	316452	974034	291773	672499	
827355	13580	1	2061	27902	0	57851	0	0	0	0	47597	0	918		10631	16263		55762	46679	27	0	1155	0	0	6080	7594	2519	159	13674	0	1402	0	0	5721	1402	0	0	1402	0																	
827458	61712	0	31036	70777	0	140506	0	0	1002	0	160808	0	27187		21397	50736		109470	133621	0	0	1794	1002	1002	6126	17762	12170	3196	23888	300	4225	2392	2189	17858	9106	0	0	4525	0																	
