"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
109659																																																																																				337056	0				9.9498%			33218		333856	-50	0										16341	333994	0	0.0000%	33149	0	202	33351	9.8948%	0	0	0	0	1		17015		1	0	33306	138	0	0	-50	0	0	0		0	33218	0	0	33218	0	0	0	0	0	0						138	0	0		
110413																																																																																						116432	5567	5567	7.7067%	26.1220%	24.8730%	110865	445724	1438558	-1658	0			18.1220%							93280	1438558								0	0	0		0		17585	24.8730%	1	0	109207	0	0	0	-1658	0	0	0		0	110865	0	0	110865	0	0	0	0	0	0	0	0	0	5567	0	0	0			
110936																																																																																						77162	5471	5471	7.7864%	17.6995%	16.4445%	71691	435957	920717	-2926	0			9.6995%							14679	931205								0	0	0		0		67500	16.4445%	1	0	79253	10488	0	0	-2926	0	0	0		0	71691	0	0	71691	0	0	0	0	0	0	0	0	0	5471	0	10488	0			
110945																																																																																				299317	0				10.6478%			31109		292165	-2253	0										17220	292165	0	0.0000%	36210	0	397	36607	12.2302%	0	0	0	0	1		13889		1	0	28856	0	0	0	-2253	0	0	0		0	31109	0	0	31109	0	0	0	0	0	0						0	0	0		
110972																																																																																				76231	0				12.3079%			9372		76146	-241	0										9492	76266	0	0.0000%	7981	0	0	7981	10.4695%	0	0	0	0	1		0		1	0	9251	120	0	0	-241	0	0	0		0	9372	0	0	9372	0	0	0	0	0	0						120	0	0		
111157																																																																																						9265	463	463	10.5564%	12.7391%	12.1025%	8802	72729	83381	-174	0			4.7391%							2552	83381								0	0	0		0		6250	12.1025%	1	0	8628	0	0	0	-174	0	0	0		0	8802	0	0	8802	0	0	0	0	0	0	0	0	0	463	0	0	0			
111205																																																																																						97613	7840	7840	10.6209%	15.6065%	14.3530%	89773	625465	845248	-6534	0			7.6065%							89773	845248								0	0	0		0		0	14.3530%	1	0	83239	0	0	0	-6333	0	-201	0		0	89773	0	0	89773	0	0	0	0	0	0	0	0	0	7840	0	0	0			
111942																																																																																						71207	4808	4808	11.0919%	15.5951%	14.5421%	66399	456599	598628	-5002	0			7.5951%							46252	598656								0	0	0		0		20175	14.5421%	1	0	61425	0	28	0	-5002	0	0	0		0	66399	0	0	66399	0	0	0	0	0	0	0	0	0	4808	0	28	0			
111979																																																																																						73067	2890	2890	10.3358%	32.1589%	30.8869%	70177	227206	678972	-603	0			24.1589%							59691	680361								0	0	0		0		11875	30.8869%	1	0	70963	1389	0	0	-603	0	0	0		0	70177	0	0	70177	0	0	0	0	0	0	0	0	0	2890	0	1389	0			
112163																																																																																						324424	26754	26754	9.6522%	15.1738%	13.9225%	297670	2138057	3083947	-10872	0			7.1738%			0				166574	3118356								0	0	0		0		164907	13.9225%	1	598	321207	32160	2249	0	-10871	0	0	-1		0	297670	0	0	297670	0	0	0	0	0	0	0	0	0	26754	0	34409	0			
112332																																																																																				141449	0				13.3777%			19022		142192	-2950	0										18052	142498	0	0.0000%	9133	0	0	9133	6.4567%	0	0	0	0	1		1276		1	0	16378	0	306	0	-2950	0	0	0		0	19022	0	0	19022	0	0	0	0	0	0						306	0	0		
112510																																																																																						7331	594	594	7.3715%	11.4901%	10.5591%	6737	63803	91392	-738	0			3.4901%							6097	91392								0	0	0		0		640	10.5591%	1	0	5999	0	0	0	-738	0	0	0		0	6737	0	0	6737	0	0	0	0	0	0	0	0	0	594	0	0	0			
112556																																																																																						7125	507	507	10.2371%	17.5709%	16.3206%	6618	40550	64647	-561	0			9.5709%							2118	64647								0	0	0		0		4500	16.3206%	1	0	6057	0	0	0	-561	0	0	0		0	6618	0	0	6618	0	0	0	0	0	0	0	0	0	507	0	0	0			
112837			30483873	3022297	3022297	7.4715%	12.4538%	11.2191%	27461576	244775086	367553261	-2806026	-24815	411354545	6.6759%	4.4538%						5719750	381836864								0	0	0		36093726	11.2191%	0	39007450	14210274	83402	14742	-2739274	711	-24621	0		0	27461576	0	0	27461576	0	0	0	0	0	0	0	0	0	3022297	0	14308418	640								2.5000%																														2																	0				1																															
113003																																																																																						165672	1256	1256	40.2869%	30.2090%	29.9799%	164416	548420	408113	-3037	-1456			22.2090%							164416	406657								0	0	0		0		0	29.9799%	1	0	161379	0	0	0	-1581	0	-1456	0		0	164416	0	0	164416	0	0	0	0	0	0	0	0	0	1256	0	0	0			
113030																																																																																				158464	0				10.8630%			17105		157461	-1393	0										8705	157461	0	0.0000%	4715	0	63	4778	3.0152%	0	0	0	0	1		8400		1	0	15712	0	0	0	-1393	0	0	0		0	17105	0	0	17105	0	0	0	0	0	0						0	0	0		
113441																																																																																						104008	6618	6618	8.9455%	16.0321%	15.0120%	97390	648748	1088698	-13413	0			8.0321%							72221	1090755								0	0	0		0		27226	15.0120%	1	0	86034	2057	0	0	-13413	0	0	0		0	97390	0	0	97390	0	0	0	0	0	0	0	0	0	6618	0	2057	0			
113601																																																																																				1244446	0				15.7590%			192858		1223797	-5	0										165171	1223797	0	0.0000%	275615	0	4265	279880	22.4903%	0	0	0	0	1		7687		1	0	172853	0	0	0	-5	0	0	0		0	172858	0	0	172858	20000	0	0	20000	0	20000						0	0	0		
113740																																																																																				977699	0				9.3021%			89064		957461	-4290	0										56566	957461	0	0.0000%	82215	0	6403	88618	9.0639%	0	0	0	0	1		32498		1	0	84774	0	0	0	-4290	0	0	0		0	89064	0	0	89064	0	0	0	0	0	0						0	0	71976		
114149																																																																																				259389	0				12.6640%			33266		262682	-3813	23										17451	265266	0	0.0000%	29500	0	414	29914	11.5325%	0	0	0	0	1		18376		1	0	32014	1151	493	0	-3813	0	0	0		917	33266	0	0	33266	0	0	0	0	0	0						2561	0	0		
114260																																																																																						574166	24200	24200	10.0460%	20.7662%	19.8910%	549966	2764901	5474504	-75947	0			12.7662%							478297	5474504								0	0	0		0		71669	19.8910%	1	0	474019	0	0	0	-75947	0	0	0		0	549966	0	0	549966	0	0	0	0	0	0	0	0	0	24200	0	0	0			
114457																																																																																				313751	0				11.4626%			36817		321193	-5248	0										36117	321193	0	0.0000%	23247	0	1801	25048	7.9834%	0	0	0	0	1		700		1	0	31569	0	0	0	-5248	0	0	0		0	36817	0	0	36817	0	0	0	0	0	0						0	0	0		
114774																																																																																						19070	630	630	28.8075%	37.5386%	36.2985%	18440	50801	64011	0	0			29.5386%							18440	64011								0	0	0		0		0	36.2985%	1	0	18440	0	0	0	0	0	0	0		0	18440	0	0	18440	0	0	0	0	0	0	0	0	0	630	0	0	0			
114840																																																																																						54316	4046	4046	10.3121%	16.7873%	15.5368%	50270	323554	487487	-3940	0			8.7873%							23340	487487								0	0	0		0		26930	15.5368%	1	0	46330	0	0	0	-3940	0	0	0		0	50270	0	0	50270	0	0	0	0	0	0	0	0	0	4046	0	0	0			
114859																																																																																						8647	603	603	8.8113%	17.9846%	16.7304%	8044	48080	91292	-1774	0			9.9846%							1344	91292								0	0	0		0		6700	16.7304%	1	0	6270	0	0	0	-1774	0	0	0		0	8044	0	0	8044	0	0	0	0	0	0	0	0	0	603	0	0	0			
115146																																																																																				153806	0				9.7651%			15463		158350	0	0										11463	158350	0	0.0000%	14118	0	238	14356	9.3338%	0	0	0	0	1		4000		1	0	15463	0	0	0	0	0	0	0		0	15463	0	0	15463	0	0	0	0	0	0						0	0	0		
115575																																																																																				859611	0				11.2301%			96029		855105	-5711	-89										95794	858366	0	0.0000%	94399	0	42682	137081	15.9469%	0	0	0	0	1		3585		1	0	93668	1802	1500	48	-5622	0	-89	0		0	96029	0	0	96029	0	0	0	0	0	0						3350	0	69172		
116358																																																																																						7159	370	370	8.6152%	23.5114%	22.2963%	6789	30449	78803	-1503	0			15.5114%							289	78803								0	0	0		0		6500	22.2963%	1	0	5286	0	0	0	-1503	0	0	0		0	6789	0	0	6789	0	0	0	0	0	0	0	0	0	370	0	0	0			
116554																																																																																						2885	105	105	13.5981%	34.5013%	33.2456%	2780	8362	20444	-25	0			26.5013%							1374	20469								0	0	0		0		1431	33.2456%	1	0	2780	25	0	0	-25	0	0	0		0	2780	0	0	2780	0	0	0	0	0	0	0	0	0	105	0	25	0			
116741																																																																																				218830	0				12.6368%			27902		220800	-5872	0										24782	220800	0	0.0000%	9287	0	0	9287	4.2439%	0	0	0	0	1		3120		1	0	22030	0	0	0	-5872	0	0	0		0	27902	0	0	27902	0	0	0	0	0	0						0	0	0		
117038																																																																																						20523	1586	1586	8.9289%	13.7576%	12.6944%	18937	149176	212086	-1030	0			5.7576%							15787	212086								0	0	0		0		3150	12.6944%	1	0	17907	0	0	0	-1030	0	0	0		0	18937	0	0	18937	0	0	0	0	0	0	0	0	0	1586	0	0	0			
117074																																																																																						64655	1747	1747	17.3790%	34.9558%	34.0113%	62908	184962	361977	4	0			26.9558%							49678	361977								0	0	0		0		13230	34.0113%	1	0	62912	0	0	0	4	0	0	0		0	62908	0	0	62908	0	0	0	0	0	0	0	0	0	1747	0	0	0			
117458																																																																																						108705	9153	9153	11.5317%	14.8644%	13.6128%	99552	731312	863292	2644	0			6.8644%							63292	878258								0	0	0		0		51226	13.6128%	1	0	117162	13220	1746	0	3086	0	0	-442		0	99552	0	0	99552	0	0	0	0	0	0	0	0	0	9153	0	14966	0			
117775																																																																																				115911	0				10.8693%			12402		114101	-2409	0										5298	114771	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		7774		1	0	10663	0	0	670	-2409	0	0	0		0	12402	0	0	12402	0	0	0	0	0	0						670	0	31161		
118156																																																																																						79964	2694	2694	9.4286%	11.9309%	11.5289%	77270	670227	819530	-992	0			3.9309%							35644	820931								0	0	0		0		43027	11.5289%	1	0	77679	1121	280	0	-992	0	0	0		0	77270	0	0	77270	0	0	0	0	0	0	0	0	0	2694	0	1401	0			
118660																																																																																				203570	0				13.0506%			26107		200045	-1	0										24758	200045	0	0.0000%	2984	0	0	2984	1.4658%	0	0	0	0	1		1350		1	0	26107	0	0	0	0	0	0	0		0	26107	0	0	26107	0	0	0	0	0	0						0	0	0		
118736																																																																																				316986	0				10.4393%			32821		314398	-6436	276										15361	314674	0	0.0000%	17253	0	88	17341	5.4706%	0	0	0	0	1		17460		1	0	26385	0	0	0	-5608	0	-828	0		0	32821	0	0	32821	0	0	0	0	0	0						0	0	2370		
119153																																																																																						35047	2706	2706	7.8007%	16.2446%	14.9903%	32341	215746	414591	-3966	0			8.2446%							24341	414591								0	0	0		0		8000	14.9903%	1	0	28375	0	0	0	-3966	0	0	0		0	32341	0	0	32341	0	0	0	0	0	0	0	0	0	2706	0	0	0			
119528																																																																																						94629	9037	9037	8.1840%	13.1119%	11.8598%	85592	721701	1045848	-17182	0			5.1119%							40258	1060979								0	0	0		0		60465	11.8598%	1	0	83541	14271	860	0	-12112	0	-5070	0		0	85592	0	0	85592	0	0	0	0	0	0	0	0	0	9037	0	15131	0			
119779																																																																																				1381527	0				9.8867%			135853		1374094	-62	0										135853	1374094	7526	0.5448%	0	0	662	662	0.0479%	0	0	0	0	1		0		1	0	135791	0	0	0	-62	0	0	0		0	135853	0	0	135853	0	0	0	0	0	0						0	0	151		
119872																																																																																						53699	3695	3695	10.1127%	17.2970%	16.1068%	50004	310453	494465	-4022	0			9.2970%							37866	494845								0	0	0		0		12518	16.1068%	1	0	46362	0	325	55	-4485	463	0	0		0	50004	0	0	50004	0	0	0	0	0	0	0	0	0	3695	0	380	0			
120476																																																																																				62594	0				12.6343%			7868		62275	0	0										7868	62275	0	0.0000%	1950	0	0	1950	3.1153%	0	0	0	0	1		0		1	0	7868	0	0	0	0	0	0	0		0	7868	0	0	7868	0	0	0	0	0	0						0	0	0		
120542																																																																																						44600	3755	3755	9.9170%	14.9427%	13.6846%	40845	298474	411867	-369	0			6.9427%							22955	412642								0	0	0		0		18665	13.6846%	1	0	41251	0	775	0	-369	0	0	0		0	40845	0	0	40845	0	0	0	0	0	0	0	0	0	3755	0	775	0			
120609																																																																																				1600526	0				9.4076%			152862		1624880	-36390	0										151362	1624880	0	0.0000%	208324	0	2658	210982	13.1820%	0	0	0	0	1		1500		1	0	116472	0	0	0	-23707	-12683	0	0		0	152862	0	0	152862	0	0	0	0	0	0						0	0	60234		
120953																																																																																				252981	0				8.7369%			22741		260286	-7418	0										18466	260811	0	0.0000%	25765	0	74	25839	10.2138%	0	0	0	0	1		4800		1	0	15848	296	229	0	-7418	0	0	0		0	22741	0	0	22741	0	0	0	0	0	0						525	0	0		
121642																																																																																						557604	44238	44238	9.1950%	11.0235%	10.1489%	513366	5058340	5583104	-19667	0			3.0235%							153347	5656247								0	0	0		0		433162	10.1489%	1	0	566842	63569	9574	0	-19667	0	0	0		0	513366	0	0	513366	0	0	0	0	0	0	0	0	0	44238	0	73143	0			
121651																																																																																						56734	949	106	10.0216%	18.5704%	18.5357%	56628	305507	565060	-17804	0			10.5704%							44148	565060								0	0	0		0		12480	18.5357%	1	0	38824	0	0	0	-17804	0	0	0		0	56628	0	0	56628	0	0	0	0	0	0	0	0	0	949	843	0	0			
121914																																																																																				449140	0				9.3747%			41055		437933	-3543	0										38855	437933	0	0.0000%	22099	0	63	22162	4.9343%	0	0	0	0	1		2200		1	0	37512	0	0	0	-3543	0	0	0		0	41055	0	0	41055	0	0	0	0	0	0						0	0	0		
122153																																																																																				69085	0				14.9811%			11351		75769	-1380	0										9351	75769	0	0.0000%	1389	0	14	1403	2.0308%	0	0	0	0	1		2000		1	0	9971	0	0	0	-1380	0	0	0		0	11351	0	0	11351	0	0	0	0	0	0						0	0	0		
122546																																																																																						7974	608	608	9.5310%	16.5103%	15.2515%	7366	48297	77285	-596	0			8.5103%							7116	77285								0	0	0		0		250	15.2515%	1	0	6770	0	0	0	-596	0	0	0		0	7366	0	0	7366	0	0	0	0	0	0	0	0	0	608	0	0	0			
122854																																																																																						2008433	114069	114069	10.8653%	14.1073%	13.3060%	1894364	14236881	17435023	-83031	0			6.1073%			1				651833	18487534								0	0	0		0		2295042	13.3060%	1	0	2863844	994021	56567	1923	-78134	-4913	0	16		0	1894364	0	0	1894364	0	0	0	0	0	0	0	0	0	114069	0	1052511	0			
123075																																																																																						16270	358	358	20.8215%	57.6174%	56.3496%	15912	28238	76421	-1513	0			49.6174%							15912	76421								0	0	0		0		0	56.3496%	1	0	14399	0	0	0	-1513	0	0	0		0	15912	0	0	15912	0	0	0	0	0	0	0	0	0	358	0	0	0			
123374																																																																																				77864	0				15.5741%			11876		76255	0	0										11710	76255	0	0.0000%	5480	0	0	5480	7.0379%	0	0	0	0	1		166		1	0	11876	0	0	0	0	0	0	0		0	11876	0	0	11876	0	0	0	0	0	0						0	0	0		
124344																																																																																						67424	6470	6470	10.9576%	13.0313%	11.7808%	60954	517399	556270	-881	0			5.0313%							37189	556510								0	0	0		0		24005	11.7808%	1	0	60313	240	0	0	-803	-78	0	0		0	60954	0	0	60954	0	0	0	0	0	0	0	0	0	6470	0	240	0			
124830																																																																																				140357	0				13.2184%			18938		143270	-278	0										13061	143270	0	0.0000%	30150	0	0	30150	21.4809%	0	0	0	0	1		5877		1	0	18660	0	0	0	-278	0	0	0		0	18938	0	0	18938	0	0	0	0	0	0						0	0	0		
125154																																																																																				495152	0				13.5793%			66292		488184	1437	0										62179	488184	0	0.0000%	2201	0	0	2201	0.4445%	0	0	0	0	1		4113		1	0	67729	0	0	0	-886	0	1342	981		0	66292	0	0	66292	0	0	0	0	0	0						0	0	18312		
125855																																																																																						127348	9771	9771	9.0065%	15.2409%	14.0715%	117577	835570	1305464	-3899	0			7.2409%							53253	1306222								0	0	0		0		65082	14.0715%	1	0	114436	0	758	0	-3899	0	0	0		0	117577	0	0	117577	0	0	0	0	0	0	0	0	0	9771	0	758	0			
125873																																																																																						13318	1125	1125	7.7617%	14.8119%	13.5607%	12193	89914	157091	-1115	0			6.8119%							6745	157091								0	0	0		0		5448	13.5607%	1	0	11078	0	0	0	-1115	0	0	0		0	12193	0	0	12193	0	0	0	0	0	0	0	0	0	1125	0	0	0			
