"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
609645																																																																																						2038	140	140	6.4076%	14.4273%	13.4362%	1898	14126	29621	-851	0			6.4273%							1123	29621								0	0	0		0		775	13.4362%	1	0	1047	0	0	0	-851	0	0	0		0	1898	0	0	1898	0	0	0	0	0	0	0	0	0	140	0	0	0			
609832																																																																																						24327	1347	1347	8.3288%	14.0659%	13.2871%	22980	172950	275909	-7226	0			6.0659%							17354	279512								0	0	0		0		9229	13.2871%	1	0	19357	3603	0	0	-7226	0	0	0		0	22980	0	0	22980	0	0	0	0	0	0	0	0	0	1347	0	3603	0			
610128																																																																																				687992	0				15.7085%			109686		698261	-19862	-2765										107395	695496	0	0.0000%	16186	0	793	16979	2.4679%	0	0	0	0	1		2290		1	0	89823	0	0	0	-17098	0	-2765	0		0	109686	0	0	109686	0	0	0	0	0	0						0	0	23113		
610164																																																																																						58271	2824	2824	11.7186%	15.8485%	15.0804%	55447	367676	473152	-6510	2554			7.8485%							14504	475764								0	0	0		0		41000	15.0804%	1	0	48994	58	0	0	-3957	0	-2554	0		0	55447	0	0	55447	0	0	0	0	0	0	0	0	0	2824	0	58	0			
610539																																																																																						6076	441	441	7.9411%	16.7910%	15.5723%	5635	36186	70960	-3512	0			8.7910%							2139	70960								0	0	0		0		3496	15.5723%	1	0	2123	0	0	0	-3512	0	0	0		0	5635	0	0	5635	0	0	0	0	0	0	0	0	0	441	0	0	0			
610557																																																																																				273706	0				9.1473%			25505		278826	-2615	0										2505	278826	0	0.0000%	15321	0	2477	17798	6.5026%	0	0	0	0	1		23000		1	0	22890	0	0	0	-2615	0	0	0		0	25505	0	0	25505	0	0	0	0	0	0						0	0	0		
610913																																																																																				339251	0				11.2356%			38001		338221	-5626	0										32541	338268	0	0.0000%	0	0	214	214	0.0631%	0	0	0	0	1		5507		1	0	32422	47	0	0	-5626	0	0	0		0	38001	0	0	38001	0	0	0	0	0	0						47	0	12282		
611031																																																																																				216178	0				9.7801%			21017		214895	-747	0										-1880	214895	0	0.0000%	36016	0	157	36173	16.7330%	0	0	0	0	1		22897		1	0	20270	0	0	0	-747	0	0	0		0	21017	0	0	21017	0	0	0	0	0	0						0	0	0		
612159																																																																																						40963	2976	2976	11.6261%	17.2993%	16.0425%	37987	236790	326740	-4867	0			9.2993%							24855	326740								0	0	0		0		13132	16.0425%	1	0	33120	0	0	0	-4867	0	0	0		0	37987	0	0	37987	0	0	0	0	0	0	0	0	0	2976	0	0	0			
612878																																																																																						18241	792	792	15.5697%	28.8573%	27.6044%	17449	63211	112070	-1616	0			20.8573%							18082	112703								0	0	0		0		0	27.6044%	1	0	16466	633	0	0	-1616	0	0	0		0	17449	0	0	17449	0	0	0	0	0	0	0	0	0	792	0	633	0			
613008																																																																																						2128013	134921	134921	10.4601%	14.9070%	13.9619%	1993092	14275225	19054243	-109464	-2047			6.9070%			0				435253	20047869								0	0	0		0		2553511	13.9619%	1	0	2879300	973732	21941	0	-95958	-11459	-2047	0		0	1993092	0	0	1993092	0	0	0	0	0	0	0	0	0	134921	0	995673	-1			
613156																																																																																						45499	2828	2828	8.4696%	13.8342%	12.9744%	42671	328887	503814	-4028	0			5.8342%							24630	504883								0	0	0		0		19110	12.9744%	1	0	39712	1069	0	0	-1639	0	0	-2389		0	42671	0	0	42671	0	0	0	0	0	0	0	0	0	2828	0	1069	0			
613343																																																																																						149365	12551	12551	8.6226%	13.1803%	12.0728%	136814	1133241	1586684	-45685	0			5.1803%							129391	1609729								0	0	0		0		30468	12.0728%	1	0	114174	21030	2015	0	-45685	0	0	0		0	136814	0	0	136814	0	0	0	0	0	0	0	0	0	12551	0	23045	0			
613400																																																																																						362464	25873	25873	9.5445%	12.1727%	11.3038%	336591	2977671	3526551	-34062	0			4.1727%							364647	3555107								0	0	0		0		500	11.3038%	1	0	331085	20150	2885	5521	-27969	-2478	-3615	0		0	336591	0	0	336591	0	0	0	0	0	0	0	0	0	25873	0	28556	0			
613558																																																																																						96280	8506	8506	7.4605%	12.9277%	11.7856%	87774	744755	1176513	-13480	0			4.9277%							47736	1182048								0	0	0		0		45573	11.7856%	1	0	79829	0	5535	0	-13480	0	0	0		0	87774	0	0	87774	0	0	0	0	0	0	0	0	0	8506	0	5535	0			
613679																																																																																				518148	0				9.9068%			49090		495516	-8504	0										22559	501367	0	0.0000%	0	0	4032	4032	0.7782%	0	0	0	0	1		32382		1	0	46437	5787	64	0	-8504	0	0	0		0	49090	0	0	49090	0	0	0	0	0	0						5851	0	28094		
613839																																																																																				368461	0				10.9599%			41581		379392	-9055	0										25181	379392	0	0.0000%	47198	0	8	47206	12.8117%	0	0	0	0	1		16400		1	0	32526	0	0	0	0	0	0	-9055		0	41581	0	0	41581	0	0	0	0	0	0						0	0	2743		
613950																																																																																						372560	19106	19106	8.8708%	24.7537%	23.4842%	353454	1505070	3984444	-175155	0			16.7537%							94842	3984444								0	0	0		0		258612	23.4842%	1	0	178299	0	0	0	-175155	0	0	0		0	353454	0	0	353454	0	0	0	0	0	0	0	0	0	19106	0	0	0			
613978																																																																																				147038	0				12.6542%			18642		147319	-1404	0										18642	147319	0	0.0000%	9147	0	661	9808	6.6704%	0	0	0	0	1		0		1	0	17238	0	0	0	-1404	0	0	0		0	18642	0	0	18642	0	0	0	0	0	0						0	0	0		
614256																																																																																						8315	369	369	8.6214%	21.4697%	20.5169%	7946	38729	92166	-6441	0			13.4697%							6312	92166								0	0	0		0		1634	20.5169%	1	0	1505	0	0	0	-6441	0	0	0		0	7946	0	0	7946	0	0	0	0	0	0	0	0	0	369	0	0	0			
614313																																																																																						152390	13181	13181	10.7180%	14.4594%	13.2087%	139209	1053916	1298828	-22206	0			6.4594%							93155	1320220								0	0	0		0		67446	13.2087%	1	0	138395	20652	740	0	-22206	0	0	0		0	139209	0	0	139209	0	0	0	0	0	0	0	0	0	13181	0	21392	0			
614368																																																																																						94945	8389	8389	9.1269%	12.6932%	11.5717%	86556	747999	948359	-11550	0			4.6932%							78011	948359								0	0	0		0		8545	11.5717%	1	0	75006	0	0	0	-11550	0	0	0		0	86556	0	0	86556	0	0	0	0	0	0	0	0	0	8389	0	0	0			
614751																																																																																						23795	2038	2038	7.8489%	14.6731%	13.4163%	21757	162168	277198	-8648	0			6.6731%							5757	277198								0	0	0		0		16000	13.4163%	1	0	13109	0	0	0	-8648	0	0	0		0	21757	0	0	21757	0	0	0	0	0	0	0	0	0	2038	0	0	0			
614948																																																																																				264650	0				9.6047%			26181		272584	-8432	0										25302	273205	0	0.0000%	24288	0	112	24400	9.2197%	0	0	0	0	1		1500		1	0	18370	533	88	0	-6828	0	-1604	0		0	26181	0	0	26181	0	0	0	0	0	0						621	0	0		
615217																																																																																						114830	7269	7269	10.6256%	13.1739%	12.3400%	107561	871645	1012286	-27644	0			5.1739%							101627	1012286								0	0	0		0		5934	12.3400%	1	0	79917	0	0	0	-27644	0	0	0		0	107561	0	0	107561	0	0	0	0	0	0	0	0	0	7269	0	0	0			
615253																																																																																				166689	0				14.6509%			24218		165300	-6175	0										11718	165300	0	0.0000%	14002	0	557	14559	8.7342%	0	0	0	0	1		12500		1	0	18043	0	0	0	-6175	0	0	0		0	24218	0	0	24218	0	0	0	0	0	0						0	0	0		
615776																																																																																				27343	0				17.6676%			4863		27525	-55	0										4863	27525	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	4808	0	0	0	-55	0	0	0		0	4863	0	0	4863	0	0	0	0	0	0						0	0	0		
615851																																																																																				231791	0				12.3393%			28304		229380	-4251	0										31145	232692	0	0.0000%	27717	0	10190	37907	16.3540%	0	0	0	0	1		471		1	0	27365	33	101	3178	-4251	0	0	0		0	28304	0	0	28304	0	0	0	0	0	0						3312	0	0		
615879																																																																																						28307	937	937	24.2360%	37.9608%	36.7043%	27370	74569	112931	0	0			29.9608%							28452	114013								0	0	0		0		0	36.7043%	1	0	28452	1014	68	0	0	0	0	0		0	27370	0	0	27370	0	0	0	0	0	0	0	0	0	937	0	1082	0			
615954																																																																																						87840	7822	7822	8.6540%	14.0878%	12.8333%	80018	623520	924638	-1121	0			6.0878%							34532	924676								0	0	0		0		45524	12.8333%	1	0	78935	0	38	0	-1121	0	0	0		0	80018	0	0	80018	0	0	0	0	0	0	0	0	0	7822	0	38	0			
616036																																																																																				742557	0				10.5574%			79161		749812	-7251	0										40965	752116	0	0.0000%	34189	0	1343	35532	4.7851%	0	0	0	0	1		40500		1	0	74214	0	2304	0	-7251	0	0	0		0	79161	0	0	79161	0	0	0	0	0	0						2304	0	6765		
616540																																																																																						18042	1596	1596	8.5225%	14.1292%	12.8793%	16446	127693	192972	-874	0			6.1292%							16160	197731								0	0	0		0		5045	12.8793%	1	0	20331	3759	1000	0	-874	0	0	0		0	16446	0	0	16446	0	0	0	0	0	0	0	0	0	1596	0	4759	0			
617051																																																																																						12560	1103	1103	9.2738%	14.2428%	12.9920%	11457	88185	123542	-2657	0			6.2428%		0					4475	127642								0	0	0		0		11082	12.9920%	1	0	12900	4100	0	0	-2657	0	0	0		0	11457	0	0	11457	0	0	0	0	0	0	0	0	0	1103	0	4100	0			
617079																																																																																				46927	0				19.0849%			8676		45460	-356	0						1	0	0	0	-176	45902	0	0.0000%	1770	0	0	1770	3.7718%	0	0	0	0	1		9294		1	0	8762	367	75	0	-356	0	0	0		0	8676	0	0	8676	0	0	0	0	0	0						442	0	1378		
617145																																																																																				184181	0				11.4198%			21435		187701	-4731	0										8102	187701	0	0.0000%	26054	0	128	26182	14.2154%	0	0	0	0	1		13333		1	0	16704	0	0	0	-4731	0	0	0		0	21435	0	0	21435	0	0	0	0	0	0						0	0	0		
617275																																																																																				67234	0				15.2127%			10367		68147	-14	0										9222	68147	0	0.0000%	0	0	13	13	0.0193%	0	0	0	0	1		1173		1	0	10381	0	0	0	14	0	0	0		0	10367	0	0	10367	0	0	0	0	0	0						0	0	1641		
617341																																																																																				49112	0				9.7308%			4815		49482	-1278	0										3965	49482	0	0.0000%	4523	0	0	4523	9.2096%	0	0	0	0	1		850		1	0	3537	0	0	0	-1278	0	0	0		0	4815	0	0	4815	0	0	0	0	0	0						0	0	0		
617743																																																																																				239070	0				12.4974%			29712		237745	-2442	0										22408	242231	0	0.0000%	1894	0	0	1894	0.7922%	0	0	0	0	1		11790		1	0	31756	4486	0	0	-2442	0	0	0		0	29712	0	0	29712	0	0	0	0	0	0						4486	0	18634		
618544																																																																																				212761	0				11.1208%			23810		214104	-7312	0										10810	214104	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		13000		1	0	16498	0	0	0	-7312	0	0	0		0	23810	0	0	23810	0	0	0	0	0	0						0	0	9860		
618647																																																																																				58822	0				9.0651%			5339		58896	-1232	0										5039	58896	0	0.0000%	6585	0	6	6591	11.2050%	0	0	0	0	1		300		1	0	4107	0	0	0	-1232	0	0	0		0	5339	0	0	5339	0	0	0	0	0	0						0	0	0		
618740																																																																																						59015	5669	5669	9.1820%	13.0186%	11.7681%	53346	453312	580985	-6952	0			5.0186%							35721	587933								0	0	0		0		24572	11.7681%	1	0	53341	6167	780	0	-6952	0	0	0		0	53346	0	0	53346	0	0	0	0	0	0	0	0	0	5669	0	6948	0			
618777																																																																																				53296	0				19.9764%			10651		53318	0	0										10651	53318	0	0.0000%	990	0	0	990	1.8576%	0	0	0	0	1		0		1	0	10651	0	0	0	0	0	0	0		0	10651	0	0	10651	0	0	0	0	0	0						0	0	0		
618807																																																																																						744505	60085	60085	11.1812%	15.4380%	14.1921%	684420	4822545	6121174	-13765	0			7.4380%							0	6169234								0	0	0		0		732481	14.1921%	1	0	718716	35911	9820	1942	-25788	24841	-12818	0		0	684808	388	388	684420	0	0	0	0	388	0	0	0	0	60085	0	48060	0			
619327																																																																																						68219	5174	5174	10.1567%	16.5158%	15.2632%	63045	413052	620726	-28182	0			8.5158%							55835	630436								0	0	0		0		16920	15.2632%	1	0	44573	6027	3683	0	-28182	0	0	0		0	63045	0	0	63045	0	0	0	0	0	0	0	0	0	5174	0	9710	0			
619457																																																																																						10631	537	537	7.5657%	24.7838%	23.5319%	10094	42895	133418	-794	0			16.7838%							2594	133418								0	0	0		0		7500	23.5319%	1	0	9300	0	0	0	-794	0	0	0		0	10094	0	0	10094	0	0	0	0	0	0	0	0	0	537	0	0	0			
619701																																																																																						211099	17878	17878	7.9160%	11.9736%	10.9596%	193221	1763031	2440878	-21521	0			3.9736%							200676	2452831								0	0	0		0		4498	10.9596%	1	0	183653	11936	17	0	-21521	0	0	0		0	193221	0	0	193221	0	0	0	0	0	0	0	0	0	17878	0	11953	0			
619859																																																																																						14266	1184	1184	8.3126%	12.6438%	11.5944%	13082	112830	157375	-8887	0			4.6438%							8118	158161								0	0	0		0		5750	11.5944%	1	0	4981	0	786	0	-8887	0	0	0		0	13082	0	0	13082	0	0	0	0	0	0	0	0	0	1184	0	786	0			
619877			10188000	716000	716000	8.1650%	17.8081%	16.5565%	9472000	57210000	116007000	-5439000	1000			9.8081%						6539000	116160000								0	0	0		2811000	16.0759%	0	3911000	0	0	111000	-3123000	59000	0	-2374000		41000	9197000	0	0	9197000	275000	0	0	275000	0	275000	0	0	0	716000	0	152000	0																																																							0				1																															
621151																																																																																						22955	908	908	17.8456%	31.5750%	30.3260%	22047	72700	123543	-3109	0			23.5750%							18484	123543								0	0	0		0		3563	30.3260%	1	0	18938	0	0	0	-3109	0	0	0		0	22047	0	0	22047	0	0	0	0	0	0	0	0	0	908	0	0	0			
621245																																																																																				136838	0				15.8371%			21506		135795	-2862	0										21747	137036	0	0.0000%	8635	0	93	8728	6.3783%	0	0	0	0	1		1000		1	0	19885	1129	112	0	-2862	0	0	0		0	21506	0	0	21506	0	0	0	0	0	0						1241	0	0		
621357																																																																																				448724	0				8.9551%			40247		449432	-80	0										24866	450162	0	0.0000%	48582	0	483	49065	10.9343%	0	0	0	0	1		16111		1	0	40897	0	730	0	-80	0	0	0		0	40247	0	0	40247	0	0	0	0	0	0						730	0	4300		
621441																																																																																						30590	1384	1384	11.2061%	16.4592%	15.7145%	29206	185854	260625	-5501	0			8.4592%							17654	263265								0	0	0		0		14192	15.7145%	1	0	26345	2498	102	40	-5501	0	0	0		0	29206	0	0	29206	0	0	0	0	0	0	0	0	0	1384	0	2640	0			
622037																																																																																						39966	3411	3411	8.2433%	14.8094%	13.5455%	36555	269869	443451	-3818	0			6.8094%							34122	443451								0	0	0		0		2433	13.5455%	1	0	32737	0	0	0	-3818	0	0	0		0	36555	0	0	36555	0	0	0	0	0	0	0	0	0	3411	0	0	0			
622653																																																																																						51369	5007	5007	8.5681%	12.8365%	11.5853%	46362	400180	541097	-1298	0			4.8365%							19597	544897								0	0	0		0		30565	11.5853%	1	0	48864	3021	779	0	-1298	0	0	0		0	46362	0	0	46362	0	0	0	0	0	0	0	0	0	5007	0	3800	0			
622774																																																																																				2029866	0				11.8188%			241583		2044061	-44870	0										239978	2044556	0	0.0000%	0	0	40481	40481	1.9943%	0	0	0	0	1		2100		1	0	197208	0	495	0	-44870	0	0	0		0	241583	0	0	241583	0	0	0	0	0	0						495	0	467519		
623052																																																																																						39765	1717	1717	9.2859%	29.1063%	27.8495%	38048	136620	409739	-11645	0			21.1063%							34048	409739								0	0	0		0		4000	27.8495%	1	0	26403	0	0	0	-11645	0	0	0		0	38048	0	0	38048	0	0	0	0	0	0	0	0	0	1717	0	0	0			
623454																																																																																						49389	3332	3332	7.7575%	17.8476%	16.6435%	46057	276727	593709	-18010	0			9.8476%							26530	596182								0	0	0		0		22000	16.6435%	1	0	30520	2473	0	0	-18010	0	0	0		0	46057	0	0	46057	0	0	0	0	0	0	0	0	0	3332	0	2473	0			
623548																																																																																						19749	1049	1049	8.7847%	14.6263%	13.8494%	18700	135024	212869	-3472	0			6.6263%							16933	212869								0	0	0		0		1767	13.8494%	1	0	15228	0	0	0	-3472	0	0	0		0	18700	0	0	18700	0	0	0	0	0	0	0	0	0	1049	0	0	0			
