"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
2396592	27150	28360	2441	0	0	500	0	0	28360	0	0	-3151	
2396604	28900	34099	2801	0	0	602	0	0	34099	0	0	-7398	
2398701	85560	86981	3187	0	0	1600	0	0	86981	0	0	-3008	
2434113	339081	354361	17180	0	0	9000	0	0	354361	0	0	-23460	
2451240	131074	135619	1645	0	0	4000	0	0	135619	339	0	-2529	
2465881	87575	87074	5695	0	0	1375	0	0	87074	0	0	-3819	
2467670	40586	42000	686	0	0	2100	0	0	42000	0	0	0	
2471239	285249	249492	46754	0	15000	21642	0	0	249492	0	0	-4355	
2482824	102971	107800	8565	0	0	7903	0	0	107800	0	0	-5491	
2483120	55215	52891	3119	0	0	916	0	0	52891	0	0	121	
2483438	185452	67717	3616	0	0	1100	0	0	67717	119413	0	-4194	
2489805	16046000	10270000	1268000	6927000	0	1500000	0	0	10270000	0	0	-919000	
2490285	504	8530	312	0	0	184	0	0	8530	0	0	-8154	
2497181	159858	169937	11686	0	0	1446	0	0	169937	0	0	-20319	
2502656	724975	532424	276905	0	0	77201	0	0	532424	0	0	-7153	
2502825	3411	3395	16	0	0	0	0	0	3395	0	0	0	
2505424	29792	31256	1113	0	0	320	0	0	31256	0	0	-2257	
2505451	36339	42255	2416	0	0	0	0	0	42255	0	0	-8332	
2505460	37897	36432	3301	0	0	0	0	0	36432	0	0	-1836	
2508751	426525	401773	38404	0	10000	5000	0	0	401773	497	0	-19149	
2512347	32597	32931	1486	0	0	460	0	0	32931	0	0	-1360	
2515320	93270	97536	4970	0	370	0	0	0	97536	0	0	-9606	
2529176	25926	27276	2082	0	0	0	0	0	27276	0	0	-3432	
2531562	22779	22812	771	0	1800	2600	0	0	22812	0	0	-4	
2531991	233427	231797	1630	0	0	0	0	0	231797	0	0	0	
2533043	11310	11064	246	0	0	0	0	0	11064	0	0	0	
2533119	51131	50023	1108	0	0	0	0	0	50023	0	0	0	
2536633	9371	10279	518	0	0	350	0	0	10279	0	0	-1076	
2539960	70453	74313	6669	0	0	7075	0	0	74313	0	0	-3454	
2562137	32665	32899	913	0	0	0	0	0	32899	0	0	-1147	
2562164	239633	201920	17055	0	21000	0	0	0	201920	1005	0	-1347	
2567123	1232444	21473	40409	0	1170835	0	0	0	21473	0	0	-273	
2568063	84894	78188	7769	0	0	0	0	0	78188	0	0	-1063	
2576134	264890	253607	21283	0	0	10000	0	0	253607	0	0	0	
2577739	15853	25089	944	0	0	0	0	0	25089	0	0	-10180	
2580243	81166	81448	4467	0	0	2400	0	0	81448	0	0	-2349	
2587916	28426	42494	2560	0	0	0	0	0	42494	102	0	-16730	
2594240	173108	173301	-2084	0	40848	0	0	0	173301	0	0	-38957	
2594419	32867	36574	920	0	925	125	0	0	36574	0	0	-5427	
2596646	159269	177450	13064	0	5000	2496	0	0	177450	0	0	-33749	
2597223	25545	27301	1190	0	0	2280	0	0	27301	0	0	-666	
2597232	15975	11490	18	4467	0	0	0	0	11490	0	0	0	
2598396	11871	13466	418	0	0	0	0	0	13466	-4	0	-2009	
2600039	931358	862977	68381	0	0	0	0	0	862977	0	0	0	
2602828	7490	7522	-19	0	0	0	0	0	7522	0	0	-13	
2605566	66631	59073	7558	0	0	0	0	0	59073	0	0	0	
2607412	31970	31231	1439	0	0	700	0	0	31231	0	0	0	
2608754	531639	545691	27571	0	15000	13000	0	316	546007	0	0	-43939	
2610784	7199	7350	310	0	0	129	0	0	7350	0	0	-332	
2614344	29347	34685	2227	0	0	0	0	0	34685	0	0	-7565	
2615190	1203160	1183055	93488	0	1442	70000	0	0	1183055	0	0	-4825	
2615220	20960	26438	1895	0	0	1410	0	0	26438	0	0	-5963	
2618780	3054367	3142396	81235	0	50000	0	5200	0	3142396	10429	0	-224493	
2619714	40430	40619	1652	0	0	0	0	0	40619	0	0	-1841	
2621285	9063	10893	334	0	0	0	0	0	10893	91	0	-2255	
2621940	11171	15948	628	0	0	264	0	0	15948	0	0	-5141	
2624400	125130	131427	6936	0	0	5000	0	0	131427	164	0	-8397	
2625724	106438	102232	6591	0	0	0	0	0	102232	0	0	-2385	
2631172	30762	41323	1527	0	0	915	0	0	41323	0	0	-11173	
2631846	29477	61585	7772	0	9000	3655	0	0	61585	0	0	-45225	
2634191	2919680	3188210	149504	0	0	63000	0	0	3188210	2428	0	-357462	
2634351	235151	245942	12901	0	0	5647	0	0	245942	337	0	-18382	
2641827	6643	6758	335	0	0	450	0	0	6758	0	0	0	
2642598	36212	55194	2947	0	0	200	0	0	55194	69	0	-21798	
2643595	29655	31265	1835	0	0	716	0	0	31265	80	0	-2809	
2649122	164278	223205	16087	0	0	7000	0	0	223205	0	0	-68014	
2649177	44743	68992	23774	0	302	21760	0	0	68992	0	0	-26565	
2651899	10525	11085	184	0	0	595	0	0	11085	0	0	-149	
2652092	1260597	1342785	77535	0	0	27249	0	0	1342785	5313	0	-137787	
2654911	260488	552960	35516	0	0	0	0	0	552960	81	0	-328069	
2661861	88991	79066	5246	0	22500	300	0	0	79066	0	0	-17521	
2666400	153131	147950	8971	0	0	4000	0	0	147950	240	0	-30	
2667920	128295	122618	5677	0	0	0	0	0	122618	0	0	0	
2667939	46233	48214	3595	0	0	132	0	0	48214	0	0	-5444	
2667957	78822	82755	2794	0	0	0	0	0	82755	0	0	-6727	
2668598	38846	47772	1362	0	0	616	0	0	47772	0	0	-9672	
2684552	35267	33314	2115	0	595	757	0	0	33314	0	0	0	
2686211	129925	123559	9765	0	0	1793	0	-311	123248	0	0	-1295	
2687133	25454	32751	3205	0	0	1434	0	0	32751	43	0	-9111	
2687487	61963	59248	2913	0	0	0	0	0	59248	0	0	-198	
2693264	324058	333717	10823	0	2000	0	0	0	333717	362	0	-22844	
2694681	273405	250585	26489	0	0	0	0	0	250585	0	0	-3669	
2694944	13975	14254	552	0	0	300	0	0	14254	0	0	-531	
2696180	7094	12111	394	0	0	484	0	0	12111	0	0	-4927	
2697963	197174	128211	3059	0	0	0	0	0	128211	75263	0	-9359	
2700984	442991	360003	66797	0	111000	0	0	0	360003	0	0	-94809	
2702764	12094	14410	780	0	0	800	0	0	14410	0	0	-2296	
2705112	17297	21409	1221	0	0	480	0	0	21409	0	0	-4853	
2705895	585239	569064	43438	0	0	0	0	0	569064	0	0	-27263	
2708122	134897	163616	11160	0	0	4000	0	0	163616	0	0	-35879	
2713920	40480	70407	6819	0	0	8000	0	0	70407	0	0	-28746	
2716088	90637	96686	5155	0	0	1150	0	0	96686	0	0	-10054	
2716828	29806	27928	267	12711	0	11073	0	0	27928	0	0	-27	
2718596	22993	37034	1567	0	0	419	0	0	37034	0	0	-15189	
2719810	118087	116717	1791	0	0	0	0	0	116717	83	0	-504	
2723376	10745	21956	613	0	0	0	0	0	21956	0	0	-11824	
2724766	6222	6956	142	0	0	117	0	0	6956	0	0	-759	
2726050	14710	14473	754	0	0	464	0	0	14473	0	0	-53	
2728661	125281	125267	8528	0	0	0	0	0	125267	0	0	-8514	
2729677	41550	47969	24558	0	0	25000	0	0	47969	0	0	-5977	
2730431	33870	34015	1505	0	130	1780	0	0	34015	0	0	0	
2732565	21109	47277	2876	0	0	1170	0	0	47277	0	0	-27874	
2733263	28072	42800	1205	0	0	290	0	0	42800	0	0	-15643	
2734729	239378	278554	21357	0	0	0	0	0	278554	1858	0	-62391	
2735137	20500	20331	1073	0	0	904	0	0	20331	0	0	0	
2735146	4060718	3781350	222451	0	0	0	0	0	3781350	0	0	56917	
2736219	131448	122840	12586	0	0	0	0	0	122840	0	0	-3978	
2736291	1851332	1913892	55120	0	-53512	0	0	0	1913892	0	0	-64168	
2736451	71283	78460	4104	0	0	1204	0	0	78460	0	0	-10077	
2736714	124199	134264	9753	0	0	0	0	0	134264	501	0	-20319	
2737980	447126	441049	17095	0	0	10300	0	0	441049	0	0	-718	
2743244	241194	284368	16857	0	0	0	0	0	284368	0	0	-60031	
2744782	95662	112494	5967	0	0	0	0	0	112494	648	0	-23447	
2745426	61974	62771	4081	0	2500	0	0	0	62771	0	0	-7378	
2745529	12706	15698	518	0	-3275	0	0	106	15804	0	0	-341	
2746245	11868	16536	1242	0	43	214	0	0	16536	0	0	-5739	
2746263	263623	258872	18281	0	0	6000	0	0	258872	0	0	-7530	
2747279	17611	17664	407	0	0	125	0	0	17664	0	0	-335	
2747466	16060	21707	808	0	0	300	0	0	21707	0	0	-6155	
2747587	190770	157678	33277	0	4790	0	0	0	157678	0	0	-4975	
2748502	80161	76058	6967	0	0	0	0	0	76058	63	0	-2927	
2749059	15861	15460	609	0	1	0	0	0	15460	0	0	-209	
2753917	21771	22856	276	0	0	0	0	0	22856	0	0	-1361	
2754222	22460	13774	-809	0	0	0	0	0	13774	10000	0	-505	
2756730	29021	26243	2778	0	0	0	0	0	26243	0	0	0	
2756909	60870	61017	87	0	0	0	0	0	61017	0	0	-234	
2757205	304277	321506	12619	0	568	4602	0	0	321506	0	0	-25814	
2758613	429690	428021	24331	0	0	4000	0	0	428021	1049	0	-19711	
2759629	19998	21763	1493	0	0	586	0	0	21763	0	0	-2672	
2760232	69825	73380	4280	0	0	900	0	0	73380	201	0	-7136	
2764212	291008	274129	22175	0	0	4925	0	0	274129	136	0	-507	
2765602	56073	53386	2689	0	0	0	0	0	53386	12	0	-14	
2769570	32605	32078	1534	0	0	1007	0	0	32078	0	0	0	
2769954	8327	16125	802	0	0	50	0	0	16125	0	0	-8550	
2771694	101666	103481	459	0	0	500	0	0	103481	380	0	-2154	
2774707	8860	8730	171	0	0	0	0	0	8730	0	0	-41	
2775151	24211	23210	1143	0	0	0	0	0	23210	25	0	-167	
2775179	39221	46336	3598	0	0	2381	0	0	46336	0	0	-8332	
2775692	7446	8552	384	0	0	75	0	0	8552	0	0	-1415	
2785477	102466	36435	2451	0	66069	42	0	0	36435	0	0	-2447	
2785646	91031	86448	5327	0	0	0	0	0	86448	0	0	-744	
2787770	61856	77504	4230	0	0	0	0	0	77504	0	0	-19878	
2788656	41718	53972	1280	0	0	0	0	0	53972	0	0	-13534	
2791085	56908	58013	1241	0	0	0	0	0	58013	0	0	-2346	
2791517	26373	33209	2193	0	0	1780	0	0	33209	33	0	-7282	
2793593	41663	44434	1674	0	0	1785	0	0	44434	0	0	-2660	
2794732	61112	32099	806	0	30000	0	0	0	32099	0	0	-1793	
2796277	15768	16631	972	0	0	1827	0	0	16631	0	0	-8	
2797162	40315	51280	2356	0	0	886	0	0	51280	0	0	-12435	
2797210	6068	6195	352	0	0	250	0	0	6195	0	0	-229	
2797359	74306	72406	5734	0	0	0	0	0	72406	0	0	-3834	
2797724	1853720	1899315	92132	0	0	31309	0	0	1899315	537	0	-106955	
2800491	43108	48194	1779	0	0	0	0	0	48194	7	0	-6872	
2805535	37204	40245	1972	0	0	0	0	0	40245	0	0	-5013	
2805928	7061	13827	667	0	0	477	0	0	13827	0	0	-6956	
2806635	32434	42995	4774	0	0	1829	0	0	42995	0	0	-13506	
2806840	13228	18798	756	0	0	200	0	0	18798	0	0	-6126	
2806877	158672	165682	3564	0	0	10061	0	0	165682	0	0	-513	
2807173	26382	24566	302	0	1950	0	0	0	24566	0	0	-436	
2808602	172307	168308	20827	0	832	5400	0	0	168308	0	0	-12260	
2809373	15265	14276	1083	0	-17	0	0	-22	14254	0	0	-55	
2811086	5122	5865	79	0	0	5	0	0	5865	0	0	-817	
2815879	50236	34048	3209	15138	0	1992	0	0	34048	0	0	-167	
2819167	88949	92435	2311	0	0	0	0	0	92435	0	0	-5797	
2819242	24859	35470	2658	0	0	1198	0	0	35470	0	0	-12071	
2820604	47100	51214	3217	0	0	2750	0	0	51214	0	0	-4581	
2823221	38478	42689	2011	0	0	1575	0	0	42689	0	0	-4647	
2826017	65755	59020	13552	0	0	6400	0	0	59020	0	0	-417	
2833882	56125	51386	3009	0	0	0	0	0	51386	1806	0	-76	
2834759	141249	161031	10463	0	0	21550	0	0	161031	0	0	-8695	
2835103	51909	57807	4337	0	0	541	0	0	57807	0	0	-9694	
2836306	23343	25407	777	0	0	0	0	0	25407	0	0	-2841	
2838207	90842	87894	5596	0	0	1500	0	0	87894	460	0	-1608	
2839053	10412	15390	255	0	0	400	0	0	15390	0	0	-4833	
2839790	83051	89763	2426	0	0	0	0	0	89763	0	0	-9138	
2845755	41876	46197	4800	0	0	1702	0	0	46197	95	0	-7514	
2845782	14119	13777	337	0	0	0	0	0	13777	0	0	5	
2847085	14281	18066	726	0	0	120	0	0	18066	0	0	-4391	
2847142	110164	91574	5711	0	18000	0	0	0	91574	303	0	-5424	
2849285	47444	44993	3858	0	0	0	0	0	44993	0	0	-1407	
2849463	42426	37159	1278	0	5000	0	0	0	37159	0	0	-1011	
2849801	305226	301477	15916	0	0	0	0	-2765	298712	0	0	-9402	
2850722	1663532	1765224	110274	0	2061	190000	0	0	1765224	0	0	-24027	
2850768	28333	29957	-471	0	0	0	0	0	29957	0	0	-1153	
2855866	41281	51151	4286	0	0	2932	0	0	51151	18	0	-11242	
2857600	37125	41332	2502	0	0	0	0	0	41332	0	0	-6709	
2858492	52331	58385	4756	0	0	3716	0	0	58385	0	0	-7094	
2858960	721734	686248	64354	0	0	0	0	0	686248	0	0	-28868	
2860039	14892	20486	931	0	0	0	0	0	20486	0	0	-6525	
2860271	23202	26327	1930	0	1000	0	0	0	26327	0	0	-6055	
2860459	32809	57657	-2521	0	0	0	0	0	57657	0	0	-22327	
2861317	26832	26135	1289	0	0	250	0	0	26135	0	0	-342	
2867337	255971	257456	21254	0	0	10627	0	69	257525	0	0	-12181	
2869162	86873	89420	4875	0	55	0	0	0	89420	0	0	-7477	
2871099	31098	40150	2218	0	0	0	0	0	40150	0	0	-11270	
2871558	31251	31759	979	0	0	718	0	0	31759	263	0	-1032	
2873598	16161	16803	-1246	0	1000	0	0	0	16803	0	0	-396	
2877345	79023	72250	5955	0	2000	775	0	0	72250	0	0	-407	
2877484	2006	2362	-231	0	0	0	0	0	2362	0	0	-125	
2877831	18819	22877	1103	0	0	0	0	0	22877	0	0	-5161	
2877840	103011	104117	10980	0	0	9000	0	0	104117	190	0	-3276	
2880019	88907	71186	17721	0	0	0	0	0	71186	0	0	0	
2881445	23626	29014	1995	0	0	5000	0	-92	28922	0	0	-2291	
2882983	14246	23737	985	0	0	1200	0	0	23737	0	0	-9276	
2883971	31194	31912	1425	0	0	0	0	0	31912	0	0	-2143	
2887399	29502	30687	2065	0	0	0	0	0	30687	42	0	-3292	
2889227	57322	58762	979	0	0	1400	0	0	58762	0	0	-1019	
2897633	13698	21342	802	0	750	67	0	0	21342	0	0	-9129	
2901558	15872	16305	85	0	0	0	0	0	16305	0	0	-518	
2903123	60350	61031	3695	0	0	804	0	0	61031	413	0	-3985	
2905761	4986	6455	113	0	0	5	0	0	6455	0	0	-1577	
2907019	33609	32334	2043	0	0	400	0	0	32334	0	0	-368	
2907439	67983	43071	-5130	0	30000	0	0	0	43071	140	0	-98	
2909330	39312	38161	1306	0	0	0	0	0	38161	0	0	-155	
2912750	6214	5681	746	0	0	0	0	0	5681	0	0	-213	
2913702	24733	29581	1309	0	0	800	0	0	29581	0	0	-5357	
2914268	57487	56748	739	0	0	0	0	0	56748	0	0	0	
2914727	36314	36284	1544	0	0	1529	0	0	36284	46	0	-31	
2915461	99039	96745	6862	0	688	4745	0	0	96745	0	0	-511	
2916534	39336	42301	108	0	0	0	0	0	42301	0	0	-3073	
2916963	682709	673750	8959	0	0	0	0	0	673750	0	0	0	
2917184	11970	13332	676	0	0	140	0	0	13332	0	0	-1898	
2917317	1634186	1395738	127604	0	125000	10000	0	0	1395738	0	0	-4156	
2919423	18702	14851	372	0	4000	0	0	0	14851	0	0	-521	
2919898	58265	62436	2667	0	0	250	0	0	62436	0	0	-6588	
2920287	14659	16584	1290	0	0	53	0	0	16584	0	0	-3162	
2920773	65594	65440	4184	0	0	0	0	0	65440	0	0	-4030	
2921211	16439	25812	1641	0	0	505	0	0	25812	8	0	-10517	
2921622	9754	10274	610	0	0	300	0	0	10274	0	0	-830	
2921659	81838	70571	14099	0	26	0	0	0	70571	0	0	-2858	
2925620	36743	36121	2401	0	0	0	0	0	36121	0	0	-1779	
2925666	5312259	5329003	271371	0	0	49582	0	0	5329003	0	0	-238533	
2929392	83571	84332	4565	0	0	0	0	0	84332	311	0	-5637	
2938198	338173	335354	24327	0	6000	0	0	0	335354	325	0	-27833	
2938769	24632	21475	1221	0	5000	515	0	0	21475	0	0	-2549	
2939001	6781	8310	247	0	0	183	0	0	8310	0	0	-1593	
2939391	25101	28801	1546	0	0	200	0	0	28801	0	0	-5046	
2941068	972439	992835	48648	0	-1680	25000	0	0	992835	3979	0	-46343	
2942690	8031806	7840618	677736	0	0	70560	18250	0	7840618	760556	0	-1158294	
2943615	55009	52917	3565	0	0	0	0	0	52917	0	0	-1473	
2947556	39812	28139	11674	0	0	0	0	0	28139	0	0	-1	
2948058	73670	71075	3265	0	0	375	0	0	71075	743	0	-1038	
2948423	23029	31681	1498	0	0	1700	0	-56	31625	20	0	-8414	
2949970	11405	7695	1261	0	2450	0	0	0	7695	0	0	-1	
2953418	45624	36363	2088	0	11572	0	0	0	36363	0	0	-4399	
2954059	307725	307165	21008	0	3	16517	0	0	307165	191	0	-4125	
2954497	72280	75117	4231	0	0	7452	0	0	75117	1463	0	-1079	
2958972	73305	76325	4775	0	0	421	0	0	76325	0	0	-7374	
2960555	8745	13517	687	0	0	795	0	0	13517	0	0	-4664	
2960788	3605	3588	17	0	0	0	0	0	3588	0	0	0	
2963266	294788	184807	11005	0	100937	0	0	0	184807	0	0	-1961	
2963275	2286	10689	153	0	0	423	0	0	10689	0	0	-8133	
2963864	13502	16643	730	0	0	0	0	0	16643	0	0	-3871	
2967796	16509	20669	845	0	0	0	0	0	20669	0	0	-5005	
2970657	159434	158147	7122	0	0	0	0	0	158147	203	0	-6038	
2973041	12052	12473	657	0	0	1085	1	0	12473	0	0	8	
2973386	205492	201407	40824	0	0	30000	0	0	201407	0	0	-6739	
2980209	5646000	5564000	109000	0	0	0	17000	0	5564000	0	0	-10000	
2986407	198315	208050	10986	0	0	0	0	0	208050	0	0	-20721	
2989006	31967	51597	3754	0	0	864	0	0	51597	0	0	-22520	
2992547	701407	673898	67509	0	0	40000	0	0	673898	0	0	0	
2997216	26941	33670	1441	0	0	575	0	0	33670	53	0	-7648	
2997748	67511	70939	4178	0	0	0	0	0	70939	0	0	-7606	
2998576	389252	359932	35320	0	0	6000	0	0	359932	0	0	0	
3005097	9025	9108	283	0	0	300	0	0	9108	0	0	-66	
3010363	21366	25562	791	0	0	0	0	0	25562	13	0	-5000	
3015939	84189	78929	7003	0	0	0	0	0	78929	216	0	-1959	
3016347	121763	110388	-301	0	14548	0	0	0	110388	0	0	-2872	
3017081	203230	274533	60869	0	0	119000	0	0	274533	0	0	-13172	
3019982	93365	101305	5696	0	-1000	0	0	0	101305	0	0	-12636	
3020447	16480	32200	2355	0	0	1560	0	0	32200	0	0	-16515	
3022076	83136	81177	2050	0	0	0	0	0	81177	363	0	-454	
3022610	18939	27979	2130	0	0	1200	0	0	27979	0	0	-9970	
3025929	10350	14227	591	0	1250	1050	0	0	14227	0	0	-4668	
3027763	32065	32179	1337	0	1400	1853	0	0	32179	0	0	-998	
3028902	134982	161456	1705	0	0	2000	0	0	161456	0	0	-26179	
3029253	9907	10721	-366	0	0	0	0	0	10721	0	0	-448	
3029589	253637	272609	24385	0	0	26000	0	0	272609	0	0	-17357	
3032833	6403	6647	68	0	0	0	0	0	6647	0	0	-312	
3034257	16955	40554	4372	0	0	2800	0	0	40554	0	0	-25171	
3034695	50382	52399	2465	0	0	1043	0	0	52399	0	0	-3439	
3039636	49969	50487	2597	0	0	0	0	0	50487	0	0	-3115	
3040418	43085	37032	8264	0	0	0	0	0	37032	0	0	-2211	
3041358	10916	12639	789	0	0	895	0	0	12639	0	0	-1617	
3042234	-978	85544	5167	0	0	0	0	0	85544	0	0	-91689	
3045383	72943	72177	765	0	0	0	0	0	72177	1	0	0	
3047659	132428	118957	4798	0	0	0	0	0	118957	12292	0	-3619	
3048487	36647	49151	3414	0	0	1160	0	0	49151	0	0	-14758	
3049635	21486	25208	3064	0	0	3524	0	0	25208	0	0	-3262	
3049729	13222	13264	-42	0	0	0	0	0	13264	0	0	0	
3052813	112837	117412	9066	0	0	1945	0	0	117412	0	0	-11696	
3057818	86780	98162	5416	0	0	0	0	0	98162	0	0	-16798	
3066025	102755	71309	31429	0	0	0	0	0	71309	0	0	17	
3067929	29380	27985	1395	0	0	0	0	0	27985	0	0	0	
3068579	86695	122326	8190	0	0	2622	0	0	122326	172	0	-41371	
3070545	37934	41663	2897	9472	0	4900	0	0	41663	0	0	-11198	
3075474	47267	49354	2072	0	17	0	0	0	49354	0	0	-4176	
3076220	275441	302173	30866	0	25000	11000	0	0	302173	0	0	-71598	
3076248	1479849	1289904	142384	0	66000	0	0	0	1289904	0	0	-18439	
3076453	259401	263605	1509	0	0	3000	0	0	263605	1742	0	-4455	
3076604	121684	126511	6738	0	0	1600	0	0	126511	0	0	-9965	
3089752	13542	14007	188	0	0	0	0	0	14007	0	0	-653	
3090833	15258	17879	637	0	0	158	0	0	17879	0	0	-3100	
3102893	13448	12842	472	0	0	0	0	0	12842	134	0	0	
3103591	9025	11265	419	0	0	300	0	0	11265	0	0	-2359	
3109043	253127	226700	22520	0	-5000	0	0	0	226700	0	0	8907	
3109146	452790	355677	15644	0	0	12600	0	0	355677	122500	0	-28431	
3110197	203857	192402	11455	0	0	0	0	0	192402	0	0	0	
3116519	33506	32348	1763	0	1000	1324	0	0	32348	0	0	-281	
3120646	35610	45568	1642	0	0	0	0	0	45568	0	0	-11600	
3120897	9171	9002	462	0	0	52	0	0	9002	0	0	-241	
3122994	47507	44960	4878	0	0	2495	0	0	44960	164	0	0	
3125315	16387	22588	861	0	0	889	0	0	22588	0	0	-6173	
3125557	21863	37000	4348	0	0	1237	0	0	37000	0	0	-18248	
3128923	20852	22568	1089	0	0	665	0	0	22568	0	0	-2140	
3131400	30382	33292	1460	0	0	0	0	0	33292	0	0	-4370	
3134399	24094	26535	-101	0	0	0	0	0	26535	5	0	-2345	
3134698	33829	35625	1164	0	0	0	0	0	35625	0	0	-2960	
3138146	5263163	5258358	491761	0	100000	50000	0	0	5258358	833	0	-537789	
3139321	4998	6658	193	0	0	0	0	0	6658	0	0	-1853	
3140822	53414	59379	3379	0	0	3710	0	0	59379	0	0	-5634	
3141726	137475	166139	4437	0	0	3000	0	0	166139	0	0	-30101	
3145797	56709	65031	3090	0	0	1727	0	0	65031	255	0	-9940	
3146150	178966	203897	10149	0	0	1000	0	0	203897	264	0	-34344	
3148613	9578	14576	536	0	0	100	0	0	14576	0	0	-5434	
3150205	72599	39559	1573	32133	0	0	0	0	39559	0	0	-666	
3150447	17571000	27035000	1572000	0	1950000	0	0	0	27035000	0	0	-12986000	
3151417	11186	11160	126	0	0	100	0	0	11160	0	0	0	
3153233	15621	21843	792	0	0	0	0	0	21843	0	0	-7014	
3153297	46257	46973	3700	0	0	990	0	0	46973	0	0	-3426	
3154780	36217	43445	2324	0	0	1055	0	0	43445	1288	0	-9785	
3158546	243626	233417	10691	0	0	0	0	0	233417	1406	0	-1888	
3160978	23756	25732	1942	0	0	442	0	0	25732	0	0	-3476	
3165357	61305	53458	2516	0	6250	825	0	0	53458	0	0	-94	
3166699	72427	68737	9578	0	0	3000	0	0	68737	0	0	-2888	
3174920	46060	85663	4320	0	52	400	0	0	85663	0	0	-43575	
3180136	21162	20812	350	0	0	0	0	0	20812	0	0	0	
3184228	73303	65276	4601	0	10000	1075	0	0	65276	0	0	-5499	
3185579	16333	19056	693	0	0	0	0	0	19056	0	0	-3416	
3185896	40321	44528	3290	0	0	822	0	0	44528	386	-137	-6924	
3187612	129241	188472	11246	0	0	5000	0	0	188472	0	0	-65477	
3187630	637110	599562	36700	0	3137	0	0	0	599562	0	0	-2289	
3189063	145916	164999	7872	0	0	0	0	0	164999	0	0	-26955	
3194692	52431	49693	4052	0	0	0	0	0	49693	554	0	-1868	
3199811	20541	21074	1503	0	1144	643	0	0	21074	0	0	-2537	
3202702	1539830	2056938	137473	0	0	0	0	0	2056938	186	0	-654767	
3211937	39537	41514	1808	0	0	1523	0	0	41514	0	0	-2262	
3212149	8679229	8416408	651731	0	500000	0	0	0	8416408	0	0	-888910	
3212402	328198	250780	19648	0	69141	4900	0	0	250780	282	0	-6753	
3213333	14747	14984	1063	0	0	0	0	0	14984	0	0	-1300	
3213735	40781	38820	10230	0	0	6000	0	0	38820	82	0	-2351	
3214059	152751	151181	9859	0	27000	0	0	0	151181	1209	0	-36498	
3216017	203010	192376	7456	0	4000	0	0	0	192376	869	0	-1691	
3216316	44480	41776	2761	0	0	0	0	0	41776	8	0	-65	
3217331	45156	60223	4188	0	0	3044	0	0	60223	0	0	-16211	
3217957	54037	63836	3283	0	0	0	0	0	63836	0	0	-13082	
3219269	35926	37078	427	0	0	0	0	0	37078	0	0	-1579	
3220863	32150	31362	2158	0	390	1700	0	0	31362	0	0	-60	
3221468	1638352	1495293	67973	0	154610	0	0	0	1495293	5962	0	-85486	
3223305	35556	37735	1966	0	0	90	0	0	37735	36	0	-4091	
3223408	6892	14545	448	0	0	0	0	0	14545	0	0	-8101	
3223417	22086	21783	1552	0	0	656	0	0	21783	0	0	-593	
3224302	81889	34621	1332	0	0	560	0	0	34621	62647	0	-16151	
3224375	59147	49528	3486	0	6000	0	0	0	49528	133	0	0	
3224478	13766	13445	642	0	0	160	0	0	13445	-40	0	-121	
3224580	1647773	1509693	143438	0	0	0	0	0	1509693	527	0	-5885	
3228908	282932	262446	36645	0	0	10000	3024	0	262446	0	0	-3135	
3229642	9621	10805	459	0	0	200	0	0	10805	0	0	-1443	
3229875	34191	32669	8480	0	0	7000	0	0	32669	0	0	42	
3232204	412524	344233	40662	0	30000	0	0	0	344233	202	0	-2573	
3232370	20193	22608	750	0	2800	250	0	0	22608	0	0	-5715	
3235410	185535	186090	11750	0	0	1706	0	0	186090	328	0	-10927	
3243282	93003	89291	6427	0	0	0	0	0	89291	504	0	-3219	
3247589	47452	50565	2787	0	0	200	0	0	50565	0	0	-5700	
3248849	239621	215858	12366	0	20000	1845	0	0	215858	0	0	-6758	
3253834	10971	12601	538	0	0	300	0	0	12601	0	0	-1868	
3254297	7452	8552	255	0	0	245	0	0	8552	0	0	-1110	
3262788	24553	26558	1137	0	0	511	0	0	26558	0	0	-2631	
3267738	49147	52818	2776	0	0	2356	0	0	52818	0	0	-4091	
3268173	2870	2880	-10	0	0	0	0	0	2880	0	0	0	
3268249	78089	81927	4598	0	5600	0	0	0	81927	0	0	-14036	
3270046	23199	22803	519	0	0	0	0	0	22803	0	0	-123	
3271799	192212	201486	12548	0	0	12686	0	0	201486	722	0	-9858	
3271986	42568	45066	2233	0	6260	583	0	0	45066	0	0	-10408	
3272956	55295	51883	3412	0	0	0	0	0	51883	0	0	0	
3274709	133415	146862	8905	0	458	0	0	0	146862	0	0	-22810	
3276543	18079	15600	938	0	2500	103	0	0	15600	0	0	-856	
3277241	54490	50888	3975	0	0	0	0	0	50888	7	0	-380	
3280625	140360	146139	3580	0	23500	0	0	0	146139	0	0	-32859	
3281510	368172	299126	13003	63969	562	0	0	0	299126	0	0	-8488	
3282012	13903	15306	795	0	0	192	0	0	15306	0	0	-2006	
3282692	14631	15345	153	0	0	0	0	0	15345	0	0	-867	
3284070	14618000	16727000	1773000	0	3000	1400000	0	0	16727000	0	0	-2485000	
3284397	2807776	2731089	388348	0	0	94000	0	0	2731089	0	0	-217661	
3284445	90773	85295	6700	0	200	0	0	0	85295	0	0	-1422	
