"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
	SFP TPS ISS RE INV TRS HTM FV	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	Amortized cost of available-for-sale	
976703																								0	0	250844	250844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
976954																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
977045																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
977250																								0	0	4243	3965	0	0	1200	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
977616																								501	506	19697	18794	2	2	13309	12575	0	0	0	0	0	0	1690	1703	0	0	0	0	0	0	0	0	0	0	0	0		
977652																								4222	3886	0	0	2450	2054	9221	8051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
977951																								0	0	5202	4863					0	0	0	0	0	0	5460	5151	0	0	0	0	0	0	2	2	0	0	0	0		
978118																								0	0	120692	112674					0	0	0	0	0	0	5657	5056	0	0	0	0	0	0	10864	10527	0	0	0	0		
978417																								0	0	100	100	0	0	408	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
978622																								0	0	18699	17837	0	0	10587	10009	0	0	0	0	0	0	20635	19172	0	0	0	0	0	0	11346	9869	0	0	0	0		
979133																								0	0	7941	7350	0	0	65059	57144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
979151																								0	0	1676	1606	0	0	2198	2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3249	3124	0	0	12885	11823		
979357																								0	0	22720	22263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
979375																								0	0	88086	87688					0	0	158	153	0	0	0	0	0	0	0	0	0	0	3203	2908	0	0	0	0		
979629																								0	0	1012	972	0	0	16593	15837	0	0	0	0	0	0	5142	4867	0	0	0	0	0	0	10909	10579	0	0	0	0		
979759																								0	0	0	0	293	278	161595	147428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
980438																								0	0	7000	6752	0	0	1765	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
980531																								0	0	52273	49490					0	0	0	0	0	0	45455	37924	0	0	0	0	0	0	49499	45120	0	0	8530	7428		
980661																																																					
980773																								0	0	1153	1145	0	0	3420	3262	0	0	5000	4875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38958	38135		
980951																								0	0	22926	21733					0	0	0	0	0	0	757	749	0	0	0	0	0	0	0	0	0	0	0	0		
980960																								0	0	0	0	735	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
981275																								0	0	130719	115345					0	0	0	0	0	0	76017	69486	0	0	0	0	0	0	123669	111174	0	0	0	0		
981350																								0	0	251	248					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
981453																								0	0	1155	1032	0	0	4120	3605	0	0	0	0	0	0	401	399	0	0	0	0	0	0	0	0	0	0	0	0		
982142																								0	0	297570	268223	0	0	38452	34338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10116	9763	0	0	0	0		
982348																								0	0	20444	17300	0	0	5883	5267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10269	10028		
982553																								0	0	10997	9988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
983055																								0	0	8895	8158	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
983158																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
983457																								0	0	0	0	0	0	420401	375924	0	0	7587	7263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
983550																								0	0	8038	7072					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
984258																								7270	6780	80382	76206	11352	10211	62908	57482	0	0	0	0	554	531	1622	1538	0	0	0	0	0	0	0	0	0	0	0	0		
984351																								0	0	5400	5240	0	0	7249	7053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
984454																								0	0	1004	938	0	0	4034	3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
984650																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
984856																								0	0	999	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
985451																								0	0	1694	1575					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
985479																								0	0	0	0	0	0	56422	49696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	490		
986159																								0	0	4426	4211	0	0	1180	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
986551																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
986757																								0	0	67	66					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
986935																								0	0	24309	20578	0	0	33630	28827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
987053																								0	0	2537	2536	0	0	313	299	0	0	0	0	0	0	996	994	0	0	0	0	0	0	0	0	0	0	0	0		
987231																								0	0	7950	7044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
987259																								0	0	34034	30216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
987352																								0	0	0	0	0	0	45264	40351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2839	2697	0	0	0	0		
987576																								2189	2023	0	0	7278	6908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
987651																								0	0	28684	26886	0	0	827	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	109	0	0	0	0		
987848																								749	749	9983	9181					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
988144																								0	0	77269	67865	0	0	29503	26062	0	0	0	0	0	0	29399	26506	0	0	0	0	0	0	0	0	0	0	0	0		
988153																								0	0	11500	10659					0	0	0	0	0	0	7511	7511	0	0	0	0	0	0	11131	9957	0	0	0	0		
988256																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
988452																								0	0	2932	2598	0	0	26525	24124	0	0	0	0	0	0	3675	3103	0	0	0	0	0	0	0	0	0	0	0	0		
989141																								0	0	1255	1141	0	0	229	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
989347																								5499	5197	0	0	85	89	526	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
989534																								4487	4441	0	0	482	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
989730																								0	0	1750	1646	0	0	5046	4949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
989758																								0	0	14038	13186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
989851																								0	0	8989	8280	0	0	5973	5634	0	0	0	0	0	0	736	677	0	0	0	0	0	0	0	0	0	0	1096	982		
990053																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
990352																								0	0	98351	88247	0	0	18587	16713	0	0	0	0	0	0	2898	2476	0	0	0	0	0	0	0	0	0	0	0	0		
990642																								0	0	8288	7561	0	0	25801	23227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
991078																								2198	2008	0	0	908	873	0	0	0	0	0	0	2839	2768	0	0	0	0	0	0	1050	898	0	0	0	0	0	0		
991135																								0	0	845	837	0	0	1194	1152	0	0	0	0	0	0	705	601	0	0	0	0	0	0	1228	1187	0	0	0	0		
991340																								0	0	505092	474218					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
991359																								0	0	750	687					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
991555																								0	0	27556	25887	0	0	49585	43533	0	0	0	0	0	0	5493	4988	0	0	0	0	0	0	5673	5542	0	0	0	0		
991621																								0	0	52062	49658					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
991854																								0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
992851																								0	0	895	880	0	0	7595	6919	0	0	0	0	0	0	1984	1839	0	0	0	0	0	0	7301	6974	0	0	0	0		
993250																								0	0	5157	4811	0	0	3617	3368	0	0	0	0	0	0	3429	3455	0	0	0	0	0	0	2406	2129	0	0	0	0		
994435																								3995	3978	97341	91808	0	0	66972	59105	0	0	0	0	0	0	17999	15491	0	0	0	0	0	0	12443	11712	0	0	0	0		
994770																								0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
995076																								0	0	4496	4439					0	0	0	0	8579	7681	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
995272																								0	0	22697	21348	0	0	22798	21435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
995517																								0	0	18924	17813	0	0	6826	6156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	440	0	0	0	0		
995571																								0	0	10750	9748					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
995674																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
995955																								0	0	2500	2298	0	0	2104	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
996260																								0	0	39833	36859					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
997155																								0	0	2903	2839	0	0	3360	3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
997557																								3992	3509	8043	7403	0	0	10407	9490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
997847																								0	0	10579	9329					0	0	0	0	0	0	1526	1331	0	0	0	0	0	0	2177	2071	0	0	0	0		
998358																								0	0	1394	1231	0	0	93	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
998648																								0	0	1764	1653	0	0	13578	12343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
998657																								0	0	0	0	0	0	1864	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
998844																								0	0	3000	2804	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
999355																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
999935																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1000052																								0	0	411	402	0	0	5160	4690	0	0	0	0	0	0	12153	11739	0	0	0	0	0	0	23447	21722	0	0	0	0		
1000276																								0	0	0	0	0	0	40771	35990	0	0	0	0	0	0	8277	7310	0	0	0	0	0	0	0	0	0	0	0	0		
1000641																								3510	3143	15318	14921					0	0	0	0	0	0	0	0	0	0	0	0	39081	35036	10083	9614	0	0	0	0		
1000856																								0	0	1352	1282					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1000959																								0	0	2540	2496					0	0	0	0	0	0	20951	19513	0	0	0	0	0	0	0	0	0	0	0	0		
1001059																								0	0	34602	34421					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1001152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1001639																								232055	219384	5000	4828					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1001648																								0	0	23787	23007					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1001853																								0	0	1498	1497					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1002373																								0	0	2535	2576	652	637	104326	93569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1002458																								0	0	0	0	0	0	102	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1002878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124453	107692	121533	106973					0	0	0	0	20266	16778	16857	15470	0	0	0	0	65900	57999	427140	379542	0	0	0	0		
1002953																								0	0	4000	3775	0	0	13762	12731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1003455																								0	0	3503	3167	0	0	67735	58897	0	0	0	0	0	0	3838	3728	0	0	0	0	0	0	0	0	0	0	0	0		
1003558																								0	0	15653	14751					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1003839																								0	0	969	826	0	0	38501	34772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1003950																								0	0	1887	1841	0	0	5824	5711	0	0	0	0	0	0	496	496	0	0	0	0	0	0	0	0	0	0	0	0		
1004256																								0	0	5152	4806	0	0	1953	1701	0	0	0	0	0	0	990	842	0	0	0	0	0	0	766	769	0	0	0	0		
1004470																								0	0	1999	2001	0	0	39265	37752	0	0	0	0	0	0	6005	5901	0	0	0	0	0	0	0	0	0	0	0	0		
1005075																								7336	6763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1005552																								0	0	1000	912	0	0	45954	41952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1005655																								2	2	499	497					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1005851																								3000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1006148																								0	0	97468	93214	0	0	48386	45811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1006157																								0	0	3006	2998	0	0	68211	60869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1006513																								0	0	0	0	0	0	19088	17009	0	0	0	0	0	0	598	608	0	0	0	0	0	0	0	0	0	0	0	0		
1006559																								2000	1769	20400	18160	0	0	3009	2669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1006652																								0	0	2996	2859					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007015																								0	0	200272	190420					0	0	0	0	0	0	10879	10980	0	0	0	0	0	0	9188	9192	0	0	0	0		
1007051																								0	0	1298	1124					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007154																								0	0	20005	18927	6085	5241	31238	27311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007417																								0	0	274156	249354	0	0	241709	213015	0	0	0	0	0	0	50196	45263	0	0	0	0	0	0	62199	56086	0	0	0	0		
1007734																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007752																								0	0	2714	2731	0	0	9693	8524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007819																								79776	75672	37023	33756	0	0	268019	239766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007873																								0	0	2239	2168	6713	5915	5238	4988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007930																								0	0	30035	27695	0	0	150	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1007958																								0	0	7007	6666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	950	0	0	0	0		
1008076																								0	0	7623	6913	17735	17636	103846	95546	0	0	0	0	2849	2820	7386	6979	0	0	0	0	525	504	21042	18684	0	0	0	0		
1008151																								0	0	11093	10027	0	0	3482	3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1008209																								0	0	0	0	1958	1873	6396	5874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1008432																								0	0	0	0	0	0	77	78	0	0	0	0	0	0	3952	3748	0	0	0	0	0	0	731	675	0	0	0	0		
1008450																								0	0	3040	2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1008553																								0	0	12639	12000	0	0	2367	2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1008674																								0	0	500	475	0	0	91851	78390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1008955																								0	0	4554	4202	0	0	24820	22082	0	0	0	0	0	0	1034	943	0	0	0	0	0	0	519	448	0	0	0	0		
1009242																								0	0	48239	44228	0	0	53578	46264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1009354																								0	0	663141	580541					0	0	0	0	0	0	23431	21536	0	0	0	0	0	0	71861	62212	0	0	0	0		
1009756																								0	0	11885	11639					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1009840																								0	0	36479	32068					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1010015																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	415	0	0	0	0		
1010574																								0	0	0	0	0	0	7395	7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1011432																								0	0	40708	38585	0	0	7156	6487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1011526																								0	0	3095	3033					0	0	0	0	0	0	222283	218465	0	0	0	0	0	0	31080	30324	0	0	0	0		
1011553																								0	0	6444	5887	0	0	11417	10338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1011638																								0	0	2546	2488	0	0	86100	76360	0	0	0	0	0	0	1994	1862	0	0	0	0	0	0	0	0	0	0	0	0		
1011656																								0	0	3000	2940	0	0	140	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1011852																								2793	2741	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1011955																								0	0	0	0	0	0	25583	23788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4028	3722	0	0	0	0		
1012251																								0	0	16760	16078	0	0	228262	198053	0	0	0	0	0	0	2013	1695	0	0	0	0	0	0	6013	6057	0	0	0	0		
1012457																								1200	1143	2606	2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1012671																								24510	24014	28069	27664	82392	77087	75252	67451	0	0	0	0	521	521	0	0	0	0	0	0	3695	3312	0	0	0	0	0	0		
1013070																								0	0	7251	6528					0	0	0	0	0	0	2000	1812	0	0	0	0	0	0	0	0	0	0	0	0		
1013650																								0	0	7494	6618	0	0	0	0	0	0	0	0	0	0	5269	5272	0	0	0	0	0	0	0	0	0	0	0	0		
1013744																								0	0	500	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014059																								0	0	4510	4077					0	0	0	0	0	0	693	703	0	0	0	0	0	0	0	0	0	0	0	0		
1014125																								0	0	4170	3840	0	0	43711	37711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014246																								0	0	0	0	0	0	821	783	0	0	0	0	0	0	407	408	0	0	0	0	0	0	0	0	0	0	0	0		
1014255																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014376																								0	0	4752	4430	0	0	6350	5858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014451																								0	0	4798	4798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014554																								0	0	0	0	0	0	329	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014657																								0	0	55760	52530					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1014853																								0	0	0	0	0	0	132877	116990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1015252																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2885	2885	0	0	0	0		
1015270																								0	0	2431	2209	0	0	36345	32593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23321	21101	0	0	0	0		
1015458																								0	0	0	0	0	0	308	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1015467																								0	0	51477	51439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1015560																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1015832																								0	0	0	0	0	0	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1015841																								0	0	11342	9980	0	0	11917	10792	0	0	0	0	0	0	1907	1631	0	0	0	0	0	0	0	0	0	0	0	0		
1015850																								0	0	12890	11611					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1016174																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1016231																								0	0	1000	816					0	0	0	0	0	0	1056	1028	0	0	0	0	0	0	1233	1203	0	0	14650	13241		
1016259																								0	0	24410	23561	0	0	65140	58274	0	0	0	0	0	0	9673	8465	0	0	0	0	0	0	34389	31343	0	0	0	0		
1016558																								0	0	960	918	0	0	1819	1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1016718																								0	0	11036	10976	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1016848																								0	0	3618	3620					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2934	2862	0	0	0	0		
1016857																								0	0	148585	135507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1016941																								11250	10357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1017425																								0	0	85790	77861	0	0	69463	61319	0	0	0	0	0	0	60158	53112	0	0	0	0	0	0	0	0	0	0	0	0		
1017555																								0	0	0	0	0	0	11995	10705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1017564																								0	0	0	0	0	0	4091	3813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1017854																								0	0	7972	7464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1017939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99663	87865	269370	257181					0	0	0	0	219140	188755	135947	120327	0	0	0	0	509068	456578	621207	581758	0	0	31686	30968		
1017957																								0	0	0	0	0	0	45894	42097	0	0	0	0	0	0	7544	7519	0	0	0	0	0	0	0	0	0	0	0	0		
1018927																								0	0	38002	34758	0	0	53418	46962	0	0	0	0	0	0	24447	23578	0	0	0	0	0	0	7278	6636	0	0	0	0	-933	
1157415																								0	0	0	0	0	0	4336	4242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1158878																								40377	36366	24209	22824					0	0	0	0	1796	1691	20477	19920	0	0	0	0	0	0	0	0	0	0	0	0		
1160509																								0	0	54602	48201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1161216																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1162017																								0	0	6942	6896	0	0	71915	63285	0	0	0	0	0	0	3021	3026	0	0	0	0	0	0	0	0	0	0	0	0		
1163283																								0	0	7358	6796	0	0	18735	16396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1169650																								0	0	26385	26042	0	0	444	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1176881																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124600	123280		
