"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
31134	19197	7555	10715	78459	0	95603	0	0	0	0	57723	200	457	9596	12699	9020	5913	77333	57066	0	0	2393	0	0	7837	13731	2077	684	21460	2357	1927	593	299	11630	5176	0	0	4284	0	true							
31255	14079	0	112420	111277	0	158989	0	0	1	0	568209	0	157048	161603	21776	389505	6053	45327	411032	1242	129	2166	1	1	35881	29825	8497	1887	28922	59860	24636	1222	2815	54315	88533	61192	0	84496	0	false							
31657	13074	0	8661	40311	0	77488	0	0	0	0	73127	0	4098	12759	14130	4285	6210	68827	69029	0	0	3418	0	0	9282	22535	2941	0	31817	4584	16151	275	0	20628	21010	0	0	20735	0	true							
31826	44476	0	39442	123142	0	170295	0	0	7973	0	168970	0	26630	66072	33514	39336	15708	130853	142340	0	0	6836	0	0	13261	43764	14371	2390	38557	1506	5733	2971	1163	40271	11373	8404	0	7239	0	false							
31835	8854	0	13519	43520	0	65454	0	0	0	0	70772	0	15864	26027	15299	7514	5743	51935	54908	0	0	2662	0	0	13514	24069	3780	14	37583	3271	5977	3779	0	26078	13027	0	0	9248	0	false							
32234	13476	0	32162	46915	0	89523	0	0	35988	0	80544	0	25261	46164	17529	8736	2343	57361	41665	0	13618	1017	35988	35988	23880	16050	2361	183	39700	1094	10133	4632	0	24945	15859	0	0	11227	14761	true							
32766	15412	0	87	102781	0	110356	0	0	2500	0	35216	0	21	0	2638	12778	1858	110269	35195	0	0	1385	0	0	1642	3103	152	42	4745	278	1809	0	0	2301	2087	0	0	2087	0	true							
32971	49391	0	5836	68192	0	104908	0	0	0	0	163488	0	3444	0	24167	69060	5523	99072	160044	0	0	1371	0	0	7860	18016	9123	1685	25876	2088	5967	0	300	12517	8355	20151	0	8055	0	true							
33147	124585	0	3319	19244	0	23725	0	0	27382	0	271110	0	60679	48828	24983	20506	13656	20158	210190	248	241	7527	27382	26991	18868	43920	13974	7640	62788	6802	25215	5395	4204	59418	41616	27382	0	32017	0	true							
33259	298255	13	8968	54899	0	121236	0	0	0	0	711723	0	27421	34640	88873	254796	21818	108541	680830	3714	3472	5789	0	0	23740	56512	49664	7491	80252	3117	11945	4923	1280	48534	21265	0	0	15062	3472	true							
33268	14010	0	12643	75203	0	96653	0	0	0	0	81892	0	4736	17216	9110	31677	5061	84010	77156	0	0	2311	0	0	5783	12420	588	45	18203	7630	7918	1823	0	9725	17371	0	0	15548	178522	true							
33370	4512	0	0	287	0	2738	0	0	250	0	16748	0	0	0	6699	0	3821	2738	16748	0	0	1557	250	250	1454	4669	3460	1369	6123	496	526	0	262	4253	1284	0	0	1022	0	true							
33839	7530	0	2094	6020	0	14179	0	0	0	0	19383	0	1251	1663	5409	3542	1386	12085	18132	0	0	418	0	0	1606	2800	2222	923	4406	382	378	0	0	2142	760	0	0	760	0	true							
33857	43699	0	21151	160960	0	264297	0	0	30733	0	516886	10039	65923	0	102551	238944	24465	241904	400711	1242	40213	8428	30733	1192	18572	55358	58517	53209	63994	5913	13719	24138	4817	83105	48587	147558	0	19632	0	false							
34425	69574	0	1844	220740	0	308002	0	0	0	0	732977	0	54568	56412	138512	286362	31067	304774	653677	1384	24732	14380	0	0	39975	120389	96629	24560	160364	10319	52078	25302	7788	143042	95487	5520	0	62397	24481	true	150566	0	5101	281261	62025	7549	
34434	32164	1	7807	82646	0	106347	0	0	0	0	237465	10	33964	40493	31956	105851	17988	98539	203491	0	0	11674	0	0	12915	30284	17582	7620	42967	10184	14428	4954	1483	36446	31049	0	0	23901	0	false							
34537	689177	0	137166	835528	0	1015465	0	0	432792	0	5917168	0	539666	366244	426344	4396835	93391	873580	5368020	4719	9482	18462	432792	432092	303568	304415	42287	9422	607983	65626	86011	11500	8326	233349	171463	369997	0	151636	9364	true	68044	105849	1659257	2737578	639844	49332	
34555	23175	0	45144	67845	0	135137	0	0	0	0	153490	0	32756	72657	40647	46121	15554	88352	120634	1641	100	4952	0	0	7489	25553	23917	14556	32563	260	4612	4794	3013	30868	12679	2281	0	4871	0	true							
34742	28988	0	27903	53936	0	149721	0	0	0	0	302066	0	11371	1199	47433	152696	15525	121818	290695	0	0	7368	0	0	18721	69135	15532	3	87856	5867	8490	2633	0	55959	16990	16709	0	14357	358	false							
35057	15664	0	4243	53756	0	88991	0	0	1173	0	67725	0	3457	711	8367	21965	1766	82663	53885	2085	10383	459	674	0	4925	11664	7980	909	16589	1794	1790	1033	0	17111	4617	0	0	3584	5804	true							
35301	0	0	0	150158000	0	150282000	0	0	10199000	0	7409000	0	0	0	0	7209000	7000	150278000	7409000	4000	0	5000	10199000	10199000	0	0	0	0	0	200000	0	0	0	0	200000	0	0	200000	0	true	1000	0	0	7209000	0	0	
35570	10484755	9	962384	991322	0	1559165	0	0	1509886	0	18240458	0	4431204	5010357	1252228	5038044	486712	593214	13762986	3558	46268	95374	1508357	1421213	496516	1393076	264903	24752	1889591	123306	373563	38183	3360	927018	538413	120672	494	496869	38317	true	81631	20546	2869078	2168816	2705687	3068033	
35646	11409	0	2352	15597	0	20980	0	0	0	0	42177	0	4787	4891	8299	16915	2060	18628	37390	0	0	593	0	0	2022	5548	3291	852	7570	0	1356	785	0	3414	2141	0	0	1356	0	true							
35879	28138	0	9	6240	0	40595	0	0	0	0	185170	77	3593	0	55005	54982	19266	40586	181500	0	0	5692	0	0	14918	33085	30832	6866	48003	1188	3735	10917	509	30696	16349	4039	0	4923	0	true							
36456	16169	228	9025	13290	0	45252	0	0	4573	0	67786	93	9173	15722	17435	16480	4413	35999	57383	0	1137	4413	2665	1245	6550	17211	4931	2884	23761	0	2302	1004	255	14141	3561	0	1162	2302	0	true							
36933	9013	0	21249	98268	0	98268	0	0	2047	0	90272	0	2989	18775	23709	0	6847	77019	75244	0	12039	2981	2047	2047	9313	31638	20494	7575	40951	3081	5783	2868	507	45311	12239	1824	0	8864	12039	true							
37051	8742	7	30	5594	0	16658	0	0	0	0	67065	0	2424	0	14551	17567	4290	16621	64641	0	0	1364	0	0	4041	12284	8619	4538	16325	1716	3289	4600	1668	14931	11273	0	0	5005	0	true							
37341	8844	0	1981	11742	0	16221	0	0	3728	0	32974	0	1144	140	8089	5387	4341	14074	31820	166	10	1613	260	10	2402	8036	3804	714	9722	0	3788	0	0	6867	3788	698	3466	3788	0	true							
37435	189649	0	71012	294172	0	432659	0	0	0	0	1321136	0	170023	223536	114911	942752	53003	361647	1151113	0	0	16772	0	0	27300	78268	41481	20302	105546	3690	14298	753	2643	52440	21384	0	0	17988	0	true	51288	51314	523427	255355	7087	182203	
37640	1912343	0	236502	1107565	0	1107722	0	0	1736	0	3050085	0	522674	80786	256208	643081	66850	870880	2525707	340	1704	18775	1736	1736	109122	202263	66981	17278	311385	44543	45779	6686	2010	139436	99018	3774	0	90322	0	true	651690	219189	248907	303398	1131710	413011	
37659	8051	0	537	13005	0	18003	0	0	0	0	21111	0	1077	475	4837	0	726	17466	20034	0	0	406	0	0	3384	7342	758	0	10726	418	751	406	0	6647	1576	0	0	1169	250	false							
37949	11357	0	51362	35921	0	105882	0	0	2057	0	107406	0	15173	52357	13520	59260	4514	54520	92233	0	0	1612	2057	2057	2740	7889	5134	3988	10629	4075	12650	313	0	6231	17038	0	0	16725	0	true							
38740	29737	0	29890	71375	0	120233	0	0	0	0	114026	0	9769	0	25319	27723	10793	89940	104257	403	0	1950	0	0	6457	22573	13311	4366	29030	2107	7204	549	0	21387	9860	0	0	9310	0	true							
39327	113466	0	7751	242222	0	352605	0	0	0	0	262053	0	15213	7313	23881	105756	11559	344789	245478	65	1362	3374	0	0	15108	15256	7484	0	26959	1981	2499	503	0	13967	4983	32232	0	4480	0	true							
39756	31477	10	1475	206710	0	361726	0	0	103	0	316064	0	1475	2950	21595	171285	10526	360241	314589	0	0	5911	103	103	18636	33212	7775	686	51848	16833	32163	3998	0	38713	52994	103	0	48996	0	false							
40033	6537	1	3377	15675	0	28553	0	0	0	0	19789	284	277	0	7896	1242	3012	25175	19228	0	0	845	0	0	5853	4327	1142	77	8154	0	609	0	0	3505	609	0	0	609	0	false							
40499	1711261	0	7266	248636	0	321156	0	0	100000	0	3310953	0	348798	0	393982	867394	125276	312897	2949147	993	13008	39472	100000	100000	296006	257211	33566	10325	553217	66593	62274	3299	3024	203126	135190	104214	0	128867	11361	true	58510	39199	243161	237017	887817	823439	
40855	10180	0	659	24854	0	24854	0	0	0	0	85600	0	15185	11659	11483	50157	3796	24195	70259	0	156	1399	0	0	2749	5673	8129	7231	8422	258	257	649	317	12299	1481	0	0	515	0	true							
41553	14608	0	28884	13214	0	63086	0	0	0	0	32521	0	1903	28430	7603	353	1896	34202	30618	0	0	0	0	0	3329	8612	3072	0	11941	327	1971	250	0	7410	2548	0	0	2298	0	true							
41629	53708	0	2488	83119	0	119567	0	0	0	0	108700	0	3026	2173	27902	9181	4760	117079	105674	0	0	1537	0	0	9510	20447	10266	2097	29957	1416	928	837	310	14418	3491	2270	0	2344	497	true							
41825	71372	0	290	255328	0	273070	0	0	64348	0	329833	0	2330	2620	33805	159954	20130	272780	327503	0	0	7913	10216	9977	21295	19483	20027	3428	40778	10212	9053	13574	1434	30428	34273	54235	0	12260	0	true							
41955	6579	28	764	6761	0	15915	0	0	0	0	14029	53	2140	1653	3130	1245	1312	15123	11836	0	0	0	0	0	1949	2517	658	0	4466	515	566	0	0	1994	1081	0	0	1081	0	false							
42037	9906	0	3003	21581	0	32100	0	0	3225	0	39959	0	4008	4689	5090	15895	0	29097	35951	0	0	0	3225	3225	54	6016	1321	4056	6070	0	2199	0	511	6357	2710	0	0	2199	0	false							
42354	12467	1	15885	43735	0	84870	0	0	0	0	54983	0	1849	15059	9472	21307	3424	68984	53134	0	0	1993	0	0	7632	9108	681	8	16740	864	2916	0	0	7957	3780	0	0	3780	0	true							
42372	24207	0	2144	69878	0	73913	0	0	0	0	282718	0	1357	559	57478	98628	26084	71769	281361	0	0	12037	0	0	31755	34376	31734	13015	66131	24364	14515	6503	3619	53404	49001	0	0	38879	0	true							
42420	1778689	0	137691	491165	0	741518	0	0	0	0	6727784	0	461452	513594	329850	4386131	96561	602829	6266091	998	241	18617	0	0	134230	205819	101140	30874	340049	29110	49922	10757	1112	142212	90901	4481	0	79032	0	true	140511	158469	2303455	2082676	1546549	232140	
42448	112926	0	108773	164172	0	640308	0	0	31744	0	934009	0	53903	135292	153396	259660	76377	531535	880106	0	0	35263	0	0	89978	188375	121118	19673	278353	15758	74887	48514	3117	265748	142277	5900	15111	90645	84780	true	119794	305368	22925	1799	100238	2162	
42457	4054	3	6094	8293	0	23408	0	0	11817	0	22751	0	1720	6423	2095	3912	837	17311	21031	0	0	197	125	125	802	1165	1469	53	1967	4105	2000	4191	1000	1394	11296	0	6501	6105	0	false							
43052	16882	83	1742	23308	0	33456	0	0	2484	0	59860	0	7229	0	12115	11461	3628	31631	52631	0	0	938	2484	0	3045	13742	5896	4351	15991	349	2475	1401	257	14921	4482	0	0	2824	8986	true							
43351	29623	0	5906	74027	0	74027	0	0	0	0	143389	0	13357	8478	38226	13771	4323	68089	125956	32	4076	1888	0	0	23533	32471	17186	7667	56003	11155	5908	2074	0	42631	19137	0	0	17063	0	false							
43856	25547	0	17644	16920	0	39701	0	0	0	0	32172	0	2325	15311	2641	0	4472	22057	29847	0	0	2506	0	0	1536	1973	591	0	3509	1506	1019	0	0	1459	2525	0	0	2525	0	true							
43959	35946	0	8795	58261	0	85069	0	0	0	0	132622	0	873	8917	6132	74523	1580	75898	131749	376	0	485	0	0	2940	6931	2636	1390	9004	873	2698	4685	0	7765	8256	0	0	3571	0	true							
44040	105451	0	36102	48482	0	124233	0	0	0	0	190590	0	1439	0	27056	19751	34991	88131	189151	0	0	0	0	0	14474	21986	11378	0	36460	5533	8182	3837	0	20781	17552	0	0	13714	0	true							
44433	6537	0	0	64165	0	73278	0	0	21159	0	223596	0	0	0	39047	90901	3331	73278	223596	0	0	1331	21159	11179	21942	57873	19013	781	79815	9892	11438	4765	454	60562	26549	0	0	21330	2829	true							
44741	302660	3	23884	61212	0	78363	0	0	0	0	444638	0	87602	0	24142	76633	17282	53731	356896	745	140	7152	0	0	8773	14667	10725	7403	22212	1675	11961	10141	0	17425	23777	36583	0	1421	0	true							
44750	14458	0	17017	38857	0	53781	0	0	21465	0	84939	0	796	9521	21098	22447	10204	35770	84143	994	0	4325	21465	21465	3121	10356	16604	11946	13477	734	1624	2196	1454	20929	6008	21465	0	2358	9779	false							
44929	51142	0	41401	35211	0	101113	0	0	0	0	73330	0	1984	33511	13228	2347	7097	59712	71346	0	0	3101	0	0	3727	5006	6147	2755	6910	0	278	1416	514	4406	2208	0	0	278	0	false							
45038	17792	0	9219	21794	0	39509	0	0	0	0	104726	0	6593	9648	33299	25609	13346	30290	98133	0	0	5652	0	0	5162	17664	20210	9727	22826	1202	3845	2509	1005	19465	8561	0	0	5047	0	true							
45047	24659	0	11878	60968	0	82527	0	0	0	0	106732	0	10076	18020	23947	12577	10094	69634	96630	1015	26	4777	0	0	17256	35043	1961	167	52029	6717	8087	264	0	30480	15068	250	0	14804	0	true							
45056	8767	0	2461	22376	0	35077	0	0	0	0	43629	0	10538	10810	8180	23507	2781	32616	33091	0	0	877	0	0	2278	5550	1702	427	7828	0	1143	254	0	1777	1398	0	0	1143	0	true							
45430	21815	12	3570	26945	0	37629	0	0	0	0	74984	0	9182	11752	18732	4008	8950	34047	65802	0	0	3499	0	0	16974	11338	7794	552	28312	9711	1541	948	303	17927	12502	0	0	11252	0	true							
45458	18299	0	8199	60244	0	60327	0	0	4500	0	78394	0	13240	15203	14410	33686	5300	52128	65154	0	0	1510	4500	4500	6397	9241	5135	1368	15638	971	2760	536	0	7731	4267	4497	0	3731	0	true							
45551	566779	4	122720	214580	0	234383	0	0	38213	0	749899	0	70544	80451	75093	5008	22590	111509	679069	150	286	5573	38213	15837	23956	80338	53312	1253	101335	4464	11454	3335	0	83766	19253	165656	0	15300	0	true							
45560	374021	0	3824	199403	0	254491	0	0	0	0	1767457	0	16075	18045	27290	1110463	9808	250662	1751378	5	4	3804	0	0	27037	38309	6098	0	61803	85281	120336	5911	0	44155	211528	0	0	205617	0	true	24374	55086	165895	265319	229976	144045	
45775	22384	0	0	23084	0	46184	0	0	0	0	115824	0	2827	0	29238	34690	15958	46184	112997	0	0	7731	0	0	10205	22624	10538	8429	32829	1775	4525	368	286	22558	6954	0	0	6300	0	false							
46053	86366	5	9315	63305	0	112959	0	0	0	0	126844	0	9422	16300	19050	0	6433	103624	117422	15	0	1740	0	0	7981	11089	9011	1791	19070	269	3260	5215	1862	10822	10606	3078	0	3529	0	true							
46941	20297	0	10137	41724	0	84180	0	0	0	0	58097	0	2828	5768	14613	12005	5940	74043	55021	0	248	2794	0	0	4727	9449	7023	1712	14145	0	2624	260	0	8298	2884	14812	0	1652	248	true							
47247	40988	176	6966	237693	0	264774	0	0	0	0	229718	8002	12810	0	23059	132919	8405	245266	208906	12366	0	2997	0	0	5773	23586	11678	4823	29053	526	4331	2692	2400	22801	9949	0	0	4857	8571	true							
47256	10313	0	1802	7549	0	12400	0	0	250	0	29444	250	1868	0	7499	1568	2130	10598	27326	0	0	388	250	250	2665	8759	4115	18	11423	511	1096	400	0	8058	2007	0	0	1607	3483	false							
47452	5729	0	8428	14897	0	28055	0	0	6417	0	28351	0	1575	6581	4706	10298	1095	19627	26776	0	0	211	6417	6417	1294	9703	298	181	4551	0	848	0	0	6770	848	0	0	848	0	true							
47500	96956	0	6863	63527	0	111837	0	0	12718	0	282865	0	14458	16695	47984	51677	24324	104643	231969	331	36438	8487	442	442	15588	52175	25861	6628	67763	8771	16943	8015	250	52268	33979	4960	12053	25713	37166	true							
48057	24659	0	12362	22830	0	56371	0	0	0	0	56776	0	10682	19327	10697	701	5995	44009	46094	0	0	3764	0	0	4715	7001	4818	3953	11716	4014	4846	335	1733	9790	10928	0	0	8860	0	true							
48150	3448	0	730	7637	0	11167	0	0	0	0	19361	0	1659	306	6528	5512	1183	10437	17702	0	0	248	0	0	3403	3357	2912	475	6760	254	0	0	0	3618	254	0	0	254	0	true							
48374	111822	0	49060	239486	0	520434	0	0	34111	0	761384	0	17080	44507	186024	104083	67779	471126	742380	248	1924	30481	34111	15070	77482	177474	127622	8034	253461	29300	62031	63036	500	204588	154867	1862	0	91331	1633	true	67350	243560	65976	38107	105096	6726	
48440	18343	0	1997	49256	0	49423	0	0	2216	0	86495	0	12334	0	15485	45807	4617	28752	69531	18674	4630	1379	2216	0	3607	6525	6800	3393	10132	632	645	741	0	4841	2018	0	0	1277	0	true							
49054	13058	0	437	23658	0	29080	0	0	60919	0	150875	0	211	0	71733	43501	0	28643	150664	0	0	0	60919	4952	6243	16314	23605	39967	22557	1304	5216	1353	314	14396	8187	0	0	6520	0	true							
49148	21130	0	14532	21607	0	51422	0	0	0	0	43168	0	4876	14293	10002	2091	5606	36890	38292	0	0	2423	0	0	3309	7115	5210	662	10424	3085	316	250	0	6294	3651	0	0	3401	0	true							
49241	469557	0	517	4632	0	33989	0	0	0	0	832882	0	101715	94465	56507	202236	22503	29902	715165	3570	16002	9008	0	0	40106	65722	19397	277	105828	11198	17798	5158	1432	68994	35586	0	0	28996	0	true							
49652	17974	0	6089	32377	0	47725	0	0	2200	0	56508	0	16232	16495	7267	15547	2207	41139	36633	497	3643	648	0	0	5691	4028	3841	1959	9719	1435	3138	1120	1775	8252	7468	8753	0	4573	1443	true							
49858	11543	0	35	45802	0	46873	0	0	1407	0	70616	0	2402	0	12366	11754	1064	46838	68214	0	0	137	1407	1407	7123	20531	8258	177	27654	3838	5653	1740	0	23723	11231	7434	0	9491	0	false							
49951	11031	0	13784	12858	0	40592	0	0	0	0	71566	0	10138	20904	10315	6201	2176	26808	61428	0	0	762	0	0	8173	18326	5891	1111	25167	6026	12430	1876	500	23187	20832	0	0	18203	5039	false							
50144	8248	0	3945	16564	0	24878	0	0	0	0	55131	0	903	0	21540	6661	8427	20933	54228	0	0	2781	0	0	2775	6866	13350	11520	9641	859	1982	1698	1172	12971	5711	0	0	2841	0	false							
50461	125	0	0	27007	0	27007	0	0	2145	0	20368	0	0	0	768	12517	416	27007	16555	0	3813	286	1610	494	987	1823	893	1432	2810	286	2035	0	270	4367	2591	0	0	2321	0	false							
51253	37458	0	15634	138377	0	140132	0	0	177302	0	609548	0	25734	41368	217280	172354	12109	124211	454447	287	129367	5760	177302	21755	26719	108726	111171	123334	135445	8129	16367	5069	222	152669	29787	0	0	24496	102469	true							
51356	8915	0	492	14716	0	23432	0	0	0	0	33222	0	0	492	5031	0	3897	22940	33222	0	0	0	0	0	2608	4781	2428	0	7389	1036	10905	2549	0	4786	14490	0	0	11941	0	false							
51459	27848	0	10979	64306	0	117413	0	0	0	0	171357	0	74961	77342	16641	104679	5905	106434	96375	0	21	2035	0	0	10275	14487	3556	0	24424	9912	312	289	0	11676	10513	337	0	10224	846	true							
51842	109820	1044	11536	80931	0	120195	0	0	9427	0	250494	0	43332	8785	33098	176	16905	107353	177638	262	29524	3698	5940	5362	25774	45885	41678	6059	71659	3271	10053	7776	0	86298	21100	28019	1492	13324	56726	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
52951	22751	0	833	60828	0	104180	0	0	14181	0	139189	0	16415	17248	25930	18525	5939	103347	119190	0	3584	2494	14181	5000	15173	33752	11366	4533	23512	9383	15522	6876	1308	38894	33089	0	0	19677	3584	true							
53051	11836	0	3460	26905	0	40376	0	0	0	0	37666	0	1698	3206	9809	5745	3522	36916	35968	0	0	931	0	0	3497	6370	4860	3495	9867	257	677	429	500	8413	1863	0	0	934	0	true							
54058	19052	0	2315	46905	0	72792	0	0	0	0	289668	0	27273	23065	53053	129993	20390	70477	254319	0	8076	9579	0	0	20186	48514	28156	5683	64154	11455	20793	5580	256	49486	38084	0	0	32248	7241	true							
54656	180770	0	75721	176299	0	295943	0	0	0	0	741243	0	149329	216466	109602	102981	101444	220222	591914	0	0	684	0	0	41918	206827	30511	2620	248745	58998	102104	14514	0	172274	175616	0	0	161102	0	true							
54973	2873727	170	83594	325052	0	486316	0	0	0	0	6954632	0	23838	106182	279779	3532075	120915	384218	6894000	18334	36794	12692	0	0	99401	156525	120652	55496	255926	50907	41587	18168	6094	152295	116756	0	0	92494	0	true	80565	31712	2327139	1199753	2658808	183913	
55336	136881	0	428	151417	0	238774	0	0	0	0	199929	0	0	178	21016	14044	11798	238346	199929	0	0	4791	0	0	7105	14995	13950	3094	21009	921	4136	3811	991	18129	9859	0	0	5057	0	true							
55635	5753	21	490	20764	0	30208	0	0	3778	0	70960	0	15487	2750	4114	9883	1003	29361	39050	336	16423	860	3778	3778	7601	31784	2354	1898	39385	784	8646	2257	0	39523	11687	24697	0	9430	1982	false							
55653	16094	522	3903	59055	0	85255	0	0	0	0	42163	0	501	4129	6585	9837	1232	80810	41662	20	0	0	0	0	1868	4307	2499	304	6175	0	6519	736	0	2393	7255	0	0	6519	0	true							
55970	207517	1	1	129428	0	214905	0	0	0	0	297199	0	0	0	27434	26420	16006	214903	297199	0	0	6580	0	0	21787	10680	8810	8265	32467	9585	844	2170	1121	22108	13720	0	0	10429	0	true							
56258	28487	0	34876	56422	0	145231	0	0	0	0	118335	0	13257	44523	7799	69996	2646	110355	105078	0	0	298	0	0	1561	5227	4551	2209	2072	0	5888	416	0	5749	6304	0	0	5888	0	true							
56351	932695	0	12331	73806	0	73837	0	0	0	0	2543662	0	286884	240466	109425	1378206	44297	59030	2254263	2476	2515	14173	0	0	37161	87931	42496	17789	122583	10516	14057	15241	7569	75952	47383	180458	0	24573	0	true	4758	8454	686993	419515	452424	471506	
56548	125755	0	9857	58070	0	76469	0	0	71802	0	374236	451	20163	0	116243	14151	5695	66612	323086	0	30536	1736	71802	66416	58342	125941	13200	444	184283	11732	22505	2166	0	81684	36403	1207	0	34237	30038	true							
56717	370298	0	5404	55139	0	59291	0	0	17040	0	628464	0	85393	81323	68712	85883	25616	53887	542870	0	201	9949	2038	2000	33511	63559	19942	4186	97070	11876	36490	2719	0	52486	51085	33542	15002	48366	0	true							
57040	21043	10	1240	22865	0	43820	0	0	2666	0	101993	0	4602	4106	33264	21238	9412	42570	97391	0	0	3201	0	0	14922	14828	16685	3670	29750	2490	3465	3652	0	16841	9607	0	1178	5955	0	true							
57451	64836	0	28016	96239	0	199842	0	0	0	0	318503	0	36286	0	55839	146002	23251	171826	282217	0	0	7324	0	0	17446	33984	30471	8153	49710	474	7583	7823	1731	34215	17611	1199	0	8057	0	true							
58225	54835	0	19115	78778	0	129815	0	0	0	0	202288	0	3105	15590	56828	31002	21966	110700	199183	0	0	11685	0	0	15291	55015	25612	5315	70306	1568	10381	2683	585	44405	15217	0	0	11949	0	true							
58243	300906	0	158069	2054929	0	2769738	0	0	0	0	2341868	0	14064	36876	157724	1719528	66508	2611669	2327804	0	0	14939	0	0	57550	133038	50958	5589	190588	19509	38992	15136	662	89411	74299	10028	0	58501	0	true	226049	714809	932617	786911	277617	23289	
58355	3787	0	595	8505	0	14464	0	0	0	0	22245	0	357	26	2649	8880	641	13857	20337	12	1551	0	0	0	3252	3917	502	180	7169	513	1214	0	0	5202	1727	0	0	1727	0	true							
58551	98644	0	22896	10082	0	31707	0	0	4	0	174313	0	42607	44493	19669	2055	2756	8811	131706	0	0	1708	0	0	14641	18112	5334	76	32753	15707	15977	3767	0	18494	35451	0	0	31684	0	false							
58636	214349	0	7710	65670	0	75674	0	0	0	0	284655	0	52308	53498	18387	23217	5952	67964	232347	0	0	2734	0	0	6019	17219	8411	2486	22979	2432	1249	7561	1712	15748	12954	0	0	3681	0	true							
58757	39388	0	8326	118666	0	118666	0	0	0	0	145182	0	5237	4838	34914	45554	10716	110092	139917	248	28	3271	0	0	9796	24674	20488	2086	22072	561	1532	1103	0	22130	3196	9675	0	2093	0	true							
58971	423948	464	10064	901422	0	995324	0	0	0	0	7719781	14310	49421	45652	97073	7071251	32750	984545	7656020	251	30	8632	0	0	47915	87289	27581	12844	134306	20439	22263	5570	681	78556	48953	16667	0	42701	0	true	71880	71294	2106612	4903465	323737	99719	
