"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
189129	646818	16	18112	82285	0	122994	0	0	0	0	880996	0	28350	45710	60307	112803	18061	104820	852646	46	0	4199	0	0	21437	40495	29579	3651	61340	5945	12233	5425	2610	34855	26213	0	0	18178	0	0		0		0		0		0	true							
189745	59341	0	12322	270433	0	356711	0	0	0	0	739014	0	52879	65201	94056	450358	31850	342389	686135	2000	0	9278	0	0	49625	94662	43565	3014	144287	10146	21394	6651	258	96810	38449	3609	0	31540	0	0		0		490		0		490	true	24869	63874	286100	116347	58702	639	
189950	11139	1754	262	20936	0	35007	0	0	0	0	86636	592	4738	5000	17896	42874	2032	32991	81306	0	0	331	0	0	7280	22672	843	65	29952	251	1512	0	0	12964	1763	0	0	1763	0	0		0		0		0		0	false							
190563	30190	0	1271	99333	0	113818	0	0	0	0	108448	0	5283	0	8415	15018	2358	112547	103165	0	0	1271	0	0	10353	20538	7636	376	30890	2897	6356	14834	251	30487	24338	11807	0	9253	0	0		0		0		0		0	true							
190648	145498	0	8364	5183	0	31882	0	0	1	0	206397	0	36874	29227	14603	36521	7857	23269	169523	249	0	2644	1	1	3223	7653	6713	2503	10813	305	2911	416	654	5489	4285	11105	0	3216	0	0		0		9830		0		9830	true							
190947	21592	6	11867	43120	0	52851	0	0	0	0	68447	5	10834	11838	11879	28414	3403	40978	57608	0	0	632	0	0	3811	7767	4128	680	11578	1493	562	0	0	4507	2055	0	0	2055	0	0		0		0		0		0	true							
190956	22391	0	260	42017	0	42017	0	0	0	0	105389	0	686	0	27313	36887	4111	41757	104703	0	0	1773	0	0	11823	18746	9399	0	30569	4314	588	1241	0	12655	6143	0	0	4902	0	0		0		0		0		0	true							
191355	36939	0	42165	126801	0	175958	0	0	0	0	160426	0	29201	59563	23764	58389	7699	133793	131225	0	0	2809	0	0	13417	24881	5695	47	38292	4072	16454	532	0	20276	21058	0	0	20526	0	0		0		0		0		0	true							
191935	89038	0	76674	446996	0	690128	0	0	0	0	412127	0	797	77471	20299	281974	11763	613454	411330	0	0	3590	0	0	10965	17575	3631	1329	28540	1770	5592	251	0	13202	7613	0	0	7362	0	0		0		0		0		0	true							
192147	58760	0	93748	118605	0	261174	0	0	0	0	210125	0	32359	103890	35309	44356	14346	167360	177766	66	0	4967	0	0	18642	30781	14903	250	49423	9338	21896	11199	0	29267	42433	703	0	31234	0	0		0		0		0		0	true							
192558	84933	0	3695	232015	0	232015	0	0	0	0	295143	0	66743	70319	38634	101236	15054	228320	228400	0	0	2962	0	0	10942	23442	11212	5345	34384	20748	16080	21206	0	12307	58034	0	0	36828	0	0		0		0		0		0	true							
192651	6564	0	3508	13655	0	24494	0	0	0	0	30526	0	2315	0	6478	12781	2105	20986	28211	0	0	0	0	0	3189	3402	3713	272	6591	605	0	0	0	4098	605	0	0	605	0	0		0		0		0		0	true							
192857	21478	0	692	35522	0	65546	0	0	0	0	104767	0	10375	7156	10915	41210	7918	64834	93895	20	497	5522	0	0	7181	8770	7655	625	15103	4342	8741	4765	0	13316	17848	6758	0	13083	0	0		0		4981		0		4981	true							
193162	12161	0	1913	34038	0	47640	0	0	0	0	71987	0	3722	3642	7920	25282	2991	45727	68265	0	0	1202	0	0	4816	12166	5346	2039	16982	2630	5706	260	1581	16447	10177	0	0	8336	0	0		0		0		0		0	false							
193247	4954	0	1156	20297	0	20297	0	0	3000	0	29979	0	1731	1671	4714	14785	0	19141	27252	0	996	0	3000	3000	1793	4732	2230	247	6525	0	700	538	0	4288	1238	0	0	700	747	0		0		2255		0		0	true							
193537	9008	0	10228	28221	0	41938	0	0	0	0	83538	0	8087	18315	11934	32082	5149	31710	75451	0	0	2462	0	0	10664	18048	3509	0	28712	1487	8741	0	0	20287	10228	0	0	10228	0	0		0		0		0		0	true							
193649	42238	0	50797	45203	0	156480	0	0	0	0	101954	0	3051	49452	24905	20276	10331	105683	98903	0	0	3596	0	0	10119	16440	8400	177	26559	1750	1471	1084	0	10230	4305	0	0	3221	0	0		0		0		0		0	true							
193809	462844	0	16441	237531	0	577601	0	0	102001	0	1042981	0	68630	0	126044	282298	55120	560347	965464	813	8887	20902	102001	102001	62901	100748	43849	16470	163649	22573	33760	15679	1858	97924	73870	0	0	56333	0	0		0		0		0		0	true	69733	270473	144219	124125	343628	61819	
194440	24630	0	10008	41445	0	90899	0	0	12201	0	113843	0	2542	11299	14259	48753	5869	80891	111301	0	0	0	0	0	10996	10458	3329	768	14726	2944	4013	7952	0	11292	14909	0	0	6957	0	0		0		0		0		0	true							
194570	34349	0	6563	39405	0	39405	0	0	0	0	81111	0	245	6243	17872	0	5455	32842	75411	0	5455	2185	0	0	8334	20040	11142	2253	28374	899	2227	907	960	23897	4993	0	0	3126	2481	0		0		0		0		0	true							
194936	3348	0	11859	28694	0	77267	0	0	0	0	94743	0	1093	6068	3943	63304	2883	65408	93650	0	0	1586	0	0	1869	8180	2710	1807	10049	1944	9897	1011	673	10623	13525	0	0	11841	0	0		0		0		0		0	true							
195111	653889	1	0	11419	0	11419	0	0	0	0	1112221	0	0	0	66153	301386	20830	11418	1111851	0	370	8147	0	0	46148	59843	19678	7573	105991	6954	9949	4763	2038	67089	23704	21083	0	16903	0	0		0		0		0		0	true							
195157	6832	0	4051	21201	0	28042	0	0	0	0	31077	0	4361	7477	5903	13808	1910	23991	26716	0	0	607	0	0	3598	3514	1488	522	7112	1000	315	0	0	3219	1315	0	0	1315	0	0		0		0		0		0	true							
195456	20273	0	3251	34547	0	45671	0	0	0	0	42477	0	4767	3420	9517	3360	2460	42420	37710	0	0	1323	0	0	4775	7674	3512	0	12449	2057	564	263	0	6444	2884	0	0	2621	0	0		0		0		0		0	true							
196752	4440	0	4035	31659	0	31930	0	0	0	0	46988	0	899	0	2570	22201	2107	27647	36378	248	9711	1077	0	0	820	4787	3358	7928	5607	0	3154	301	0	14322	3455	11597	0	3154	9711	0		0		0		0		0	true							
196800	259346	0	11226	298543	0	555549	0	0	24999	0	482116	0	12181	0	42243	153001	17402	544323	469935	0	0	4740	24999	0	12921	17322	21548	2665	30243	3165	10523	1625	0	12213	15313	0	0	13688	0	0		0		0		0		0	true							
197142	48133	0	16635	120836	0	120836	0	0	0	0	175417	0	8267	23838	52760	4555	25613	104201	166403	0	747	13791	0	0	15601	37214	37708	14607	52814	1961	7802	7136	700	52370	17599	0	0	9763	0	0		0		0		0		0	false							
197254	6260	0	3271	18290	0	25550	0	0	245	0	19449	0	1859	3651	3523	4602	956	22279	17345	0	245	492	245	245	2477	4679	716	359	7156	355	0	0	0	4709	355	0	0	355	0	0		0		0		0		0	true							
197302	111757	0	32	98619	0	116625	0	0	25053	0	369306	0	32236	0	43933	141663	23195	116331	337062	262	8	9803	25053	25053	21315	30946	26494	8165	52056	3579	11638	9522	4227	42987	28966	0	0	14941	0	0		0		0		0		0	false							
197478	15363561	2	160289	15598025	0	16420137	804	0	2241831	0	34516943	0	3897565	3602041	853839	12213368	182357	16255066	30605570	3976	13808	20667	2223010	2223010	1283693	676565	61741	9982	1960258	3119883	1725718	59185	3247	1178142	4908033	314747	18821	4845601	0	0		0		263994		0		263993	true	5093775	989175	1635657	9329231	5211476	9298540	
197759	60637	0	18086	87324	0	194876	0	0	0	0	163416	0	16867	31655	18968	73553	7599	176790	146549	0	0	2119	0	0	6396	11391	7188	1742	15297	277	1310	923	0	7749	2510	0	0	1310	0	0		0		0		0		0	true							
198073	3597	0	0	0	0	0	0	0	33560	0	77967	0	280	0	29062	12511	0	0	69028	0	8659	0	32663	2634	3605	11730	16768	18684	15335	1055	6606	3158	251	21726	11070	0	0	7661	0	0		0		0		0		0	false							
198149	144806	0	14110	191836	0	193537	0	0	5990	0	355188	0	41727	28323	52189	92440	34424	179427	310371	0	3090	13871	5990	5742	26732	38666	19097	1995	65398	8278	18607	4567	0	34301	31452	15171	0	26885	3090	0		0		10949		0		10949	true							
198251	37828	0	4263	83577	0	96998	0	0	0	0	111953	0	9544	9635	12512	45606	4175	92735	102160	0	249	1833	0	0	3512	6709	7269	1953	8772	3288	4194	1594	0	6931	9076	0	0	7482	0	0		0		0		0		0	true							
198961	21470	0	6392	60082	0	87921	0	0	0	0	72740	0	893	5625	10052	29022	3167	81529	71847	0	0	1074	0	0	2753	8174	4610	1395	10927	1475	1398	2443	0	6880	5316	0	0	2873	0	0		0		0		0		0	false							
199137	15009	0	0	27029	0	56933	0	0	0	0	36973	0	0	0	2867	16480	1145	56933	36973	0	0	488	0	0	1572	3329	0	0	4901	305	279	0	0	2035	584	0	0	583	0	0		0		0		0		0	true							
199351	18814	0	7012	28375	0	92779	0	0	4382	0	121327	110	6763	0	39940	16169	12710	85652	108874	115	5580	6354	4382	1246	18906	26556	25597	5255	45462	1787	5966	2025	253	36373	10031	0	0	7753	1195	0		0		0		0		0	false							
199436	37673	0	17921	141627	0	141627	0	0	125	0	94602	0	4452	18641	21943	0	7461	123581	89898	125	252	2222	125	125	11758	25864	7586	973	37622	2071	8424	253	0	24238	10748	5018	0	10495	0	0		0		0		0		0	true							
199463	48118	0	34144	123522	0	187375	0	0	0	0	189700	0	6887	36997	15986	48121	5553	153231	182813	0	0	2389	0	0	14775	30182	6904	3410	44789	3322	26688	5375	2806	39285	38190	0	0	30009	0	0		0		0		0		0	true							
200042	8825	0	7018	9210	0	22453	0	0	0	0	16570	0	1655	7237	3590	4055	1223	15435	14915	0	0	0	0	0	373	812	1531	974	1059	0	0	0	0	100	0	0	0	0	0	0		0		0		0		0	true							
200378	594632	0	129379	2492314	0	2492314	0	0	10000	0	5045983	0	177573	105468	99954	3944633	66422	2357605	4169384	5330	699026	27579	10000	10000	96254	155258	31324	2932	251512	58022	154490	7830	608	185815	220950	746909	0	212512	0	0		0		655629		0		0	true	924406	1433199	3162381	0	594632	0	
200435	98192	0	88344	300484	0	541016	0	0	0	0	304686	0	8765	78561	41423	98280	19119	452672	295921	0	0	6490	0	0	11842	50625	8202	6420	62467	13055	10434	3446	4191	35666	31126	0	0	23489	0	0		0		0		0		0	true							
201254	11920	0	7997	70032	0	70032	0	0	0	0	69040	0	1538	8395	7565	42199	911	62035	67502	0	0	125	0	0	1979	5642	2752	163	7621	818	330	3238	0	2970	4386	0	0	1148	0	0		0		0		0		0	true							
201834	138618	0	2029	682010	0	856303	0	0	120891	0	1147277	0	46175	2029	190990	603414	19783	854274	1098138	0	2964	7484	120891	44391	64363	136926	105301	10785	201289	16292	53652	17926	0	126385	87870	140385	0	69944	30280	0		0		109014		0		109014	false							
202514	39050	0	14305	118410	0	151323	0	0	0	0	91881	0	1579	8042	9862	29440	5463	134007	90302	3011	0	3573	0	0	3592	11611	2116	145	15203	2749	2777	400	0	7602	5927	0	0	5526	0	0		0		0		0		0	true							
202541	45775	0	15600	32384	0	99293	0	0	0	0	75613	0	2468	13921	13163	334	3972	83693	73145	0	0	1021	0	0	3626	6885	5458	1589	10464	387	2366	7460	1733	4394	11946	0	0	2753	0	0		0		0		0		0	true							
202907	2255961	0	786132	4177892	0	7379117	0	0	499	0	5794835	0	712613	1342048	504213	2603988	211789	6583090	5082222	9895	0	44881	499	499	119093	274592	257124	42512	393685	60629	125269	51644	4023	189108	241565	0	0	185898	0	1500		13554		46696		197993		259743	true	1529718	2212214	1492643	642801	2025054	126730	
203043	67249	0	12508	151543	0	152642	0	0	0	0	149774	0	6540	0	7067	66255	1651	140134	143234	0	0	374	0	0	2711	4694	2583	1648	7405	3721	642	0	271	4570	4634	0	0	4362	0	0		0		0		0		0	true							
203052	10960	0	11030	31050	0	50683	0	0	0	0	39164	0	946	9332	7448	18829	1860	39653	38218	0	0	0	0	0	2258	4291	1915	648	6549	0	0	264	0	1664	263	0	0	0	0	0		0		0		0		0	false							
203575	34491	0	108	12401	0	23215	0	0	0	0	48881	0	0	0	7697	2504	3569	23107	48833	0	48	419	0	0	2482	4755	2605	705	7237	559	508	274	0	2848	1341	0	0	1067	0	0		0		0		0		0	true							
204004	6180293	4	139805	710474	0	1816464	0	0	732347	0	9464486	0	1758436	1860861	324239	2591677	128717	1676655	7706050	0	0	34212	586711	529050	179369	256701	104909	38985	436070	38917	59600	10763	3270	255726	112551	103176	0	98517	0	0		0		99961		0		99961	true	108636	387895	1079688	1417725	3016439	1735236	
204077	38033	0	71	37304	0	69252	0	0	0	0	125863	0	262	0	27454	14381	17308	69180	125501	1	100	7814	0	0	6158	18223	24412	6985	24381	1788	4869	10262	752	28324	17671	0	0	6657	0	0		0		0		0		0	true							
204237	17318	0	15470	78034	0	126639	0	0	0	0	55960	0	2765	18235	19640	3886	5941	110887	52947	282	248	2403	0	0	6412	16524	6581	2672	22936	0	2012	554	0	12550	2566	0	0	2012	248	0		0		0		0		0	true							
204826	65082	0	17268	79262	0	146019	0	0	0	0	213099	0	26651	37891	34330	88701	7172	128751	186200	0	248	2670	0	0	11167	27931	9361	3546	39098	1070	5389	852	0	17675	7311	5586	0	6459	0	0		0		0		0		0	false							
205243	52752	0	45722	125436	0	211674	0	0	0	0	191426	0	8586	51211	48240	18635	23519	165952	182840	0	0	1125	0	0	26029	40856	27312	0	66876	9631	14861	1350	0	45957	25842	0	0	22913	0	0		0		0		0		0	true							
205346	146658	0	18341	98378	0	174282	0	0	1000	0	204375	0	19089	27636	20194	26303	22380	155941	185286	0	0	0	1000	0	5339	10955	7832	2908	16294	312	917	1673	1477	6841	4379	0	0	1228	0	1775		0		0		0		1775	true							
205458	13079	0	2431	11327	0	21019	0	0	0	0	25729	0	1525	2196	7020	0	2826	18588	24204	0	0	558	0	0	3154	5819	1728	415	8973	656	878	0	0	4096	1534	0	0	1534	0	0		0		0		0		0	true							
205542	51510	0	11158	34513	0	95040	0	0	5500	0	102962	0	2758	11396	28782	4238	8073	83872	100204	10	0	1113	5500	3500	14118	19116	10693	1410	33234	256	1092	528	0	16555	1876	0	0	1347	0	0		0		0		0		0	false							
206156	60225	0	66837	151093	0	269050	0	0	6601	0	100225	0	7289	67506	8079	12236	1573	201965	92936	248	0	507	6601	6601	3729	7869	4143	1029	11598	5553	3515	1256	669	8691	10993	6601	0	9068	0	0		0		0		0		0	true							
206174	93186	0	28555	141610	0	141610	0	0	0	0	270080	0	21394	47036	63157	68595	30932	113055	248686	0	0	8951	0	0	14363	39801	32799	9551	54164	2857	3402	4879	647	33357	11785	0	0	6259	0	0		0		0		0		0	true							
206473	42891	0	387	12323	0	41403	0	0	0	0	103440	0	7862	5601	27726	5532	7446	41016	95578	0	0	2073	0	0	9555	21002	9864	3936	30476	2241	5938	1260	1219	16632	10658	0	0	8179	0	0		0		0		0		0	false							
206772	11055	0	0	6707	0	23594	0	0	0	0	94397	0	240	0	6625	16920	691	23594	80084	0	14073	0	0	0	12123	17756	2826	0	29879	26507	7210	0	0	26080	33716	0	0	33716	14073	0		0		0		0		0	false							
206950	12250	0	2542	18235	0	25900	0	0	0	0	32521	0	1659	4201	5886	6461	1336	22255	30862	1103	0	0	0	0	1964	3473	3792	544	5437	2119	1918	0	0	3887	4037	0	0	4037	0	0		0		0		0		0	true							
207041	14044	0	2265	6517	0	16502	0	0	0	0	27799	0	5182	5299	5629	4072	3169	14237	22617	0	0	1481	0	0	1078	2342	1944	4036	3420	284	0	0	0	3770	284	0	0	284	0	0		0		0		0		0	true							
207050	32925	0	28974	375777	0	493447	0	0	0	0	372722	0	73418	57926	19877	231847	6911	462731	298563	1742	741	1779	0	0	44211	32604	9212	1228	52887	8913	10472	1058	251	67378	20694	131125	0	19385	0	0		0		69545		0		69545	true							
207452	31193	0	11893	43561	0	106887	0	0	37260	0	143722	0	29480	40490	12614	41995	7878	94994	114242	0	0	2938	0	0	7921	11300	5986	2242	19220	1197	1693	5689	34505	14835	43084	1292	0	2890	0	0		0		0		0		0	true							
207470	97701	0	4393	10503	0	87756	0	0	0	0	136441	0	74	0	20549	6739	8843	83363	136367	0	0	2835	0	0	6050	9905	9431	3602	15490	0	608	2405	0	8439	3013	0	0	608	0	0		0		0		0		0	true							
207555	21293	0	6071	36254	0	76717	0	0	0	0	74218	0	2741	5522	17519	26113	6522	70646	71002	0	475	1008	0	0	5352	12408	5570	1580	17286	0	275	1347	280	7392	1902	0	0	275	0	0		0		0		0		0	true							
207845	938546	0	18907	70965	0	116374	0	0	250	0	1245811	0	129679	148466	64546	186107	25011	97467	1116132	0	0	6921	250	250	17636	56749	23732	2065	74385	4292	14998	1686	0	35636	20976	250	0	19290	0	0		0		0		0		0	true	69404	28062	117109	68998	298172	11560	
207872	46978	11	34359	338454	0	386577	0	0	252	0	191764	0	2849	0	15800	51990	8809	350220	158663	1987	30252	3041	252	0	15411	39484	19526	1467	54895	3979	11539	1391	0	60088	16908	100595	0	15518	29907	0		0		0		0		0	true							
207957	10202	0	1858	9718	0	15395	0	0	0	0	11511	0	2319	2872	431	126	0	13537	9192	0	0	0	0	0	369	142	50	122	511	0	500	0	0	252	500	0	0	500	0	0		0		0		0		0	false							
208057	350272	0	783	34319	0	54528	0	0	0	0	683535	0	8249	5736	49315	223782	18289	53745	675286	0	0	6205	0	0	17020	45419	19525	1915	62439	4126	16795	4680	0	34564	25601	0	0	20921	0	0		0		0		0		0	false							
208244	3555699	46	89177	6419095	0	6615264	0	0	0	0	12063052	0	1109695	402507	460987	7553806	204120	6525180	10953357	861	0	46568	0	0	180438	282646	183189	54523	260133	97448	98084	50589	6630	239810	252751	33277	0	189799	0	0		0		0		392275		0	true	129283	63083	4351508	2233047	2887525	613054	
208347	14061	0	2760	17952	0	30097	0	0	3035	0	37001	0	18	2778	8853	3916	2051	27337	36868	0	115	423	1245	0	1982	4160	5513	2955	6142	0	500	0	3915	5757	4415	0	0	500	0	0		0		0		0		0	true							
208440	11646	0	1936	19920	0	67034	0	0	11	0	59596	0	8468	8986	8408	31513	4763	65087	51128	11	0	1950	11	11	2271	4972	5412	821	7242	892	561	1202	307	5066	2962	0	0	1453	0	0		0		0		0		0	true							
208459	7679	0	2490	9919	0	14091	0	0	2868	0	48638	0	2087	2149	5012	15468	1320	11601	35547	0	11004	581	2372	1875	5524	9736	6630	1179	15260	1131	250	263	778	18058	2422	0	496	1381	10115	0		0		0		0		0	true							
208570	54770	0	0	40483	0	59471	0	0	0	0	212736	0	0	0	26265	74293	224	59471	204663	0	8073	0	0	0	23728	31560	9341	0	54940	6111	11139	1794	0	38364	19044	0	0	17250	8073	0		0		0		0		0	true							
208655	61543	0	16192	78936	0	120321	0	0	9929	0	151264	0	9298	18734	42479	19413	13252	104129	141966	0	0	347	9929	0	9096	25655	20684	5662	34751	574	4430	2975	1232	18618	9211	0	0	5004	0	0		0		0		0		0	false							
208972	13183	0	0	2680	0	10475	0	0	0	0	63763	0	0	0	21078	21116	11770	10475	63763	0	0	4120	0	0	5583	10076	11701	903	15659	0	607	595	0	7184	1202	0	0	607	0	0		0		0		0		0	true							
209148	72421	0	49783	194782	0	314390	0	0	0	0	256169	0	125	49908	38845	118212	7010	264607	256044	0	0	1438	0	0	9350	25112	15835	8516	34462	2333	3258	1133	0	19967	6724	31261	0	5591	0	0		0		0		0		0	false							
209362	6987	0	0	13157	0	22740	0	0	0	0	121612	0	10054	0	10552	5351	7225	22740	111067	0	491	4924	0	0	19742	30874	1665	0	50616	11935	37781	7277	0	41729	56993	6838	0	49716	0	0		0		0		0		0	true							
209559	5753	0	10939	16199	0	37567	0	0	0	0	26167	0	7916	13151	5105	10649	2281	26628	18251	0	0	550	0	0	1910	2726	3781	1347	4636	0	0	0	0	4659	0	0	0	0	0	0		0		0		0		0	true							
209858	39770	0	45667	276976	0	329658	0	0	0	0	319476	0	12114	50028	13964	195031	3529	282549	307362	1442	0	1021	0	0	19437	35628	10795	2372	55065	5470	9213	1761	0	54268	16444	55305	0	14683	38309	0		0		0		0		0	false							
210238	104247	0	100834	162462	0	372794	0	0	0	0	203441	0	6831	95016	22770	59748	7935	271960	196610	0	0	858	0	0	8725	18749	5745	1870	27474	1070	2673	262	352	12319	4357	0	0	3743	0	0		0		0		0		0	true							
210256	31344	0	5729	51033	0	86459	0	0	0	0	119716	0	6602	10986	21118	53748	9084	80054	113114	676	0	1389	0	0	5458	16296	7409	2398	21754	691	1709	663	0	10443	3063	0	0	2400	0	0		0		0		0		0	true							
210434	436718	149	4863	25134753	0	25134753	0	0	0	0	34537918	0	13582	12445	72969	33258548	90844	25120536	34524336	9205	0	27456	0	0	74827	96608	22579	7458	171435	223216	401038	15809	1116	128503	641179	0	0	624254	0	282966	260010	1326222	1043118	0	0	0	0	1609188	true	106460	556257	15320764	17924202	436718	0	
210779	50289	0	571	9091	0	31963	0	0	0	0	80988	0	613	0	13754	11408	5473	31392	80375	0	0	1570	0	0	4194	5644	6145	2532	9838	0	251	526	0	4760	777	0	0	251	0	0		0		0		0		0	true							
211114	19017	0	11575	36771	0	54506	0	0	2400	0	68857	0	1301	12054	25264	1331	13947	42419	67556	512	0	7045	2400	2400	7745	13023	20645	225	20768	1473	3705	1693	0	16374	6871	0	0	5178	0	0		0		0		0		0	true							
211271	183658	0	6024	259101	0	264975	0	0	0	0	1100697	0	24036	0	219399	313792	58614	258951	900404	0	176257	17849	0	0	110439	288777	102140	6500	399216	22953	55441	16997	0	288457	95391	0	0	78394	176397	0		0		0		0		0	true	46828	117330	282509	27792	166281	17376	
211338	19259	0	1598	60474	0	85173	0	0	0	0	136241	0	2781	4379	22176	45967	6776	83575	133460	0	0	3616	0	0	15848	22094	7152	1568	37942	4612	19222	518	0	24487	24352	143	0	23834	1732	0		0		143		0		143	true							
211851	14659	0	2397	20374	0	32073	0	0	0	0	38940	0	655	3052	8647	5362	3509	29676	32064	0	6221	821	0	0	2325	5180	6316	4847	7505	0	0	251	0	10021	251	0	0	0	0	0		0		0		0		0	true							
212018	141669	0	60355	120038	0	252799	0	0	0	0	337297	0	43560	93366	60914	89847	36318	192444	293737	0	0	16730	0	0	11739	29770	33065	15973	41336	1357	8891	2313	2673	29633	15234	0	0	10248	978	0		0		0		0		0	true							
212335	35676	0	28157	163646	0	259108	0	0	0	0	147239	0	15600	31899	33749	48112	13491	230951	131639	0	0	5773	0	0	13867	29603	8154	2912	43470	1779	4665	1934	537	20786	8915	0	0	6444	0	0		0		0		0		0	false							
212344	16127	0	7083	40038	0	43092	0	0	0	0	46230	0	2255	0	15725	3945	6170	36009	43975	0	0	2209	0	0	8847	6386	7134	1786	13086	978	754	273	0	8428	2005	0	0	1732	0	0		0		0		0		0	true							
212465	10240860	42089	2186291	14886793	173401	14886793	29089	129292	4182780	0	86595609	0	3452766	4527861	990147	72053588	476422	11548582	82304397	907341	709154	72487	3848152	3848152	679044	901861	366181	66100	1580905	1628046	552042	100765	7122	1023039	2287975	0	334628	2180088	302000	1046526	1046526	0	0	1862823	1862823	0	0	0	true	698697	352236	25880671	43044289	9188085	1049350	
212522	725982	24	27566	86321	0	159540	0	0	31270	0	1427378	193	158954	156897	151027	450437	56534	131950	1267258	0	973	20432	31270	1270	21402	72839	77173	44177	93690	9336	17163	5838	3031	64564	35368	0	0	26499	0	0		0		0		0		0	false							
212577	224474	1058	45401	322659	0	425610	0	0	2325	0	2578453	0	224845	204177	212577	1912166	84453	378157	2351869	994	1739	23567	2325	2325	117170	173530	57145	11353	290700	24096	45992	12260	267	146621	82615	156575	0	70088	0	0		0		123763		0		123763	true	42506	169990	1206213	705953	217410	7064	
213471	69716	0	0	39122	0	39122	0	0	0	0	426985	0	21953	0	111903	3315	86702	39122	405032	0	0	58038	0	0	32983	71571	52566	58976	104554	23963	60899	26890	26106	104193	137858	0	0	84862	0	0		0		0		0		0	true							
213538	42921	0	10152	71371	0	98429	0	0	0	0	92276	0	5167	11581	17469	0	9101	88277	87109	0	0	4737	0	0	10180	19884	7713	0	30064	4735	5443	1400	0	20308	11578	0	0	10178	0	0		0		0		0		0	false							
213912	63354	0	8430	67791	0	95352	0	0	0	0	92929	0	1359	7929	8283	15586	3588	85956	91570	966	0	0	0	0	1914	7329	2341	845	9243	281	300	978	0	4147	1559	0	0	581	0	0		0		0		0		0	true							
213958	16586	0	8598	56734	0	56734	0	0	0	0	53805	0	6442	12196	5443	28512	1534	47734	47363	402	0	0	0	0	2263	4415	1382	647	4373	0	0	0	0	3264	0	2201	0	0	0	0		0		0		0		0	true							
214106	321681	0	99543	43107	0	251178	0	0	0	0	1841315	0	726058	792005	22238	1484672	19133	151635	1115257	0	0	1586	0	0	6350	12793	10987	1709	19143	251	1441	1431	0	9601	3123	0	0	1692	0	0		0		0		0		0	true	49804	30647	386425	372654	284879	36802	
