"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
43052	17654	60	1873	31074	0	41559	0	0	2484	0	58127	0	7254		11768	11830	3527	39626	50873	0	0	941	2484	0	4666	11611	8062	353	15345	403	2497	792	259	12924	3951	0	0	2900	7994	true							
43351	32657	0	6455	74876	0	74876	0	0	0	0	133734	0	11309		34823	14619	4261	68391	119340	30	3085	1175	0	0	12662	37568	13405	5205	50230	6895	9556	1167	0	34018	17618	0	0	16451	0	false							
43856	27572	0	15867	19965	0	41118	0	0	0	0	34437	0	3003		2566	0	4407	25251	31434	0	0	2389	0	0	1456	2404	469	0	3860	2536	0	0	0	1763	2536	0	0	2536	0	true							
43959	33111	0	9851	56952	0	83436	0	0	0	0	111955	0	0		5986	54442	1648	73460	111955	125	0	592	0	0	3013	6939	2484	1147	8954	256	8563	2000	0	7597	10819	0	0	8819	0	true							
44040	116131	0	38781	51012	0	130522	0	0	0	0	206576	0	5753		27094	20269	37162	91741	200823	0	0	0	0	0	15188	24881	7910	0	40069	8135	12147	1915	0	20885	22197	0	0	20281	0	true							
44433	8467	0	0	80256	0	89525	0	0	34665	0	263494	0	0		54054	104628	3801	89525	263494	0	0	1831	34665	16181	24840	76353	16539	8881	101193	6615	16173	998	0	72559	23786	0	0	22788	2580	true							
44741	339929	3	26594	67810	0	84435	0	0	0	0	483404	0	86594		22703	82418	17962	56348	396670	1490	140	8136	0	0	7868	13126	11639	7616	20438	5357	5714	9483	255	17546	20809	44315	0	10692	0	true							
44750	16421	0	21063	50732	0	68229	0	0	28151	0	91092	0	898		21024	27697	10421	46669	90194	497	0	4738	28151	28151	3127	12785	15117	10302	15912	257	2203	1402	1781	20307	5643	28151	0	2460	8783	false							
44929	55178	0	41819	38168	0	94185	0	0	0	0	79685	0	2126		12477	5195	7329	52366	77559	0	0	3393	0	0	3534	5607	5475	2219	7307	541	0	1685	251	4358	2477	0	0	541	0	false							
45038	21148	0	6645	27175	0	42434	0	0	0	0	104986	0	6313		31189	24382	13549	35789	98673	0	0	6209	0	0	6200	18920	18130	8378	25120	0	5147	1349	1332	20438	7828	0	0	5147	0	true							
45047	29580	0	14409	67545	0	91224	0	0	0	0	108949	0	8785		23183	13411	9439	76347	100164	468	0	3974	0	0	13736	34497	2575	125	48176	4366	9947	713	0	27750	15026	0	0	14312	0	true							
45056	10094	0	3034	22764	0	35470	0	0	0	0	51701	0	13298		8335	30494	2766	32436	38403	0	0	704	0	0	2361	5316	1893	397	7677	641	505	0	0	1632	1146	0	0	1146	0	true							
45430	24608	0	4658	31729	0	42354	0	0	0	0	78359	0	9626		18538	3725	9292	37696	68733	0	0	3683	0	0	16282	12434	6957	406	28715	11205	1854	888	0	17540	13947	0	0	13059	0	true							
45458	21431	0	8194	62065	0	62065	0	0	4500	0	83485	0	15304		13980	37770	5249	53871	68181	0	0	1508	4500	4500	5234	9619	4100	1557	14853	972	2802	0	0	6531	3774	3097	0	3774	0	true							
45551	221508	3	202402	497277	0	652853	0	0	30052	0	396196	0	13039		72100	15260	22280	450370	383110	78	47	5397	30052	10695	31073	70996	43446	1295	99173	2458	6711	3449	0	74710	12618	188487	0	8595	0	true							
45560	385753	0	25473	246865	0	307938	0	0	0	0	1938343	0	23420		25027	1286092	9109	282215	1914711	250	212	3196	0	0	24268	37639	5470	0	59005	140193	55588	3339	0	42350	199120	0	0	195528	0	true	30729	61072	195801	337170	243164	142589	
45775	24039	0	0	27913	0	54642	0	0	0	0	120830	0	2466		27812	40447	16291	54642	118364	0	0	8246	0	0	8108	22788	13826	5572	30896	1216	3450	775	609	22482	6050	0	0	4666	0	false							
46053	86613	1	13267	78087	0	136840	0	0	0	0	127993	0	11161		21686	0	6323	123567	116832	5	0	1740	0	0	5424	13007	10071	1455	18431	2006	4950	4203	265	8271	11424	3081	0	6956	0	true							
46941	24471	0	9613	44286	0	89288	0	0	0	0	65750	0	2397		14371	15465	6672	79604	63105	71	248	3425	0	0	3701	10830	5526	2285	14504	1653	1559	260	0	7971	3472	15711	0	2487	248	true							
47247	47703	37	5700	295551	0	324734	0	0	0	0	228855	11302	12876		21757	130277	8112	300877	204677	18120	0	3013	0	0	5971	20877	8614	4415	26549	1261	5950	1771	2017	18120	10999	0	0	7211	5399	true							
47256	11130	0	1374	7512	0	12298	0	0	250	0	30192	250	2043		7071	2364	2007	10924	27899	0	0	392	250	250	4593	6443	3569	21	11036	0	2072	0	0	7555	2072	0	0	2072	3483	false							
47452	5665	0	9022	16363	0	29289	0	0	0	0	26496	0	0		3428	15479	1072	20267	26496	0	0	206	0	0	1268	2970	96	170	4191	0	848	0	0	1076	848	0	0	848	0	true							
47500	99951	0	6535	74855	0	130063	0	0	6219	0	279618	0	7191		45821	57664	23824	123218	241404	310	31023	8328	0	0	24582	37750	23712	5545	62332	10929	7903	11333	250	45767	30415	5023	5996	18832	31508	true							
48057	23894	1	18018	25506	0	65463	0	0	0	0	54745	0	9328		10170	897	5774	47444	45417	0	0	3540	0	0	4436	5658	4857	4084	10093	3653	5162	339	1766	8864	10919	0	0	8814	0	true							
48150	3455	0	652	8281	0	12301	0	0	0	0	18019	0	1655		6132	4729	1176	11649	16364	0	0	253	0	0	2592	2839	2957	795	5430	0	253	0	400	3051	653	0	0	253	0	true							
48374	125550	0	43215	242392	0	516403	0	0	25260	0	765304	0	14999		170147	114200	68533	472772	748380	416	1925	31559	25260	14442	65929	192160	93120	4788	256624	27993	100019	40984	561	185850	169557	1666	0	128012	1633	true							
48440	18954	0	1231	54576	0	54887	0	0	3867	0	89992	0	7964		16794	46468	4584	34522	79956	19134	2072	1372	3867	0	3690	6972	6728	5531	10662	903	0	746	0	6127	1649	1250	0	903	0	true							
49054	20371	0	328	69401	0	75686	0	0	59591	0	156133	0	212		68837	49567	0	75358	155921	0	0	0	59591	7680	4777	17459	25628	32446	22236	1281	3445	1159	0	11473	5885	0	0	4726	0	true							
49148	23343	0	12899	23224	0	55550	0	0	0	0	46057	0	5479		10039	2305	5547	42651	40578	0	0	2229	0	0	2817	7701	4163	1109	10518	4051	0	568	0	5751	4619	0	0	4051	0	true							
49241	66662	0	53949	313149	0	512528	0	0	0	0	445179	0	53312		52023	233018	22081	448185	366865	10394	25002	9126	0	0	45048	50402	17241	442	95450	13071	13310	4540	1445	61110	32366	0	0	26381	0	true							
49652	17618	0	11221	43991	0	64596	0	0	0	0	52881	0	16270		7295	17966	2220	53127	35168	248	1443	603	0	0	1775	4179	5351	2174	5954	255	2228	1082	254	6185	3819	13729	0	2483	1443	true							
49858	12785	0	38	50340	0	57862	0	0	0	0	57850	0	0		11591	7100	909	57824	57850	0	0	0	0	0	4677	11964	8582	185	16641	2909	4615	5032	0	13817	12556	0	0	7524	0	false							
49951	12270	0	11717	11178	0	36635	0	0	0	0	71663	0	6627		9741	9315	2169	24918	65036	0	0	686	0	0	6966	13985	9710	870	20951	4187	11507	2354	500	21789	18548	0	0	15694	5043	false							
50144	9524	0	4450	15988	0	25035	0	0	0	0	60382	0	909		20989	9189	8244	20585	59473	0	0	2383	0	0	2649	5926	19898	5254	8575	0	3344	4077	521	12738	7942	0	0	3344	0	false							
50461	127	0	0	25605	0	25605	0	0	1896	0	18606	0	0		759	11295	381	25605	15290	0	3316	251	1361	490	1048	1480	2100	0	2528	0	2286	0	270	3869	2556	0	535	2286	0	false							
51253	45346	0	20072	156042	0	161210	0	0	168621	0	592475	0	30193		209979	191172	12560	140777	474311	361	87971	6249	168621	21247	17728	91727	108935	108332	109455	14892	10316	3804	223	116743	29235	0	0	25208	61136	true							
51356	9120	0	877	14964	0	24029	0	0	0	0	33781	0	0		4893	0	4053	23152	33781	0	0	0	0	0	1685	5146	2905	0	6831	6810	3930	4184	0	4844	14924	0	0	10740	0	false							
51459	29992	0	9449	73623	0	129161	0	0	0	0	163777	400	71041		16718	94814	6049	119712	92315	0	21	2062	0	0	6890	18402	3558	10	25292	7830	2283	0	0	12142	10113	314	0	10113	682	true							
51842	118025	1350	13501	77922	0	120590	0	0	2491	0	245841	0	37549		32639	169	16852	105739	180138	0	28154	3580	496	248	27024	34688	35682	6989	61712	5760	8749	8755	0	71744	23264	22295	0	14509	45874	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
52951	26655	0	115539	154256	0	199959	0	0	9138	0	142100	0	22380		26852	20622	5919	84420	117600	0	2120	2505	9138	5000	16650	31139	7054	1735	9158	7001	21373	7871	2000	29726	38245	0	0	28373	2120	true							
53051	13040	0	2252	29556	0	40927	0	0	0	0	39735	0	1788		9612	6161	3439	38675	37947	0	0	898	0	0	3113	6725	5481	3324	9838	256	1132	0	502	9031	1890	0	0	1388	0	true							
54058	24055	0	2321	50672	0	78516	0	0	0	0	288731	0	28501		47712	147495	19848	76195	255478	0	4752	9181	0	0	14089	50104	17429	6380	60457	6484	19599	2477	620	40290	29180	0	0	26083	4174	true							
54656	195293	0	78083	203739	0	326124	0	0	0	0	831887	0	216785		104198	153272	104241	248041	615102	0	0	687	0	0	82365	175630	20818	2523	257995	62127	122238	17283	338	177138	201986	0	0	184365	0	true	96938	139216	75039	78233	88932	106360	
54973	3100907	40	79866	280044	0	438016	0	0	0	0	7481515	0	16804		250692	3896251	122383	343745	7417681	14365	47030	10859	0	0	86397	143350	104441	47889	229747	51349	29855	17357	3719	131385	102280	0	0	81204	0	true	81330	34443	2437224	1443265	2870078	199927	
55336	152254	0	368	177447	0	275775	0	0	0	0	219572	0	0		20866	15803	11725	275407	219572	0	0	4876	0	0	8757	10515	18895	3795	18664	3099	1621	4296	538	21096	9553	0	0	4720	0	true							
55635	6030	21	496	23761	0	33883	0	0	2958	0	77372	0	17631		4647	14943	791	27849	43163	5517	16578	575	2958	2958	10778	26638	4159	1899	37416	2552	8122	2251	0	38827	12925	25954	0	10674	1982	false							
55653	18228	628	4844	72937	0	93804	0	0	0	0	42899	0	501		6295	9856	1248	88312	42398	20	0	0	0	0	2170	4017	2021	386	6187	500	5438	282	0	2299	6220	0	0	5938	0	true							
55970	233064	0	0	138297	0	228435	0	0	0	0	313410	0	0		23303	30741	15523	228435	313410	0	0	6741	0	0	6190	18141	12254	5550	24331	1757	2378	2196	1139	18832	7470	0	0	4135	0	true							
56258	31367	0	47527	63988	0	170030	0	0	9000	0	143195	0	21162		7873	83615	2526	122503	122033	0	0	284	9000	9000	6090	10309	4246	1730	16399	3571	1708	0	559	14502	5838	0	0	5279	0	true							
56351	1132155	0	7123	61330	0	61355	0	0	0	0	2871848	0	314377		105616	1513156	44940	52381	2554707	1851	2764	15260	0	0	34984	89361	38710	15069	121828	6274	26511	9824	5803	72508	48412	182249	0	32785	0	true	3766	1478	778075	437814	531158	590531	
56548	133524	0	4154	66792	0	88162	0	0	115547	0	425651	0	20140		158950	15676	5952	84008	375253	0	30258	1905	115547	109328	48862	178477	15442	403	227339	5503	27467	298	0	84233	33268	1457	0	32970	29520	true							
56717	490054	0	7124	66450	0	70560	0	0	5039	0	733801	0	78908		63698	106149	25125	63436	654893	0	0	9960	39	39	36209	49373	22664	3954	80501	13584	8660	3154	0	48502	25398	58380	5000	22244	0	true							
57040	22867	31	1481	25040	0	46722	0	0	2666	0	105705	0	4201		32105	25958	9620	45210	101504	0	0	3407	0	0	16315	14624	13022	4203	30939	1387	3210	3719	400	16059	8716	0	1178	4597	0	true							
57451	72586	0	40191	106442	0	230014	0	0	0	0	356793	0	31324		55521	178959	23114	189823	325469	0	0	7444	0	0	18438	32956	30715	8094	50411	979	6526	6135	1405	34682	15045	1757	0	7505	0	true							
58225	63277	0	21983	90921	0	146055	0	0	0	0	205645	0	3650		53963	34601	21781	124072	201995	0	0	11551	0	0	18820	47194	23050	4816	66014	3217	5533	4057	1081	39917	13887	0	0	8750	0	true							
58243	350343	0	131012	2027131	0	2688689	0	0	0	0	2206135	0	26627		144971	1560808	64333	2557677	2179508	0	0	14560	0	0	61118	118090	42124	5393	179208	14739	40949	11910	661	81754	68259	10140	0	55688	0	true	227522	661558	826502	734306	318404	31939	
58355	3657	0	647	9502	0	17932	0	0	0	0	25250	0	374		2721	12413	623	17258	23547	27	1329	0	0	0	2400	3754	1295	169	6154	253	1310	0	0	4896	1563	0	0	1563	0	true							
58551	107202	0	23795	9919	0	33351	0	0	4	0	182856	0	44905		18778	2169	2995	9556	137951	0	0	1802	4	0	8436	22482	6468	0	30918	7641	18718	9740	0	18608	36099	0	0	26359	0	false							
58636	235828	0	7234	65864	0	75743	0	0	0	0	307469	0	45607		18127	27956	5884	68509	261862	0	0	2726	0	0	8544	13651	6450	3068	22185	734	6114	4442	681	13587	11971	0	0	6848	0	true							
58757	45949	0	8871	133960	0	133960	0	0	0	0	155430	0	4429		33539	52068	10858	124592	150973	497	28	2787	0	0	8409	25472	18306	2254	33437	774	1388	808	0	20903	2970	7009	0	2161	0	true							
58971	471803	115	8291	877047	0	1009305	0	0	0	0	8129016	14439	51048		92796	7452309	32375	1000629	8063127	270	402	8517	0	0	53092	67188	35473	11158	119801	15926	16717	4697	654	74115	37994	17294	0	32643	0	true	69287	62455	2226836	5164013	365394	105823	
59316	265739	19	83421	436022	0	620532	0	0	0	0	1068852	0	312688		164793	292285	58601	536557	754851	535	1313	19402	0	0	68930	116230	87439	18400	184670	47931	109468	56803	5627	126206	219829	22573	0	157399	3713	true							
59352	34301	0	34626	142975	0	254959	0	0	0	0	240010	0	7450		45445	97771	9141	220332	232560	1	0	3284	0	0	23500	51255	12073	123	74755	3753	15677	1557	0	41506	20987	1073	0	19430	0	true							
59370	42087	0	10	17954	0	62975	0	0	0	0	226976	0	576		79885	43829	29297	62901	225918	64	482	9125	0	0	10365	24812	53078	37798	35177	1526	4099	5387	3995	46168	15007	0	0	5625	0	true							
59754	3580	0	1572	5936	0	7062	0	0	249	0	6203	0	742		964	200	601	5490	5461	0	0	280	249	0	315	934	644	530	1248	0	0	0	0	1459	0	0	0	0	0	false							
60143	3003000	1000	676000	7882000	1000	8143000	0	0	507000	0	68348000	10000	4070000		880000	63231000	473000	6797000	64125000	668000	143000	72000	507000	507000	512000	742000	120000	51000	1254000	321000	335000	30000	3000	545000	689000	398000	0	656000	0	true	4568000	263000	17093000	42044000	2630000	373000	
60330	115701	0	89977	339893	0	339893	0	0	0	0	676948	0	31250		38391	480818	19592	249916	645698	0	0	6606	0	0	8796	24868	24977	5870	33664	500	7918	5877	1623	26120	15918	97802	0	8418	0	true							
60545	16676	0	8385	24008	0	39361	0	0	0	0	183594	0	23385		44639	91172	25006	30976	160209	0	0	12386	0	0	24251	15059	16977	4658	27143	7265	2792	2809	1935	16306	14801	0	0	5338	0	true							
60554	11813	479	6534	22759	0	29565	0	0	0	0	49926	101	12		2044	35271	3047	22552	49813	0	0	0	0	0	355	1446	489	37	1801	253	262	0	0	283	515	0	0	515	0	true							
