"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17978																																																																																				292783	0				39.7101%			125109		315056	0	0										125109	315056	0	0.0000%	14975	0	0	14975	4.7024%	0	0	0	0	1	0		1	0	125109	0	0	0	0	0	0	0		0	125109	0	0	125109	0	0	0	0	0	0						0	0	0		
18050																																																																																						78542	5320	5320	8.9964%	18.5231%	17.2684%	73222	424023	813904	4870	0			10.5231%							64337	813904								0	0	0		0	8885	17.2684%	1	0	78092	0	0	0	4870	0	0	0		0	73222	0	0	73222	0	0	0	0	0	0	0	0	0	5320	0	0	0			
18827																																																																																				1401005	0				8.9090%			155642		1747018	-806	0										60283	1756978	0	0.0000%	233868	0	6048	239916	13.4635%	0	0	0	0	1	105319		1	0	164796	9122	819	19	609	-391	-1024	0		0	155642	0	0	155642	0	0	0	0	0	0						9960	0	40789		
18836																																																																																				158370	0				9.7578%			18867		193354	88	0										17011	193354	0	0.0000%	18306	0	74	18380	9.3910%	0	0	0	0	1	1856		1	0	18955	0	0	0	88	0	0	0		0	18867	0	0	18867	0	0	0	0	0	0						0	0	0		
18854																																																																																						126406	10926	10926	11.2814%	14.4839%	13.2320%	115480	872735	1023633	0	0			6.4839%							101721	1024112								0	0	0		0	14238	13.2320%	1	0	115959	0	479	0	0	0	0	0		0	115480	0	0	115480	0	0	0	0	0	0	0	0	0	10926	0	479	0			
19356																																																																																				90180	0				9.3834%			8886		94699	-197	0										3707	95495	0	0.0000%	10510	0	0	10510	11.2952%	0	0	0	0	1	5975		1	0	9485	762	34	0	-197	0	0	0		0	8886	0	0	8886	0	0	0	0	0	0						796	0	0		
19936																																																																																						37437	2759	2759	8.3545%	17.0946%	15.8348%	34678	218999	415083	439	0			9.0946%							20678	415083								0	0	0		0	14000	15.8348%	1	0	35117	0	0	0	439	0	0	0		0	34678	0	0	34678	0	0	0	0	0	0	0	0	0	2759	0	0	0			
19972																																																																																						22490	399	399	17.8720%	49.7478%	48.8652%	22091	45208	123607	0	0			41.7478%							22091	123607								0	0	0		0	0	48.8652%	1	0	22091	0	0	0	0	0	0	0		0	22091	0	0	22091	0	0	0	0	0	0	0	0	0	399	0	0	0			
20053																																																																																				118336	0				11.7516%			16977		144466	160	0										10774	144466	0	0.0000%	17966	0	285	18251	12.4284%	0	0	0	0	1	6203		1	0	17137	0	0	0	160	0	0	0		0	16977	0	0	16977	0	0	0	0	0	0						0	0	0		
20633																																																																																				301427	0				11.1845%			38241		341910	-350	0										34319	341910	0	0.0000%	12511	0	0	12511	3.6899%	0	0	0	0	1	3922		1	0	37891	0	0	0	358	0	-708	0		0	38241	0	0	38241	0	0	0	0	0	0						0	0	1491		
20857																																																																																						42020	3123	3123	8.0508%	15.5420%	14.3868%	38897	270365	483142	5675	0			7.5420%							2985	483711								0	0	0		0	36509	14.3868%	1	0	45169	444	125	0	4698	1005	0	0		0	38897	0	0	38897	0	0	0	0	0	0	0	0	0	3123	0	569	0			
21256																																																																																				9883	0				9.7674%			1226		12552	-17	0										626	12552	0	0.0000%	343	0	4	347	2.7669%	0	0	0	0	1	600		1	0	1209	0	0	0	-17	0	0	0		0	1226	0	0	1226	0	0	0	0	0	0						0	0	0		
21359																																																																																						6801	429	429	8.7596%	19.7795%	18.5319%	6372	34384	72743	88	0			11.7795%							2563	72834								0	0	0		0	3900	18.5319%	1	0	6551	0	91	0	88	0	0	0		0	6372	0	0	6372	0	0	0	0	0	0	0	0	0	429	0	91	0			
21658																																																																																				186578	0				9.3503%			20110		215074	626	0										15853	215074	0	0.0000%	20309	0	655	20964	9.5118%	0	0	0	0	1	4257		1	0	20736	0	0	0	626	0	0	0		0	20110	0	0	20110	0	0	0	0	0	0						0	0	0		
22048																																																																																						27325	2390	2390	9.2821%	14.3145%	13.0624%	24935	190891	268635	128	0			6.3145%							17285	268635								0	0	0		0	7650	13.0624%	1	0	25063	0	0	0	128	0	0	0		0	24935	0	0	24935	0	0	0	0	0	0	0	0	0	2390	0	0	0			
22543																																																																																				219926	0				8.3272%			27203		326676	161	0										14936	326676	0	0.0000%	9894	0	2139	12033	3.5968%	0	0	0	0	1	12300		1	0	27397	0	0	0	194	0	0	0		0	27203	0	0	27203	0	0	0	0	0	0						0	0	55150		
22552																																																																																						10247	917	917	7.8160%	12.5005%	11.3818%	9330	81973	119370	0	0			4.5005%							2287	119370								0	0	0		0	7000	11.3818%	1	0	9287	0	0	0	-43	0	0	0		0	9330	0	0	9330	0	0	0	0	0	0	0	0	0	917	0	0	0			
22730																																																																																						21481	1544	1544	8.8230%	17.4072%	16.1560%	19937	123403	225965	3058	0			9.4072%							19387	225965								0	0	0		0	550	16.1560%	1	0	22995	0	0	0	3058	0	0	0		0	19937	0	0	19937	0	0	0	0	0	0	0	0	0	1544	0	0	0			
23456																																																																																						30697	2060	2060	10.3179%	18.6375%	17.3867%	28637	164706	277547	1051	0			10.6375%							27499	277547								0	0	0		0	1138	17.3867%	1	0	29688	0	0	0	1051	0	0	0		0	28637	0	0	28637	0	0	0	0	0	0	0	0	0	2060	0	0	0			
23504																																																																																						1252311	98058	98058	9.2403%	13.6962%	12.6238%	1154253	9143498	12491541	4576	-4603			5.6962%			2				496104	12645080								0	0	0		0	816291	12.6238%	1	0	1316971	151210	6932	0	7431	1748	-4603	0		0	1154253	0	0	1154253	0	0	0	0	0	0	0	0	0	98058	0	158142	0			
23643																																																																																				205954	0				9.3825%			22794		242941	280	0										20294	242941	0	0.0000%	0	0	448	448	0.1812%	0	0	0	0	1	2500		1	0	23074	0	0	0	280	0	0	0		0	22794	0	0	22794	0	0	0	0	0	0						0	0	448		
23755																																																																																						25434	2238	2238	7.8957%	14.2023%	12.9526%	23196	179084	293780	931	0			6.2023%							18486	293795								0	0	0		0	4725	12.9526%	1	0	24142	0	15	0	931	0	0	0		0	23196	0	0	23196	0	0	0	0	0	0	0	0	0	2238	0	15	0			
24006																																																																																						241825	7881	7881	12.4790%	18.5346%	17.9305%	233944	1304723	1874697	-3099	-3099			10.5346%							143981	1877855								0	0	0		0	96200	17.9305%	1	20	237102	6106	151	0	137	0	-3236	0		0	233944	0	0	233944	0	0	0	0	0	0	0	0	0	7881	0	6257	0			
24378																																																																																				62252	0				10.0767%			7385		73288	41	0										7385	73288	0	0.0000%	2861	0	0	2861	3.9305%	0	0	0	0	1	0		1	0	7426	0	0	0	41	0	0	0		0	7385	0	0	7385	0	0	0	0	0	0						0	0	0		
24453																																																																																						44258	3344	3344	9.9087%	16.6746%	15.4147%	40914	265422	412909	229	0			8.6746%							11970	414911								0	0	0		0	30946	15.4147%	1	0	43145	2002	0	0	229	0	0	0		0	40914	0	0	40914	0	0	0	0	0	0	0	0	0	3344	0	2002	0			
24659																																																																																						8701	626	626	6.8814%	15.8859%	14.7429%	8075	54772	117345	0	0			7.8859%							1955	119225								0	0	0		0	8000	14.7429%	1	0	9955	1622	258	0	0	0	0	0		0	8075	0	0	8075	0	0	0	0	0	0	0	0	0	626	0	1880	0			
24668																																																																																				1792260	0				12.4536%			251663		2020805	10879	0										94778	2021133	0	0.0000%	443586	0	3853	447439	22.8850%	0	0	0	0	1	157213		1	0	262870	328	0	0	10879	0	0	0		0	251663	0	0	251663	0	0	0	0	0	0						328	0	0		
24949																																																																																						52299	3798	3798	9.6880%	17.4099%	16.1456%	48501	300398	500629	733	0			9.4099%							13788	500939								0	0	0		0	35023	16.1456%	1	0	49544	0	0	310	733	0	0	0		0	48501	0	0	48501	0	0	0	0	0	0	0	0	0	3798	0	310	0			
25357																																																																																						48995	4698	4698	9.4797%	13.0703%	11.8170%	44297	374857	467282	573	0			5.0703%							7764	469264								0	0	0		0	38515	11.8170%	1	0	46852	1548	434	0	573	0	0	0		0	44297	0	0	44297	0	0	0	0	0	0	0	0	0	4698	0	1982	0			
25647																																																																																						28823	2628	2628	8.0884%	13.7817%	12.5252%	26195	209139	323860	338	74880			5.7817%							-1210	399426								0	0	686		0	28091	12.5252%	1	0	27219	0	0	0	338	0	0	0		0	26881	0	686	26195	0	0	0	0	0	0	0	0	0	2628	0	686	0			
26457																																																																																						3689	226	226	7.7136%	16.9609%	15.9218%	3463	21750	44895	-3	0			8.9609%							3113	44895								0	0	0		0	350	15.9218%	1	0	3460	0	0	0	-3	0	0	0		0	3463	0	0	3463	0	0	0	0	0	0	0	0	0	226	0	0	0			
26765																																																																																						302861	29674	29674	9.9185%	12.7595%	11.5093%	273187	2373610	2754330	878	0			4.7595%							6201	2764336								0	0	0		0	276992	11.5093%	1	0	284071	3454	6552	0	878	0	0	0		0	273187	0	0	273187	0	0	0	0	0	0	0	0	0	29674	0	10006	0			
27070																																																																																						118672	4833	4833	13.4408%	24.0810%	23.1003%	113839	492804	846967	2908	0			16.0810%							143677	876805								0	0	0		0	0	23.1003%	1	0	146585	28268	1570	0	2908	0	0	0		0	113839	0	0	113839	0	0	0	0	0	0	0	0	0	4833	0	29838	0			
27548																																																																																						113671	9592	9592	8.2497%	14.8447%	13.5921%	104079	765733	1261615	6406	0			6.8447%							59353	1272993								0	0	0		0	56104	13.5921%	1	0	121863	10228	1150	0	6648	-242	0	0		0	104079	0	0	104079	0	0	0	0	0	0	0	0	0	9592	0	11378	0			
27614																																																																																						43609	1447	1447	7.5241%	19.4687%	18.8227%	42162	223995	560362	3769	0			11.4687%							37345	563199								0	0	0		0	7654	18.8227%	1	0	48768	2654	183	0	3769	0	0	0		0	42162	0	0	42162	0	0	0	0	0	0	0	0	0	1447	0	2837	0			
27847																																																																																						78180	5936	5936	9.8957%	16.5102%	15.2566%	72244	473526	730057	4548	0			8.5102%							63832	730057								0	0	0		0	8412	15.2566%	1	0	76792	0	0	0	4548	0	0	0		0	72244	0	0	72244	0	0	0	0	0	0	0	0	0	5936	0	0	0			
28013																																																																																				5059460	0				11.3710%			623761		5485539	10455	104						0	4820	0	0	241605	5527195	14265	0.2629%	380288	0	3303	383591	7.0694%	0	0	0	0	1	423708		1	0	675768	41012	540	0	10351	0	104	0		0	623761	0	0	623761	0	0	0	0	0	0						41552	0	0		
28152																																																																																						16970	1448	1448	7.9910%	13.7679%	12.5931%	15522	123258	194244	867	0			5.7679%							3417	194244								0	0	0		0	12105	12.5931%	1	0	16389	0	0	0	795	72	0	0		0	15522	0	0	15522	0	0	0	0	0	0	0	0	0	1448	0	0	0			
28675																																																																																						22372	798	798	11.0152%	15.9711%	15.4014%	21574	140078	195856	1157	0			7.9711%							21574	195856								0	0	0		0	0	15.4014%	1	0	22731	0	0	0	1157	0	0	0		0	21574	0	0	21574	0	0	0	0	0	0	0	0	0	798	0	0	0			
28732																																																																																				100293	0				10.8622%			15063		138673	122	0										14506	138673	0	0.0000%	17955	0	1149	19104	13.5010%	0	0	0	0	1	557		1	0	15185	0	0	0	122	0	0	0		0	15063	0	0	15063	0	0	0	0	0	0						0	0	873		
29476																																																																																						13563	743	743	13.2271%	23.0754%	21.8113%	12820	58777	96922	32	0			15.0754%							6993	97121								0	0	0		0	6026	21.8113%	1	0	13051	199	0	0	32	0	0	0		0	12820	0	0	12820	0	0	0	0	0	0	0	0	0	743	0	199	0			
29636																																																																																						124314	4351	4351	8.2059%	15.3059%	14.7702%	119963	812195	1461905	-7038	0			7.3059%							8798	1475547								0	0	0		0	124807	14.7702%	1	0	126567	13030	432	180	-7038	0	0	0		0	119963	0	0	119963	0	0	0	0	0	0	0	0	0	4351	0	13642	0			
29878																																																																																						690253	17708	17708	31.7418%	46.1602%	44.9760%	672545	1495343	2118802	-1375	0			38.1602%							672545	2118802								0	0	0		0	0	44.9760%	1	0	671170	0	0	0	2414	0	-3789	0		0	672545	0	0	672545	0	0	0	0	0	0	0	0	0	17708	0	0	0			
30052																																																																																				31114	0				11.3554%			4984		43891	0	0										3453	43891	0	0.0000%	3813	0	0	3813	8.4845%	0	0	0	0	1	1531		1	0	4984	0	0	0	0	0	0	0		0	4984	0	0	4984	0	0	0	0	0	0						0	0	0		
30502																																																																																						114905	9375	9375	9.0596%	15.3260%	14.0755%	105530	749741	1164838	2048	0			7.3260%							78505	1172089								0	0	0		0	34276	14.0755%	1	0	114829	7251	0	0	2048	0	0	0		0	105530	0	0	105530	0	0	0	0	0	0	0	0	0	9375	0	7251	0			
30650																																																																																						16977	1127	1127	10.8301%	15.4692%	14.4423%	15850	109747	146351	450	0			7.4692%							1610	146351								0	0	0		0	14240	14.4423%	1	0	16300	0	0	0	450	0	0	0		0	15850	0	0	15850	0	0	0	0	0	0	0	0	0	1127	0	0	0			
30810			15669127	1137091	1947717	12.1501%	17.8386%	15.6212%	13721410	87838398	112932930	188605	0			9.6212%						9119646	112932930								0	0	0		4601764	15.6212%	0	13910015	0	0	0	198483	-9878	0	0		0	13721410	0	0	13721410	0	0	0	0	0	0	810626	0	0	1947717	0	0	0																																						2																	0			1																															
31134																																																																																						29323	1126	1126	14.9513%	32.6562%	31.4022%	28197	89793	188592	370	0			24.6562%							27747	188592								0	0	0		0	450	31.4022%	1	0	28567	0	0	0	370	0	0	0		0	28197	0	0	28197	0	0	0	0	0	0	0	0	0	1126	0	0	0			
31255																																																																																						90483	7328	7328	9.6462%	15.0302%	13.8130%	83155	602007	862047	3213	0			7.0302%							49788	862980								0	0	0		0	34300	13.8130%	1	0	87301	933	0	0	3213	0	0	0		0	83155	0	0	83155	0	0	0	0	0	0	0	0	0	7328	0	933	0			
31657																																																																																				153410	0				12.5394%			22961		183111	0	0										20691	183111	0	0.0000%	2560	0	15	2575	1.3953%	0	0	0	0	1	2270		1	0	22961	0	0	0	0	0	0	0		0	22961	0	0	22961	0	0	0	0	0	0						0	0	5764		
31826																																																																																						44338	2934	2934	10.3094%	18.9005%	17.6497%	41404	234587	401614	492	0			10.9005%							40669	402479								0	0	0		0	1600	17.6497%	1	0	42761	865	0	0	492	0	0	0		0	41404	0	0	41404	0	0	0	0	0	0	0	0	0	2934	0	865	0			
31835																																																																																				138896	0				9.6855%			16398		169305	-2541	0										387	169305	0	0.0000%	22904	0	2395	25299	15.3309%	0	0	0	0	1	16011		1	0	13857	0	0	0	-241	0	-2300	0		0	16398	0	0	16398	0	0	0	0	0	0						0	0	0		
32234																																																																																						20381	93	93	10.0391%	20.0812%	19.9896%	20288	101493	202089	-903	4343			12.0812%							8640	207177								0	0	0		0	12393	19.9896%	1	0	20130	0	745	0	-903	0	0	0		0	20288	0	0	20288	0	0	0	0	0	0	0	0	0	93	0	745	0			
32766																																																																																				110264	0				15.8981%			27952		175820	0	0										787	178237	0	0.0000%	20701	0	0	20701	10.2886%	0	0	0	0	1	29582		1	0	30369	1062	1355	0	0	0	0	0		0	27952	0	0	27952	0	0	0	0	0	0						2417	0	0		
32971																																																																																						38596	2734	2734	10.7045%	16.8782%	15.6826%	35862	228674	335019	1451	0			8.8782%							35862	335019								0	0	0		0	0	15.6826%	1	0	37313	0	0	0	1451	0	0	0		0	35862	0	0	35862	0	0	0	0	0	0	0	0	0	2734	0	0	0			
33147																																																																																						31935	2830	2830	9.3528%	14.1994%	12.9411%	29105	224904	311190	255	0			6.1994%							17130	311190								0	0	0		0	11975	12.9411%	1	0	29360	0	0	0	255	0	0	0		0	29105	0	0	29105	0	0	0	0	0	0	0	0	0	2830	0	0	0			
33259																																																																																						95834	8566	8566	8.9515%	13.1403%	11.9657%	87268	729316	974902	402	0			5.1403%							32268	974902								0	0	0		0	55000	11.9657%	1	0	87670	0	0	0	402	0	0	0		0	87268	0	0	87268	0	0	0	0	0	0	0	0	0	8566	0	0	0			
33268																																																																																				169852	0				9.1152%			19205		210693	2625	0										12205	210693	0	0.0000%	5560	0	2561	8121	3.8554%	0	0	0	0	1	7000		1	0	21830	0	0	0	2625	0	0	0		0	19205	0	0	19205	0	0	0	0	0	0						0	0	8001		
33370																																																																																				25952	0				13.0097%			3347		25727	0	0										3587	25967	0	0.0000%	499	0	0	499	1.8298%	0	0	0	0	1	0		1	0	3587	0	0	240	0	0	0	0		0	3347	0	0	3347	0	0	0	0	0	0						240	0	0		
33839																																																																																						4569	92	92	10.1667%	24.4227%	23.9309%	4477	18708	44036	23	0			16.4227%							3727	44036								0	0	0		0	750	23.9309%	1	0	4500	0	0	0	23	0	0	0		0	4477	0	0	4477	0	0	0	0	0	0	0	0	0	92	0	0	0			
33857																																																																																						106012	10030	10030	9.0686%	11.5254%	10.4350%	95982	919810	1058394	576	0			3.5254%							31195	1073607								0	0	0		0	80000	10.4350%	1	0	111771	15213	0	0	576	0	0	0		0	95982	0	0	95982	0	0	0	0	0	0	0	0	0	10030	0	15213	0			
34434																																																																																						36395	2203	2203	8.1750%	12.9756%	12.1901%	34192	280489	418251	522	0			4.9756%							20395	418854								0	0	0		0	14400	12.1901%	1	0	35317	603	0	0	522	0	0	0		0	34192	0	0	34192	0	0	0	0	0	0	0	0	0	2203	0	603	0			
34537																																																																																						993213	51301	51301	10.7071%	17.6041%	16.6948%	941912	5641954	8797068	9801	0			9.6041%			2				273562	9034237								0	0	0		0	905515	16.6947%	1	0	1188878	224796	9447	2926	10075	-274	0	0		0	941908	0	0	941908	0	0	4	4	0	4	0	0	0	51301	0	237169	0			
34555																																																																																				287819	0				9.4468%			31713		335700	1395	0										30177	336464	0	0.0000%	33247	0	1711	34958	10.4077%	0	0	0	0	1	2300		1	0	33872	764	0	0	1395	0	0	0		0	31713	0	0	31713	0	0	0	0	0	0						764	0	1711		
34742																																																																																						50323	4385	4385	8.9827%	14.3553%	13.1044%	45938	350554	511406	263	0			6.3553%							28981	511976								0	0	0		0	17527	13.1044%	1	0	46771	570	0	0	263	0	0	0		0	45938	0	0	45938	0	0	0	0	0	0	0	0	0	4385	0	570	0			
35057																																																																																						20718	1448	1448	9.4716%	17.9524%	16.6977%	19270	115405	203451	174	0			9.9524%							12409	203451								0	0	0		0	6861	16.6977%	1	0	19444	0	0	0	174	0	0	0		0	19270	0	0	19270	0	0	0	0	0	0	0	0	0	1448	0	0	0			
35301			18724000	121000	877000	6.0411%	15.2787%	14.5631%	17847000	122549640	295425000	-227000	-516000	229012000	7.7930%	7.2787%						14229000	303903000												12893000	14.5631%	0	26895000	6997000	1801000	146000					54000	50000					0	0	0	0	0	0	756000	0	0	877000	0	8994000	0		18603000	0	756000	16.9578%	16.2686%	109702000	2.5000%	16.2686%	0	17847000	0	0	0	0	0	0	17847000	756000																			0																	0			0																															
35570																																																																																						2701929	261554	261554	9.3877%	12.9192%	11.6686%	2440375	20914041	25995326	-22366	-18680			4.9192%			2				696980	26075649								0	0	0		0	1842399	11.6686%	1	0	2517013	94381	3418	1205	25319	-38442	-9243	0		0	2440375	0	0	2440375	0	0	0	0	0	0	0	0	0	261554	0	99003	0			
35646																																																																																						14347	269	269	17.6317%	36.1513%	35.4735%	14078	39686	79845	491	0			28.1513%							11928	79845								0	0	0		0	2150	35.4735%	1	0	14569	0	0	0	491	0	0	0		0	14078	0	0	14078	0	0	0	0	0	0	0	0	0	269	0	0	0			
